method,q,alpha_kn,feature,label_zh,mean_w,positive_w_rate,selection_frequency,mean_evalue,selected_ebh,median_threshold
deep_knockoff_calibrated_lasso,0.3,0.15,credit_card_ratio,信用卡支付占比,-0.010005553252995014,0.2,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,boleto_ratio,Boleto支付占比,-0.009164044633507729,0.16666666666666666,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,voucher_ratio,代金券支付占比,-0.011135006323456764,0.2,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,debit_card_ratio,借记卡支付占比,-0.00916936993598938,0.4,0.06666666666666667,1.0333333015441895,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_review_score,平均评价得分,0.007193213794380426,0.7333333333333333,0.03333333333333333,0.5166666507720947,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_delivery_days,平均下单至送达天数,0.07056540995836258,1.0,0.8666666666666667,23.25,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_approval_days,平均下单至审核天数,-0.009427787736058235,0.2,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_ship_days,平均审核至承运天数,0.18692581355571747,1.0,0.9666666666666667,26.350000381469727,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_estimate_gap_days,平均预计提前送达天数,0.08080227673053741,1.0,0.8666666666666667,23.25,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,item_count,成交件数,0.08289007097482681,1.0,0.8666666666666667,23.25,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,order_count,成交订单数,0.0373212955892086,0.9333333333333333,0.43333333333333335,9.816666603088379,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,category_count,活跃品类数,0.06719464808702469,1.0,0.7666666666666667,20.149999618530273,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,unique_customer_count,独立顾客数,1.157352328300476,1.0,0.9666666666666667,26.350000381469727,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,buyer_state_diversity,买家州数量,-0.01482522301375866,0.0,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,dominant_customer_state_share,第一大买家州占比,0.21672026813030243,1.0,0.9666666666666667,26.350000381469727,True,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,interstate_ratio,跨州交易占比,-0.012762386351823807,0.06666666666666667,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,avg_distance_km,平均卖家-买家距离,-0.008387962356209755,0.2,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,seller_state_frequency,卖家所在州频率,0.03183705732226372,1.0,0.3,5.683333396911621,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,marketing_origin_frequency,营销来源频率,-0.009384236298501492,0.06666666666666667,0.0,0.0,False,0.05182226002216339
deep_knockoff_calibrated_lasso,0.3,0.15,has_marketing_deal,是否匹配营销成交线索,0.003812924725934863,0.7333333333333333,0.0,0.0,False,0.05182226002216339
