method,scene,rep,FDP,power,rmse
shadow_trees,linear_medium,16,0.3333333333333333,0.8,1.1689795327828987
shadow_trees,linear_medium,17,0.25,0.9,1.1136346602808198
shadow_trees,linear_medium,18,0.25,0.9,1.0598997419038116
shadow_trees,linear_medium,19,0.3333333333333333,0.8,1.0630494007531244
shadow_trees,linear_medium,20,0.4166666666666667,0.7,1.1665425920570016
shadow_trees,linear_medium,21,0.25,0.9,1.0803406515581218
shadow_trees,linear_medium,22,0.3333333333333333,0.8,1.081704090338385
shadow_trees,linear_medium,23,0.25,0.9,1.0639142201338558
shadow_trees,linear_medium,24,0.5,0.6,1.0537904427525702
shadow_trees,linear_medium,25,0.3333333333333333,0.8,1.1502278784202764
shadow_trees,linear_medium,26,0.25,0.9,1.032634952060269
shadow_trees,linear_medium,27,0.4166666666666667,0.7,1.024748763843524
shadow_trees,linear_medium,28,0.5,0.6,1.1038327818255174
shadow_trees,linear_medium,29,0.3333333333333333,0.8,1.0752817862766133
shadow_trees,linear_medium,30,0.4166666666666667,0.7,1.1341809244400627
shadow_trees,linear_medium,31,0.3333333333333333,0.8,1.144078911196634
shadow_trees,linear_medium,32,0.25,0.9,1.0768129300720408
shadow_trees,linear_medium,33,0.3333333333333333,0.8,1.0840703334643549
shadow_trees,linear_medium,34,0.3333333333333333,0.8,1.0663341382888725
shadow_trees,linear_medium,35,0.4166666666666667,0.7,1.115617913319402
shadow_trees,linear_medium,36,0.25,0.9,1.0948288619103346
shadow_trees,linear_medium,37,0.3333333333333333,0.8,1.0978380069739555
shadow_trees,linear_medium,38,0.3333333333333333,0.8,1.1169429053365492
shadow_trees,linear_medium,39,0.3333333333333333,0.8,1.0742329317773405
shadow_trees,linear_medium,40,0.3333333333333333,0.8,1.0947574989408944
shadow_trees,linear_medium,41,0.25,0.9,1.1006183562156189
shadow_trees,linear_medium,42,0.25,0.9,1.0554576916440863
shadow_trees,linear_medium,43,0.3333333333333333,0.8,1.0469476825320696
shadow_trees,linear_medium,44,0.25,0.9,0.9857798337015651
shadow_trees,linear_medium,45,0.3333333333333333,0.8,1.1339801038348558
shadow_trees,linear_medium,46,0.25,0.9,1.1527156963634366
shadow_trees,linear_medium,47,0.3333333333333333,0.8,1.1104321377094275
shadow_trees,linear_medium,48,0.25,0.9,1.1285180576279907
shadow_trees,linear_medium,49,0.3333333333333333,0.8,1.056410966322786
shadow_trees,linear_medium,50,0.4166666666666667,0.7,1.0522136716170185
shadow_trees,linear_medium,51,0.25,0.9,1.06212041388303
shadow_trees,linear_medium,52,0.25,0.9,1.1423878468322872
shadow_trees,linear_medium,53,0.4166666666666667,0.7,1.1052907199244462
shadow_trees,linear_medium,54,0.4166666666666667,0.7,1.0561635588971423
shadow_trees,linear_medium,55,0.25,0.9,1.095004674076885
shadow_trees,linear_medium,56,0.3333333333333333,0.8,1.1256686196817745
shadow_trees,linear_medium,57,0.4166666666666667,0.7,1.1187411040210211
shadow_trees,linear_medium,58,0.3333333333333333,0.8,1.0886304690493427
shadow_trees,linear_medium,59,0.25,0.9,1.0755674135352455
shadow_trees,linear_medium,60,0.25,0.9,1.059329484698339
shadow_trees,linear_medium,61,0.25,0.9,1.081023644090672
shadow_trees,linear_medium,62,0.3333333333333333,0.8,1.113666926905527
shadow_trees,linear_medium,63,0.25,0.9,1.0906951885564868
shadow_trees,linear_medium,64,0.3333333333333333,0.8,1.1656718579546268
shadow_trees,linear_medium,65,0.3333333333333333,0.8,1.0782522860280954
shadow_trees,linear_medium,66,0.3333333333333333,0.8,1.123487247129777
shadow_trees,linear_medium,67,0.3333333333333333,0.8,1.1521603677696743
shadow_trees,linear_medium,68,0.3333333333333333,0.8,1.0812935222445323
shadow_trees,linear_medium,69,0.3333333333333333,0.8,1.0996300681297009
shadow_trees,linear_medium,70,0.3333333333333333,0.8,1.1277746087084783
shadow_trees,linear_medium,71,0.3333333333333333,0.8,1.0039280681443692
shadow_trees,linear_medium,72,0.3333333333333333,0.8,1.1804805979627355
shadow_trees,linear_medium,73,0.3333333333333333,0.8,1.0970426025967752
shadow_trees,linear_medium,74,0.3333333333333333,0.8,1.0513295918481125
shadow_trees,linear_medium,75,0.25,0.9,1.1463188354022305
shadow_trees,linear_medium,76,0.5,0.6,1.145377302305937
shadow_trees,linear_medium,77,0.4166666666666667,0.7,1.114592509384702
shadow_trees,linear_medium,78,0.3333333333333333,0.8,1.1226623504434936
shadow_trees,linear_medium,79,0.3333333333333333,0.8,1.168094455981222
shadow_trees,linear_medium,80,0.3333333333333333,0.8,1.0798198075116265
shadow_trees,linear_medium,81,0.3333333333333333,0.8,1.1451013276538027
shadow_trees,linear_medium,82,0.4166666666666667,0.7,1.1455694928081617
shadow_trees,linear_medium,83,0.3333333333333333,0.8,1.071713977559334
shadow_trees,linear_medium,84,0.3333333333333333,0.8,1.1271591264127045
shadow_trees,linear_medium,85,0.4166666666666667,0.7,1.192985195207787
shadow_trees,linear_medium,86,0.4166666666666667,0.7,1.1235984418403069
shadow_trees,linear_medium,87,0.4166666666666667,0.7,1.0511338461498136
shadow_trees,linear_medium,88,0.4166666666666667,0.7,1.065914098763004
shadow_trees,linear_medium,89,0.3333333333333333,0.8,1.1471220632570809
shadow_trees,linear_medium,90,0.25,0.9,1.0335133631935471
shadow_trees,linear_medium,91,0.3333333333333333,0.8,1.0435630735214967
shadow_trees,linear_medium,92,0.3333333333333333,0.8,1.1497444249137865
shadow_trees,linear_medium,93,0.3333333333333333,0.8,1.0876783710168103
shadow_trees,linear_medium,94,0.3333333333333333,0.8,1.0628075522056835
shadow_trees,linear_medium,95,0.3333333333333333,0.8,1.0431675683135668
shadow_trees,linear_medium,96,0.4166666666666667,0.7,1.0569441094617318
shadow_trees,linear_medium,97,0.25,0.9,1.117634797608014
shadow_trees,linear_medium,98,0.3333333333333333,0.8,1.060202195612972
shadow_trees,linear_medium,99,0.4166666666666667,0.7,1.1207293745974167
shadow_trees,linear_weak,0,0.4166666666666667,0.7,1.9631564569225137
shadow_trees,linear_weak,1,0.25,0.9,1.9311512123327201
shadow_trees,linear_weak,2,0.16666666666666666,1.0,1.8905215794572434
shadow_trees,linear_weak,3,0.4166666666666667,0.7,1.9136170318094246
shadow_trees,linear_weak,4,0.5,0.6,1.959021009882847
shadow_trees,linear_weak,5,0.3333333333333333,0.8,1.8385112892011322
shadow_trees,linear_weak,6,0.4166666666666667,0.7,1.9418615870728904
shadow_trees,linear_weak,7,0.3333333333333333,0.8,1.9570966190470895
shadow_trees,linear_weak,8,0.3333333333333333,0.8,1.9009884181580115
shadow_trees,linear_weak,9,0.4166666666666667,0.7,1.8239888382519864
shadow_trees,linear_weak,10,0.4166666666666667,0.7,1.90729039847696
shadow_trees,linear_weak,11,0.3333333333333333,0.8,1.7929091323306758
shadow_trees,linear_weak,12,0.3333333333333333,0.8,1.802349493108662
shadow_trees,linear_weak,13,0.25,0.9,1.8631733666893466
shadow_trees,linear_weak,14,0.4166666666666667,0.7,1.8696995032421135
shadow_trees,linear_weak,15,0.25,0.9,1.6870619665846032
shadow_trees,linear_weak,16,0.25,0.9,1.960965008551122
shadow_trees,linear_weak,17,0.25,0.9,1.952040581793423
shadow_trees,linear_weak,18,0.3333333333333333,0.8,1.9856055116835314
shadow_trees,linear_weak,19,0.25,0.9,1.917178392010519
shadow_trees,linear_weak,20,0.4166666666666667,0.7,1.8468726222364753
shadow_trees,linear_weak,21,0.3333333333333333,0.8,1.9322141169021925
shadow_trees,linear_weak,22,0.4166666666666667,0.7,1.91081315408162
shadow_trees,linear_weak,23,0.3333333333333333,0.8,1.8352014849696638
shadow_trees,linear_weak,24,0.3333333333333333,0.8,1.8681080497307425
shadow_trees,linear_weak,25,0.4166666666666667,0.7,1.8493460884692965
shadow_trees,linear_weak,26,0.4166666666666667,0.7,1.8486769061924113
shadow_trees,linear_weak,27,0.3333333333333333,0.8,1.9287768628252318
shadow_trees,linear_weak,28,0.3333333333333333,0.8,1.843033938984657
shadow_trees,linear_weak,29,0.3333333333333333,0.8,1.9197743916670384
shadow_trees,linear_weak,30,0.3333333333333333,0.8,1.9039524661573308
shadow_trees,linear_weak,31,0.3333333333333333,0.8,1.8944118346017347
shadow_trees,linear_weak,32,0.3333333333333333,0.8,1.8898378074592972
shadow_trees,linear_weak,33,0.3333333333333333,0.8,1.7595676713532695
shadow_trees,linear_weak,34,0.5,0.6,1.870874148254263
shadow_trees,linear_weak,35,0.4166666666666667,0.7,1.878813145485426
shadow_trees,linear_weak,36,0.5,0.6,1.974474071020094
shadow_trees,linear_weak,37,0.4166666666666667,0.7,2.0287921435476037
shadow_trees,linear_weak,38,0.4166666666666667,0.7,1.9647844442519442
shadow_trees,linear_weak,39,0.4166666666666667,0.7,1.9158921958815467
shadow_trees,linear_weak,40,0.3333333333333333,0.8,1.915087990853351
shadow_trees,linear_weak,41,0.25,0.9,1.893535077199084
shadow_trees,linear_weak,42,0.25,0.9,1.9756772202696875
shadow_trees,linear_weak,43,0.4166666666666667,0.7,1.9689176461576943
shadow_trees,linear_weak,44,0.3333333333333333,0.8,2.0909259487225045
shadow_trees,linear_weak,45,0.4166666666666667,0.7,2.0415089881657655
shadow_trees,linear_weak,46,0.4166666666666667,0.7,1.9351342801310039
shadow_trees,linear_weak,47,0.4166666666666667,0.7,1.8516215168785786
shadow_trees,linear_weak,48,0.4166666666666667,0.7,1.8205138188744352
shadow_trees,linear_weak,49,0.4166666666666667,0.7,1.9315147380568525
shadow_trees,linear_weak,50,0.5,0.6,1.9875764781917127
shadow_trees,linear_weak,51,0.25,0.9,1.8095492658049006
shadow_trees,linear_weak,52,0.3333333333333333,0.8,1.8196047354408618
shadow_trees,linear_weak,53,0.3333333333333333,0.8,1.994898113770888
shadow_trees,linear_weak,54,0.16666666666666666,1.0,1.8689752948095517
shadow_trees,linear_weak,55,0.3333333333333333,0.8,1.9097979050398786
shadow_trees,linear_weak,56,0.3333333333333333,0.8,1.8810231919659712
shadow_trees,linear_weak,57,0.3333333333333333,0.8,1.9076455274255517
shadow_trees,linear_weak,58,0.25,0.9,1.7192886765394118
shadow_trees,linear_weak,59,0.25,0.9,1.911982461537581
shadow_trees,linear_weak,60,0.4166666666666667,0.7,1.825548545228155
shadow_trees,linear_weak,61,0.4166666666666667,0.7,1.9723026641252555
shadow_trees,linear_weak,62,0.3333333333333333,0.8,1.9890512245792067
shadow_trees,linear_weak,63,0.4166666666666667,0.7,1.9400971080405554
shadow_trees,linear_weak,64,0.4166666666666667,0.7,2.0006859712320972
shadow_trees,linear_weak,65,0.3333333333333333,0.8,1.9888099003162072
shadow_trees,linear_weak,66,0.4166666666666667,0.7,2.0060906076704095
shadow_trees,linear_weak,67,0.3333333333333333,0.8,1.8724593189884962
shadow_trees,linear_weak,68,0.3333333333333333,0.8,1.7974602309810932
shadow_trees,linear_weak,69,0.3333333333333333,0.8,1.9434302614586207
shadow_trees,linear_weak,70,0.4166666666666667,0.7,1.9133685396779985
shadow_trees,linear_weak,71,0.3333333333333333,0.8,1.9471290263270877
shadow_trees,linear_weak,72,0.25,0.9,1.8222833920477788
shadow_trees,linear_weak,73,0.3333333333333333,0.8,1.9107240345777945
shadow_trees,linear_weak,74,0.3333333333333333,0.8,1.9691863023039302
shadow_trees,linear_weak,75,0.3333333333333333,0.8,1.9710782684274872
shadow_trees,linear_weak,76,0.4166666666666667,0.7,1.8552053597654417
shadow_trees,linear_weak,77,0.25,0.9,1.8381433912807044
shadow_trees,linear_weak,78,0.5,0.6,1.977640817217982
shadow_trees,linear_weak,79,0.4166666666666667,0.7,1.8334420173009736
shadow_trees,linear_weak,80,0.4166666666666667,0.7,1.9044677522906113
shadow_trees,linear_weak,81,0.25,0.9,1.958029591113261
shadow_trees,linear_weak,82,0.4166666666666667,0.7,1.849978789484648
shadow_trees,linear_weak,83,0.3333333333333333,0.8,1.938612317972246
shadow_trees,linear_weak,84,0.3333333333333333,0.8,1.8834813140038273
shadow_trees,linear_weak,85,0.3333333333333333,0.8,1.8678953618726222
shadow_trees,linear_weak,86,0.5,0.6,1.915352537212939
shadow_trees,linear_weak,87,0.4166666666666667,0.7,1.951821340043934
shadow_trees,linear_weak,88,0.5,0.6,1.9248560536334733
shadow_trees,linear_weak,89,0.5,0.6,1.8767827244338953
shadow_trees,linear_weak,90,0.4166666666666667,0.7,1.8030085446054032
shadow_trees,linear_weak,91,0.3333333333333333,0.8,1.885985599856823
shadow_trees,linear_weak,92,0.3333333333333333,0.8,1.9251218766634748
shadow_trees,linear_weak,93,0.16666666666666666,1.0,1.769560746987027
shadow_trees,linear_weak,94,0.4166666666666667,0.7,1.9591309761665883
shadow_trees,linear_weak,95,0.4166666666666667,0.7,1.9370011128624647
shadow_trees,linear_weak,96,0.3333333333333333,0.8,1.8794822606157573
shadow_trees,linear_weak,97,0.25,0.9,1.8055239764009345
shadow_trees,linear_weak,98,0.4166666666666667,0.7,1.937734284146608
shadow_trees,linear_weak,99,0.3333333333333333,0.8,1.929200059520202
shadow_trees,linear_dense,0,0.25,0.6,1.1414617521491286
shadow_trees,linear_dense,1,0.25,0.6,1.2528909353483737
shadow_trees,linear_dense,2,0.16666666666666666,0.6666666666666666,1.1102572502365768
shadow_trees,linear_dense,3,0.0,0.8,1.1666356744918127
shadow_trees,linear_dense,4,0.25,0.6,1.0701805314568027
shadow_trees,linear_dense,5,0.25,0.6,1.0624159382036684
shadow_trees,linear_dense,6,0.25,0.6,1.0828874335733787
shadow_trees,linear_dense,7,0.08333333333333333,0.7333333333333333,1.1275923848108436
shadow_trees,linear_dense,8,0.0,0.8,1.0773138488323417
shadow_trees,linear_dense,9,0.16666666666666666,0.6666666666666666,1.0664488679916708
shadow_trees,linear_dense,10,0.08333333333333333,0.7333333333333333,1.1295304885774398
shadow_trees,linear_dense,11,0.16666666666666666,0.6666666666666666,1.061885889397419
shadow_trees,linear_dense,12,0.25,0.6,1.1154356101726213
shadow_trees,linear_dense,13,0.16666666666666666,0.6666666666666666,1.1593710864953986
shadow_trees,linear_dense,14,0.25,0.6,1.0664702563194295
shadow_trees,linear_dense,15,0.25,0.6,1.0662974787560842
shadow_trees,linear_dense,16,0.16666666666666666,0.6666666666666666,1.0842856166566355
shadow_trees,linear_dense,17,0.25,0.6,1.1755581476499322
shadow_trees,linear_dense,18,0.25,0.6,1.0562697257216456
shadow_trees,linear_dense,19,0.0,0.8,1.0737216220368098
shadow_trees,linear_dense,20,0.08333333333333333,0.7333333333333333,1.0663724485043158
shadow_trees,linear_dense,21,0.08333333333333333,0.7333333333333333,1.0738762227015628
shadow_trees,linear_dense,22,0.25,0.6,1.2049668324264209
shadow_trees,linear_dense,23,0.16666666666666666,0.6666666666666666,1.1339146340578392
shadow_trees,linear_dense,24,0.25,0.6,1.2198781403242547
shadow_trees,linear_dense,25,0.08333333333333333,0.7333333333333333,1.0082544271965665
shadow_trees,linear_dense,26,0.16666666666666666,0.6666666666666666,1.136772935094288
shadow_trees,linear_dense,27,0.25,0.6,1.160413119667824
shadow_trees,linear_dense,28,0.3333333333333333,0.5333333333333333,1.0761549441827405
shadow_trees,linear_dense,29,0.3333333333333333,0.5333333333333333,1.1185694727578324
shadow_trees,linear_dense,30,0.25,0.6,1.0925395235468836
shadow_trees,linear_dense,31,0.25,0.6,1.0363195924536903
shadow_trees,linear_dense,32,0.16666666666666666,0.6666666666666666,1.0826984341117887
shadow_trees,linear_dense,33,0.16666666666666666,0.6666666666666666,1.0619453341959528
shadow_trees,linear_dense,34,0.25,0.6,1.187878147149294
shadow_trees,linear_dense,35,0.25,0.6,1.1725102447296218
shadow_trees,linear_dense,36,0.16666666666666666,0.6666666666666666,1.093720800818614
shadow_trees,linear_dense,37,0.25,0.6,1.1548144550949437
shadow_trees,linear_dense,38,0.25,0.6,1.153500771970324
shadow_trees,linear_dense,39,0.25,0.6,1.0770531830159649
shadow_trees,linear_dense,40,0.25,0.6,1.0775455564681429
shadow_trees,linear_dense,41,0.25,0.6,1.046434000676039
shadow_trees,linear_dense,42,0.16666666666666666,0.6666666666666666,1.1222446734032174
shadow_trees,linear_dense,43,0.08333333333333333,0.7333333333333333,1.1713721212147916
shadow_trees,linear_dense,44,0.16666666666666666,0.6666666666666666,1.1570537485409718
shadow_trees,linear_dense,45,0.16666666666666666,0.6666666666666666,1.086440029097173
shadow_trees,linear_dense,46,0.25,0.6,1.2081678546954184
shadow_trees,linear_dense,47,0.4166666666666667,0.4666666666666667,1.1001915277444319
shadow_trees,linear_dense,48,0.0,0.8,1.037840737702529
shadow_trees,linear_dense,49,0.16666666666666666,0.6666666666666666,1.1030059333697542
shadow_trees,linear_dense,50,0.16666666666666666,0.6666666666666666,1.05186241348804
shadow_trees,linear_dense,51,0.25,0.6,1.1775009138443966
shadow_trees,linear_dense,52,0.16666666666666666,0.6666666666666666,1.0942861416493737
shadow_trees,linear_dense,53,0.25,0.6,1.1621565632683915
shadow_trees,linear_dense,54,0.08333333333333333,0.7333333333333333,1.0774466828002598
shadow_trees,linear_dense,55,0.16666666666666666,0.6666666666666666,1.0621209108033223
shadow_trees,linear_dense,56,0.25,0.6,1.076467673001067
shadow_trees,linear_dense,57,0.16666666666666666,0.6666666666666666,1.1899683856395111
shadow_trees,linear_dense,58,0.16666666666666666,0.6666666666666666,1.1324750184785686
shadow_trees,linear_dense,59,0.3333333333333333,0.5333333333333333,1.1654239829412982
shadow_trees,linear_dense,60,0.25,0.6,1.1503625923246112
shadow_trees,linear_dense,61,0.16666666666666666,0.6666666666666666,1.0821195621894193
shadow_trees,linear_dense,62,0.16666666666666666,0.6666666666666666,1.1310526096825584
shadow_trees,linear_dense,63,0.08333333333333333,0.7333333333333333,1.143968366615241
shadow_trees,linear_dense,64,0.3333333333333333,0.5333333333333333,1.1088726580104626
shadow_trees,linear_dense,65,0.16666666666666666,0.6666666666666666,1.1937230383235893
shadow_trees,linear_dense,66,0.25,0.6,1.1026063181952452
shadow_trees,linear_dense,67,0.25,0.6,1.1449673892982237
shadow_trees,linear_dense,68,0.3333333333333333,0.5333333333333333,1.1107364330267766
shadow_trees,linear_dense,69,0.3333333333333333,0.5333333333333333,1.1090183686877804
shadow_trees,linear_dense,70,0.25,0.6,1.1246252731382125
shadow_trees,linear_dense,71,0.25,0.6,1.0727051153833242
shadow_trees,linear_dense,72,0.16666666666666666,0.6666666666666666,1.1273277031436029
shadow_trees,linear_dense,73,0.3333333333333333,0.5333333333333333,1.1279900557270273
shadow_trees,linear_dense,74,0.3333333333333333,0.5333333333333333,1.2184601655505929
shadow_trees,linear_dense,75,0.16666666666666666,0.6666666666666666,1.058181227727938
shadow_trees,linear_dense,76,0.08333333333333333,0.7333333333333333,1.1017144045952232
shadow_trees,linear_dense,77,0.16666666666666666,0.6666666666666666,1.1007761019247522
shadow_trees,linear_dense,78,0.16666666666666666,0.6666666666666666,1.0749084703650755
shadow_trees,linear_dense,79,0.16666666666666666,0.6666666666666666,1.1370992609726343
shadow_trees,linear_dense,80,0.25,0.6,1.1227690796673127
shadow_trees,linear_dense,81,0.25,0.6,1.1528196074762336
shadow_trees,linear_dense,82,0.08333333333333333,0.7333333333333333,1.0924021077291828
shadow_trees,linear_dense,83,0.3333333333333333,0.5333333333333333,1.087140301729089
shadow_trees,linear_dense,84,0.16666666666666666,0.6666666666666666,1.1219760202195233
shadow_trees,linear_dense,85,0.16666666666666666,0.6666666666666666,1.2117282177055626
shadow_trees,linear_dense,86,0.3333333333333333,0.5333333333333333,1.1823671055674894
shadow_trees,linear_dense,87,0.16666666666666666,0.6666666666666666,1.1859563831054563
shadow_trees,linear_dense,88,0.16666666666666666,0.6666666666666666,1.1093399850299914
shadow_trees,linear_dense,89,0.08333333333333333,0.7333333333333333,1.1246318564088151
shadow_trees,linear_dense,90,0.25,0.6,1.111037250595952
shadow_trees,linear_dense,91,0.16666666666666666,0.6666666666666666,1.0433401164871972
shadow_trees,linear_dense,92,0.25,0.6,1.1190061758414465
shadow_trees,linear_dense,93,0.16666666666666666,0.6666666666666666,1.2088835036069954
shadow_trees,linear_dense,94,0.3333333333333333,0.5333333333333333,1.1919914568406138
shadow_trees,linear_dense,95,0.16666666666666666,0.6666666666666666,1.0377806551976134
shadow_trees,linear_dense,96,0.25,0.6,1.1290244285614037
shadow_trees,linear_dense,97,0.16666666666666666,0.6666666666666666,1.169632050293312
shadow_trees,linear_dense,98,0.25,0.6,1.0956450257958603
shadow_trees,linear_dense,99,0.25,0.6,1.0919635693471959
shadow_trees,nonlinear,0,0.4166666666666667,0.7,1.1986658664844183
shadow_trees,nonlinear,1,0.16666666666666666,1.0,1.1173224551540464
shadow_trees,nonlinear,2,0.16666666666666666,1.0,1.141225224564298
shadow_trees,nonlinear,3,0.3333333333333333,0.8,1.1419410356122062
shadow_trees,nonlinear,4,0.25,0.9,1.1041211314865103
shadow_trees,nonlinear,5,0.25,0.9,1.4006791065507267
shadow_trees,nonlinear,6,0.25,0.9,1.1716401610399458
shadow_trees,nonlinear,7,0.25,0.9,1.113709110511381
shadow_trees,nonlinear,8,0.16666666666666666,1.0,1.145572050805588
shadow_trees,nonlinear,9,0.16666666666666666,1.0,1.1682856567568805
shadow_trees,nonlinear,10,0.3333333333333333,0.8,1.1138564244534448
shadow_trees,nonlinear,11,0.16666666666666666,1.0,1.0849711290495367
shadow_trees,nonlinear,12,0.25,0.9,1.1625759582447346
shadow_trees,nonlinear,13,0.3333333333333333,0.8,1.234823262974035
shadow_trees,nonlinear,14,0.3333333333333333,0.8,1.1200720110501785
shadow_trees,nonlinear,15,0.25,0.9,1.1810573615292879
shadow_trees,nonlinear,16,0.25,0.9,1.2435743573891718
shadow_trees,nonlinear,17,0.16666666666666666,1.0,1.2102254100901828
shadow_trees,nonlinear,18,0.25,0.9,1.16168152027269
shadow_trees,nonlinear,19,0.3333333333333333,0.8,1.1789150628188234
shadow_trees,nonlinear,20,0.3333333333333333,0.8,1.123822694612028
shadow_trees,nonlinear,21,0.25,0.9,1.1223741561164173
shadow_trees,nonlinear,22,0.25,0.9,1.0579518092973828
shadow_trees,nonlinear,23,0.25,0.9,1.2497006321810131
shadow_trees,nonlinear,24,0.25,0.9,1.1101585225917998
shadow_trees,nonlinear,25,0.25,0.9,1.1394159916501605
shadow_trees,nonlinear,26,0.25,0.9,1.1939441166884384
shadow_trees,nonlinear,27,0.25,0.9,1.1682645085812091
shadow_trees,nonlinear,28,0.3333333333333333,0.8,1.0441097130114285
shadow_trees,nonlinear,29,0.16666666666666666,1.0,1.2484155596245285
shadow_trees,nonlinear,30,0.25,0.9,1.0982255352852848
shadow_trees,nonlinear,31,0.25,0.9,1.185407097990215
shadow_trees,nonlinear,32,0.25,0.9,1.1583202042927638
shadow_trees,nonlinear,33,0.16666666666666666,1.0,1.1561658312793002
shadow_trees,nonlinear,34,0.3333333333333333,0.8,1.1692608972164016
shadow_trees,nonlinear,35,0.25,0.9,1.2943082593745694
shadow_trees,nonlinear,36,0.25,0.9,1.0563156675812329
shadow_trees,nonlinear,37,0.3333333333333333,0.8,1.4791582765507754
shadow_trees,nonlinear,38,0.16666666666666666,1.0,1.4262716978697139
shadow_trees,nonlinear,39,0.3333333333333333,0.8,1.1156557682976729
shadow_trees,nonlinear,40,0.16666666666666666,1.0,1.0902186519762425
shadow_trees,nonlinear,41,0.16666666666666666,1.0,1.0615354106825692
shadow_trees,nonlinear,42,0.3333333333333333,0.8,1.1549396117258282
shadow_trees,nonlinear,43,0.25,0.9,1.1644973791224598
shadow_trees,nonlinear,44,0.25,0.9,1.2468877203898014
shadow_trees,nonlinear,45,0.25,0.9,1.1208864442478879
shadow_trees,nonlinear,46,0.25,0.9,1.095549975539569
shadow_trees,nonlinear,47,0.25,0.9,1.0693804213992733
shadow_trees,nonlinear,48,0.3333333333333333,0.8,1.1608679460197076
shadow_trees,nonlinear,49,0.25,0.9,1.2349980409317523
shadow_trees,nonlinear,50,0.3333333333333333,0.8,1.0521573841313694
shadow_trees,nonlinear,51,0.16666666666666666,1.0,1.2410324806999218
shadow_trees,nonlinear,52,0.16666666666666666,1.0,1.081525099087355
shadow_trees,nonlinear,53,0.3333333333333333,0.8,1.1351792021016047
shadow_trees,nonlinear,54,0.16666666666666666,1.0,1.7028825448846914
shadow_trees,nonlinear,55,0.25,0.9,1.1715935443758736
shadow_trees,nonlinear,56,0.16666666666666666,1.0,1.2611186064262383
shadow_trees,nonlinear,57,0.25,0.9,1.127806743226673
shadow_trees,nonlinear,58,0.16666666666666666,1.0,1.1062101795907069
shadow_trees,nonlinear,59,0.25,0.9,1.1413024931583462
shadow_trees,nonlinear,60,0.25,0.9,1.0686829749701334
shadow_trees,nonlinear,61,0.25,0.9,1.1228596247742104
shadow_trees,nonlinear,62,0.3333333333333333,0.8,1.2048679616672089
shadow_trees,nonlinear,63,0.3333333333333333,0.8,1.0681183460707897
shadow_trees,nonlinear,64,0.25,0.9,1.1579303290005043
shadow_trees,nonlinear,65,0.25,0.9,1.188288992767056
shadow_trees,nonlinear,66,0.25,0.9,1.2423724139372372
shadow_trees,nonlinear,67,0.16666666666666666,1.0,1.1936004626997885
shadow_trees,nonlinear,68,0.3333333333333333,0.8,1.0589402558393561
shadow_trees,nonlinear,69,0.16666666666666666,1.0,1.180816420111971
shadow_trees,nonlinear,70,0.3333333333333333,0.8,1.1717091680309546
shadow_trees,nonlinear,71,0.3333333333333333,0.8,1.1810931439202317
shadow_trees,nonlinear,72,0.3333333333333333,0.8,1.1444000038064472
shadow_trees,nonlinear,73,0.3333333333333333,0.8,1.2114935629250314
shadow_trees,nonlinear,74,0.3333333333333333,0.8,1.1716056395862673
shadow_trees,nonlinear,75,0.4166666666666667,0.7,1.2687685580734605
shadow_trees,nonlinear,76,0.25,0.9,1.1199561973620413
shadow_trees,nonlinear,77,0.16666666666666666,1.0,1.1588911039969811
shadow_trees,nonlinear,78,0.16666666666666666,1.0,1.0166357430577049
shadow_trees,nonlinear,79,0.3333333333333333,0.8,1.1394855339365324
shadow_trees,nonlinear,80,0.25,0.9,1.1043157260061975
shadow_trees,nonlinear,81,0.4166666666666667,0.7,1.1595090145196763
shadow_trees,nonlinear,82,0.16666666666666666,1.0,1.1045588005620093
shadow_trees,nonlinear,83,0.25,0.9,1.262414900082188
shadow_trees,nonlinear,84,0.3333333333333333,0.8,1.095053411933892
shadow_trees,nonlinear,85,0.3333333333333333,0.8,1.0961486602134893
shadow_trees,nonlinear,86,0.3333333333333333,0.8,1.0940629390998773
shadow_trees,nonlinear,87,0.3333333333333333,0.8,1.1000008528537153
shadow_trees,nonlinear,88,0.3333333333333333,0.8,1.2522122842580992
shadow_trees,nonlinear,89,0.3333333333333333,0.8,1.1310644180365748
shadow_trees,nonlinear,90,0.4166666666666667,0.7,1.410641419916607
shadow_trees,nonlinear,91,0.25,0.9,1.1425097369361463
shadow_trees,nonlinear,92,0.16666666666666666,1.0,1.1698385093904653
shadow_trees,nonlinear,93,0.25,0.9,1.0873771021615917
shadow_trees,nonlinear,94,0.25,0.9,1.2762605121100512
shadow_trees,nonlinear,95,0.25,0.9,1.140593974054607
shadow_trees,nonlinear,96,0.3333333333333333,0.8,1.1212045090761469
shadow_trees,nonlinear,97,0.3333333333333333,0.8,1.1329743336526317
shadow_trees,nonlinear,98,0.25,0.9,1.5201763035926
shadow_trees,nonlinear,99,0.25,0.9,1.3305780963960923
shadow_trees,nonlinear_panel,0,0.16666666666666666,1.0,1.1266569463110563
shadow_trees,nonlinear_panel,1,0.3333333333333333,0.8,1.1275121328527182
shadow_trees,nonlinear_panel,2,0.25,0.9,1.186663577475519
shadow_trees,nonlinear_panel,3,0.3333333333333333,0.8,1.2234292866037444
shadow_trees,nonlinear_panel,4,0.25,0.9,1.1549182019571997
shadow_trees,nonlinear_panel,5,0.25,0.9,1.1689829699241643
