target,generator,stat_model,q,alpha_kn,feature,label_zh,mean_w,median_w,positive_w_rate,selection_frequency,mean_evalue,selected_ebh
log_gmv_next_month,gaussian,lasso,0.1,0.05,category_count,活跃品类数,0.020954313070309732,0.022938244331519538,1.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,unique_customer_count,独立顾客数,0.3179748629039996,0.3575081599526132,0.975,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,buyer_state_diversity,买家州数量,-0.006308251278440517,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,dominant_customer_state_share,第一大买家州占比,0.08142374590792194,0.08540956697137042,1.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,interstate_ratio,跨州交易占比,-0.001029950700202659,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,avg_distance_km,平均卖家-买家距离,-0.0014003787350690918,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,seller_state_frequency,卖家所在州频率,0.01147300899795469,0.013110982293717363,1.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,marketing_origin_frequency,营销来源频率,-0.001049813548825803,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.1,0.05,has_marketing_deal,是否匹配营销成交线索,0.0006598355475217457,0.0013153502693582218,0.625,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_price,平均商品价格,0.1330400443947346,0.13519481206896072,1.0,0.575,17.05,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_freight,平均运费,0.04044740415141167,0.04084048717556848,1.0,0.575,17.05,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_weight_g,平均商品重量,-0.0006155570940586395,0.0,0.25,0.075,1.55,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_length_cm,平均商品长度,0.0006288738145428116,0.0009738234414966938,0.6,0.05,0.775,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_height_cm,平均商品高度,0.018880615433110974,0.019728346816845606,1.0,0.575,17.05,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_width_cm,平均商品宽度,-0.0022739926945520954,0.0,0.05,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_photos_qty,平均商品图片数,-0.0018921223610614568,-9.349229104645035e-05,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_name_length,平均商品标题长度,0.024601835388043114,0.025771698212294976,1.0,0.55,16.275,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_product_description_length,平均商品描述长度,0.010334780826905279,0.011276580407770425,0.975,0.325,9.3,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_payment_installments,平均支付分期期数,-0.0011218527746968778,0.0,0.025,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_payment_sequential,平均支付序列数,-0.0005829849129026902,0.002399758948380593,0.65,0.05,0.775,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,credit_card_ratio,信用卡支付占比,-9.752785008356623e-05,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,boleto_ratio,Boleto支付占比,-2.473329463389809e-05,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,voucher_ratio,代金券支付占比,-0.00027810994794873347,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,debit_card_ratio,借记卡支付占比,0.0016858096188200548,0.00442658499698426,0.725,0.05,0.775,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_review_score,平均评价得分,0.002482626943263341,0.004446252405210363,0.825,0.05,0.775,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_delivery_days,平均下单至送达天数,0.013109969364863555,0.01293215280812641,1.0,0.525,15.5,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_approval_days,平均下单至审核天数,-0.0012893928639555277,0.0,0.0,0.0,0.0,False
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_ship_days,平均审核至承运天数,0.06036676665504871,0.061458367109738024,1.0,0.575,17.05,True
log_gmv_next_month,gaussian,lasso,0.2,0.1,avg_estimate_gap_days,平均预计提前送达天数,0.02374123301916435,0.024020263355809982,1.0,0.575,17.05,True
