method,q,alpha_kn,feature,label_zh,mean_w,positive_w_rate,selection_frequency,mean_evalue,selected_ebh,median_threshold
deep_knockoff_calibrated_lasso,0.3,0.15,avg_payment_sequential,平均支付序列数,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,credit_card_ratio,信用卡支付占比,-0.011456186883151531,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,boleto_ratio,Boleto支付占比,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,voucher_ratio,代金券支付占比,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,debit_card_ratio,借记卡支付占比,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_review_score,平均评价得分,0.007734373211860657,0.6666666666666666,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_delivery_days,平均下单至送达天数,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_approval_days,平均下单至审核天数,-0.007811057846993208,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_ship_days,平均审核至承运天数,0.09122874587774277,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_estimate_gap_days,平均预计提前送达天数,0.026639318093657494,0.6666666666666666,0.6666666666666666,20.66666603088379,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,item_count,成交件数,0.03765815868973732,1.0,0.6666666666666666,20.66666603088379,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,order_count,成交订单数,0.7128982543945312,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,category_count,活跃品类数,0.0914120301604271,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,unique_customer_count,独立顾客数,0.6303427219390869,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,buyer_state_diversity,买家州数量,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,dominant_customer_state_share,第一大买家州占比,0.1827377825975418,1.0,1.0,31.0,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,interstate_ratio,跨州交易占比,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,avg_distance_km,平均卖家-买家距离,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,seller_state_frequency,卖家所在州频率,0.023679442703723907,1.0,0.6666666666666666,20.66666603088379,True,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,marketing_origin_frequency,营销来源频率,0.0,0.0,0.0,0.0,False,0.027427706867456436
deep_knockoff_calibrated_lasso,0.3,0.15,has_marketing_deal,是否匹配营销成交线索,0.0,0.0,0.0,0.0,False,0.027427706867456436
