candidate,comparator,scene,metric,mean,sd,se,ci_low,ci_high,n
dl_jacobian,dl_jacobian_lossrank,nonlinear_panel,FDP,-0.0125,0.04937175453539685,0.004937175453539685,-0.022296427227486013,-0.002703572772513988,100
dl_jacobian,deep_lasso,nonlinear_panel,power,-0.014999999999999996,0.08918825850158447,0.008918825850158447,-0.032696885439438224,0.002696885439438232,100
dl_jacobian_lossrank,deep_lasso,nonlinear_panel,power,-0.030000000000000006,0.09692233691951198,0.009692233691951197,-0.049231494389553154,-0.010768505610446857,100
dl_score_only,deep_lasso,nonlinear_panel,power,0.008,0.04857567250791243,0.004857567250791243,-0.0016384672821134136,0.017638467282113414,100
tabm_budget_gate,tabm,nonlinear_panel,power,-0.01,0.11326200964261067,0.011326200964261067,-0.0324736399494808,0.012473639949480796,100
ep_refresh,ep_regression,nonlinear_panel,power,-0.19200000000000003,0.16310125751207502,0.0163101257512075,-0.22436282799678425,-0.1596371720032158,100
ep_dispersion,ep_regression,nonlinear_panel,power,-0.19899999999999998,0.1636052158907737,0.01636052158907737,-0.23146282427257106,-0.1665371757274289,100
vtfs_cardinality,vtfs,nonlinear_panel,power,0.092,0.15934208166676808,0.01593420816667681,0.060383074046811785,0.12361692595318821,100
vtfs_pairrank,vtfs_cardinality,nonlinear_panel,power,0.0020000000000000005,0.09845267539751926,0.009845267539751925,-0.017535146744513952,0.021535146744513955,100
random_k_search,vtfs,nonlinear_panel,power,0.05199999999999999,0.16359595460657442,0.01635959546065744,0.019539013367139,0.08446098663286097,100
dl_jacobian,xgboost_shap,nonlinear_panel,power,-0.13899999999999996,0.09199802369418793,0.009199802369418792,-0.15725440381193045,-0.12074559618806945,100
dl_jacobian_lossrank,xgboost_shap,nonlinear_panel,power,-0.154,0.09787644241490381,0.009787644241490381,-0.17342080961930156,-0.13457919038069843,100
dl_score_only,xgboost_shap,nonlinear_panel,power,-0.11599999999999998,0.08729376850727674,0.008729376850727675,-0.1333209775233213,-0.09867902247667865,100
tabm_budget_gate,xgboost_shap,nonlinear_panel,power,-0.15700000000000003,0.10469291313458645,0.010469291313458645,-0.17777334529444727,-0.13622665470555279,100
ep_regression,xgboost_shap,nonlinear_panel,power,-0.2280000000000001,0.12559354033443512,0.012559354033443512,-0.25292048317315763,-0.20307951682684253,100
ep_refresh,xgboost_shap,nonlinear_panel,power,-0.4200000000000001,0.1247219128924647,0.012472191289246471,-0.44474753337858186,-0.39525246662141833,100
ep_dispersion,xgboost_shap,nonlinear_panel,power,-0.42700000000000005,0.12048303455740818,0.012048303455740818,-0.45090644795380164,-0.40309355204619846,100
vtfs_cardinality,xgboost_shap,nonlinear_panel,power,-0.311,0.10239061667867025,0.010239061667867025,-0.3313165197289245,-0.2906834802710755,100
vtfs_pairrank,xgboost_shap,nonlinear_panel,power,-0.309,0.10550025132815102,0.010550025132815102,-0.32993353870737435,-0.28806646129262564,100
random_k_search,xgboost_shap,nonlinear_panel,power,-0.35100000000000003,0.11236214898822702,0.011236214898822702,-0.37329508807303846,-0.3287049119269616,100
ep_dispersion,ep_refresh,nonlinear_panel,power,-0.006999999999999998,0.11033008326257743,0.011033008326257743,-0.028891882147097054,0.014891882147097055,100
vtfs_pairrank,random_k_search,nonlinear_panel,power,0.042,0.10934146311237818,0.010934146311237817,0.020304281538965793,0.06369571846103421,100
vtfs_cardinality,random_k_search,nonlinear_panel,power,0.039999999999999994,0.10249414863810766,0.010249414863810766,0.019662937284181614,0.060337062715818374,100
dl_jacobian,dl_score_only,nonlinear_panel,power,-0.022999999999999993,0.0851083682338837,0.008510836823388369,-0.03988734669649151,-0.006112653303508481,100
dl_jacobian,dl_jacobian_lossrank,nonlinear_panel,power,0.015000000000000005,0.05924610544247621,0.005924610544247621,0.0032442873270167923,0.02675571267298322,100
dl_jacobian,deep_lasso,nonlinear_panel,rmse,0.0030737686660350814,0.012819578444026264,0.0012819578444026264,0.0005300861800518601,0.005617451152018303,100
dl_jacobian_lossrank,deep_lasso,nonlinear_panel,rmse,0.004037148863609194,0.014172866481561082,0.0014172866481561082,0.0012249446711909218,0.0068493530560274655,100
dl_score_only,deep_lasso,nonlinear_panel,rmse,-0.00027388792599555845,0.00785333762379464,0.000785333762379464,-0.0018321604899009826,0.0012843846379098657,100
tabm_budget_gate,tabm,nonlinear_panel,rmse,0.008050037763553035,0.021413677260930502,0.00214136772609305,0.0038010996220256025,0.012298975905080466,100
ep_refresh,ep_regression,nonlinear_panel,rmse,0.030302343636213883,0.03520665245166767,0.0035206652451667667,0.023316579976166513,0.03728810729626125,100
ep_dispersion,ep_regression,nonlinear_panel,rmse,0.03017138742478485,0.04065263900491066,0.004065263900491066,0.02210502188107417,0.038237752968495534,100
vtfs_cardinality,vtfs,nonlinear_panel,rmse,-0.024235598105083262,0.04414858167514012,0.004414858167514012,-0.032995634519571125,-0.015475561690595399,100
vtfs_pairrank,vtfs_cardinality,nonlinear_panel,rmse,-0.0015042251308186284,0.02372717412012381,0.002372717412012381,-0.006212211240873406,0.0032037609792361496,100
random_k_search,vtfs,nonlinear_panel,rmse,-0.0162163199898615,0.046756241557972915,0.0046756241557972915,-0.02549377269867796,-0.006938867281045041,100
dl_jacobian,xgboost_shap,nonlinear_panel,rmse,0.0065858232049278344,0.011761964115462596,0.0011761964115462595,0.0042519943468340635,0.008919652063021605,100
dl_jacobian_lossrank,xgboost_shap,nonlinear_panel,rmse,0.007549203402501946,0.012773643243916494,0.0012773643243916494,0.005014635456791599,0.010083771348212292,100
dl_score_only,xgboost_shap,nonlinear_panel,rmse,0.003238166612897194,0.011062411803297775,0.0011062411803297776,0.001043144110429876,0.005433189115364513,100
tabm_budget_gate,xgboost_shap,nonlinear_panel,rmse,0.012881709511673193,0.018936563932340653,0.0018936563932340652,0.00912428439588537,0.016639134627461017,100
ep_regression,xgboost_shap,nonlinear_panel,rmse,0.026877077566333205,0.02606587736535655,0.002606587736535655,0.02170504199390451,0.0320491131387619,100
ep_refresh,xgboost_shap,nonlinear_panel,rmse,0.05717942120254709,0.033253235929794435,0.0033253235929794436,0.05058125776010552,0.06377758464498866,100
ep_dispersion,xgboost_shap,nonlinear_panel,rmse,0.05704846499111806,0.03480104590128635,0.0034801045901286347,0.05014318247036165,0.06395374751187448,100
vtfs_cardinality,xgboost_shap,nonlinear_panel,rmse,0.030998368115949873,0.024360051581314875,0.0024360051581314877,0.026164805387222788,0.03583193084467696,100
vtfs_pairrank,xgboost_shap,nonlinear_panel,rmse,0.029494142985131245,0.02251242140146942,0.0022512421401469423,0.025027190168700995,0.033961095801561494,100
random_k_search,xgboost_shap,nonlinear_panel,rmse,0.039017646231171633,0.029333473782351266,0.0029333473782351266,0.033197248638613945,0.04483804382372932,100
ep_dispersion,ep_refresh,nonlinear_panel,rmse,-0.0001309562114290319,0.035342010479888865,0.0035342010479888866,-0.007143577840888332,0.006881665418030268,100
vtfs_pairrank,random_k_search,nonlinear_panel,rmse,-0.009523503246040389,0.026766415827899775,0.0026766415827899773,-0.014834540847725293,-0.004212465644355484,100
vtfs_cardinality,random_k_search,nonlinear_panel,rmse,-0.00801927811522176,0.024569500680243102,0.0024569500680243104,-0.012894400089206007,-0.0031441561412375125,100
dl_jacobian,dl_score_only,nonlinear_panel,rmse,0.00334765659203064,0.01196824285191934,0.0011968242851919338,0.0009728975573755428,0.005722415626685737,100
dl_jacobian,dl_jacobian_lossrank,nonlinear_panel,rmse,-0.0009633801975741118,0.009280592059232703,0.0009280592059232703,-0.0028048510059707522,0.0008780906108225284,100
