method,scenario,rep,rmse_at_12,seconds,rule,FDP,power,discoveries,FDP_gt_0.2
xgboost_shap,linear_sparse,26,0.6352978494124729,0.5824010411743075,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,26,0.6352978494124729,0.5824010411743075,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,26,0.6352978494124729,0.5824010411743075,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,26,0.6352978494124729,0.5824010411743075,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,27,0.6914339792705251,0.5981168751604855,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,27,0.6914339792705251,0.5981168751604855,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,27,0.6914339792705251,0.5981168751604855,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,27,0.6914339792705251,0.5981168751604855,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,27,0.6914339792705251,0.5981168751604855,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,28,0.6222346616051453,0.6347516670357436,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,28,0.6222346616051453,0.6347516670357436,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,28,0.6222346616051453,0.6347516670357436,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,28,0.6222346616051453,0.6347516670357436,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,28,0.6222346616051453,0.6347516670357436,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,29,0.6665082522963074,0.5966928340494633,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,29,0.6665082522963074,0.5966928340494633,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,29,0.6665082522963074,0.5966928340494633,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,29,0.6665082522963074,0.5966928340494633,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,29,0.6665082522963074,0.5966928340494633,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,30,0.676262610772375,0.6025655830744654,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,30,0.676262610772375,0.6025655830744654,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,30,0.676262610772375,0.6025655830744654,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,30,0.676262610772375,0.6025655830744654,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,30,0.676262610772375,0.6025655830744654,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,31,0.6466139856271874,0.6011595418676734,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,31,0.6466139856271874,0.6011595418676734,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,31,0.6466139856271874,0.6011595418676734,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,31,0.6466139856271874,0.6011595418676734,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,31,0.6466139856271874,0.6011595418676734,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,32,0.6684011032455417,0.5865120419766754,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,32,0.6684011032455417,0.5865120419766754,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,32,0.6684011032455417,0.5865120419766754,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,32,0.6684011032455417,0.5865120419766754,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,32,0.6684011032455417,0.5865120419766754,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,33,0.6225233212349216,0.6002617089543492,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,33,0.6225233212349216,0.6002617089543492,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,33,0.6225233212349216,0.6002617089543492,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,33,0.6225233212349216,0.6002617089543492,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,33,0.6225233212349216,0.6002617089543492,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,34,0.6771406667842519,0.6032012079376727,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,34,0.6771406667842519,0.6032012079376727,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,34,0.6771406667842519,0.6032012079376727,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,34,0.6771406667842519,0.6032012079376727,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,34,0.6771406667842519,0.6032012079376727,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,35,0.5968074117273919,0.5991547498852015,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,35,0.5968074117273919,0.5991547498852015,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,35,0.5968074117273919,0.5991547498852015,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,35,0.5968074117273919,0.5991547498852015,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,35,0.5968074117273919,0.5991547498852015,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,36,0.6657824236301304,0.5907860421575606,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,36,0.6657824236301304,0.5907860421575606,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,36,0.6657824236301304,0.5907860421575606,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,36,0.6657824236301304,0.5907860421575606,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,36,0.6657824236301304,0.5907860421575606,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,37,0.5800531405377287,0.5857830001041293,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,37,0.5800531405377287,0.5857830001041293,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,37,0.5800531405377287,0.5857830001041293,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,37,0.5800531405377287,0.5857830001041293,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,37,0.5800531405377287,0.5857830001041293,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,38,0.6469887279111756,0.6142344169784337,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,38,0.6469887279111756,0.6142344169784337,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,38,0.6469887279111756,0.6142344169784337,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,38,0.6469887279111756,0.6142344169784337,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,38,0.6469887279111756,0.6142344169784337,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,39,0.7119686150915401,0.6202444171067327,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,39,0.7119686150915401,0.6202444171067327,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,39,0.7119686150915401,0.6202444171067327,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,39,0.7119686150915401,0.6202444171067327,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,39,0.7119686150915401,0.6202444171067327,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,40,0.644350385471114,0.607054959051311,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,40,0.644350385471114,0.607054959051311,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,40,0.644350385471114,0.607054959051311,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,40,0.644350385471114,0.607054959051311,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,40,0.644350385471114,0.607054959051311,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,41,0.6640904135837065,0.5945444998797029,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,41,0.6640904135837065,0.5945444998797029,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,41,0.6640904135837065,0.5945444998797029,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,41,0.6640904135837065,0.5945444998797029,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,41,0.6640904135837065,0.5945444998797029,top14,0.6428571428571429,1.0,14,True
xgboost_shap,linear_sparse,42,0.6269779888144422,0.6011637919582427,top4,0.0,0.8,4,False
xgboost_shap,linear_sparse,42,0.6269779888144422,0.6011637919582427,top8,0.375,1.0,8,True
xgboost_shap,linear_sparse,42,0.6269779888144422,0.6011637919582427,top10,0.5,1.0,10,True
xgboost_shap,linear_sparse,42,0.6269779888144422,0.6011637919582427,top12,0.5833333333333334,1.0,12,True
xgboost_shap,linear_sparse,42,0.6269779888144422,0.6011637919582427,top14,0.6428571428571429,1.0,14,True
