method,run,group,fraction,half,k,reference_jaccard,features,native_count,seconds
tabm,half_24_A,24,0.5,A,10,1.0,"[23, 0, 16, 21, 19, 15, 2, 20, 24, 25]",,23.868893292034045
tabm,half_24_A,24,0.5,A,12,0.8461538461538461,"[23, 0, 16, 21, 19, 15, 2, 20, 24, 25, 18, 27]",,23.868893292034045
tabm,half_24_A,24,0.5,A,14,0.8666666666666667,"[23, 0, 16, 21, 19, 15, 2, 20, 24, 25, 18, 27, 26, 22]",,23.868893292034045
tabm,half_24_B,24,0.5,B,4,1.0,"[0, 23, 16, 15]",,23.947014292003587
tabm,half_24_B,24,0.5,B,8,1.0,"[0, 23, 16, 15, 21, 19, 20, 24]",,23.947014292003587
tabm,half_24_B,24,0.5,B,10,0.8181818181818182,"[0, 23, 16, 15, 21, 19, 20, 24, 18, 25]",,23.947014292003587
tabm,half_24_B,24,0.5,B,12,0.8461538461538461,"[0, 23, 16, 15, 21, 19, 20, 24, 18, 25, 28, 2]",,23.947014292003587
tabm,half_24_B,24,0.5,B,14,0.6470588235294118,"[0, 23, 16, 15, 21, 19, 20, 24, 18, 25, 28, 2, 1, 9]",,23.947014292003587
tabm,half_25_A,25,0.5,A,4,1.0,"[23, 0, 15, 16]",,24.10779054206796
tabm,half_25_A,25,0.5,A,8,0.7777777777777778,"[23, 0, 15, 16, 21, 19, 20, 2]",,24.10779054206796
tabm,half_25_A,25,0.5,A,10,1.0,"[23, 0, 15, 16, 21, 19, 20, 2, 24, 25]",,24.10779054206796
tabm,half_25_A,25,0.5,A,12,0.8461538461538461,"[23, 0, 15, 16, 21, 19, 20, 2, 24, 25, 27, 18]",,24.10779054206796
tabm,half_25_A,25,0.5,A,14,0.8666666666666667,"[23, 0, 15, 16, 21, 19, 20, 2, 24, 25, 27, 18, 9, 22]",,24.10779054206796
tabm,half_25_B,25,0.5,B,4,0.3333333333333333,"[0, 23, 21, 20]",,15.815979999955744
tabm,half_25_B,25,0.5,B,8,0.7777777777777778,"[0, 23, 21, 20, 16, 15, 19, 2]",,15.815979999955744
tabm,half_25_B,25,0.5,B,10,0.6666666666666666,"[0, 23, 21, 20, 16, 15, 19, 2, 27, 3]",,15.815979999955744
tabm,half_25_B,25,0.5,B,12,0.6,"[0, 23, 21, 20, 16, 15, 19, 2, 27, 3, 24, 17]",,15.815979999955744
tabm,half_25_B,25,0.5,B,14,0.75,"[0, 23, 21, 20, 16, 15, 19, 2, 27, 3, 24, 17, 25, 6]",,15.815979999955744
tabm,half_26_A,26,0.5,A,4,0.6,"[23, 0, 16, 21]",,25.071660834131762
tabm,half_26_A,26,0.5,A,8,0.7777777777777778,"[23, 0, 16, 21, 19, 15, 20, 2]",,25.071660834131762
tabm,half_26_A,26,0.5,A,10,0.8181818181818182,"[23, 0, 16, 21, 19, 15, 20, 2, 24, 22]",,25.071660834131762
tabm,half_26_A,26,0.5,A,12,0.8461538461538461,"[23, 0, 16, 21, 19, 15, 20, 2, 24, 22, 25, 27]",,25.071660834131762
tabm,half_26_A,26,0.5,A,14,1.0,"[23, 0, 16, 21, 19, 15, 20, 2, 24, 22, 25, 27, 18, 17]",,25.071660834131762
tabm,half_26_B,26,0.5,B,4,0.6,"[23, 0, 21, 15]",,28.264174832962453
tabm,half_26_B,26,0.5,B,8,1.0,"[23, 0, 21, 15, 19, 16, 20, 24]",,28.264174832962453
tabm,half_26_B,26,0.5,B,10,1.0,"[23, 0, 21, 15, 19, 16, 20, 24, 25, 2]",,28.264174832962453
tabm,half_26_B,26,0.5,B,12,0.7142857142857143,"[23, 0, 21, 15, 19, 16, 20, 24, 25, 2, 27, 9]",,28.264174832962453
tabm,half_26_B,26,0.5,B,14,0.6470588235294118,"[23, 0, 21, 15, 19, 16, 20, 24, 25, 2, 27, 9, 1, 7]",,28.264174832962453
tabm,half_27_A,27,0.5,A,4,0.6,"[23, 0, 21, 16]",,23.064564208034426
tabm,half_27_A,27,0.5,A,8,1.0,"[23, 0, 21, 16, 19, 20, 15, 24]",,23.064564208034426
tabm,half_27_A,27,0.5,A,10,1.0,"[23, 0, 21, 16, 19, 20, 15, 24, 25, 2]",,23.064564208034426
tabm,half_27_A,27,0.5,A,12,1.0,"[23, 0, 21, 16, 19, 20, 15, 24, 25, 2, 18, 22]",,23.064564208034426
tabm,half_27_A,27,0.5,A,14,0.75,"[23, 0, 21, 16, 19, 20, 15, 24, 25, 2, 18, 22, 3, 28]",,23.064564208034426
tabm,half_27_B,27,0.5,B,4,0.6,"[0, 23, 21, 16]",,22.977081957971677
tabm,half_27_B,27,0.5,B,8,0.7777777777777778,"[0, 23, 21, 16, 20, 19, 15, 27]",,22.977081957971677
tabm,half_27_B,27,0.5,B,10,0.6666666666666666,"[0, 23, 21, 16, 20, 19, 15, 27, 2, 10]",,22.977081957971677
tabm,half_27_B,27,0.5,B,12,0.6,"[0, 23, 21, 16, 20, 19, 15, 27, 2, 10, 25, 1]",,22.977081957971677
tabm,half_27_B,27,0.5,B,14,0.6470588235294118,"[0, 23, 21, 16, 20, 19, 15, 27, 2, 10, 25, 1, 28, 17]",,22.977081957971677
tabm,half_28_A,28,0.5,A,4,0.6,"[0, 23, 16, 21]",,25.44821508298628
tabm,half_28_A,28,0.5,A,8,0.7777777777777778,"[0, 23, 16, 21, 20, 15, 19, 27]",,25.44821508298628
tabm,half_28_A,28,0.5,A,10,0.6666666666666666,"[0, 23, 16, 21, 20, 15, 19, 27, 2, 3]",,25.44821508298628
tabm,half_28_A,28,0.5,A,12,0.5,"[0, 23, 16, 21, 20, 15, 19, 27, 2, 3, 1, 7]",,25.44821508298628
tabm,half_28_A,28,0.5,A,14,0.6470588235294118,"[0, 23, 16, 21, 20, 15, 19, 27, 2, 3, 1, 7, 25, 22]",,25.44821508298628
tabm,half_28_B,28,0.5,B,4,0.3333333333333333,"[0, 23, 21, 20]",,12.268456749850884
tabm,half_28_B,28,0.5,B,8,0.6,"[0, 23, 21, 20, 24, 25, 16, 27]",,12.268456749850884
tabm,half_28_B,28,0.5,B,10,0.6666666666666666,"[0, 23, 21, 20, 24, 25, 16, 27, 2, 9]",,12.268456749850884
tabm,half_28_B,28,0.5,B,12,0.6,"[0, 23, 21, 20, 24, 25, 16, 27, 2, 9, 4, 22]",,12.268456749850884
tabm,half_28_B,28,0.5,B,14,0.5555555555555556,"[0, 23, 21, 20, 24, 25, 16, 27, 2, 9, 4, 22, 8, 1]",,12.268456749850884
tabm,half_29_A,29,0.5,A,4,0.6,"[0, 23, 21, 16]",,18.24414079193957
tabm,half_29_A,29,0.5,A,8,0.6,"[0, 23, 21, 16, 20, 2, 27, 19]",,18.24414079193957
tabm,half_29_A,29,0.5,A,10,0.5384615384615384,"[0, 23, 21, 16, 20, 2, 27, 19, 9, 26]",,18.24414079193957
tabm,half_29_A,29,0.5,A,12,0.4117647058823529,"[0, 23, 21, 16, 20, 2, 27, 19, 9, 26, 17, 1]",,18.24414079193957
tabm,half_29_A,29,0.5,A,14,0.5555555555555556,"[0, 23, 21, 16, 20, 2, 27, 19, 9, 26, 17, 1, 15, 3]",,18.24414079193957
tabm,half_29_B,29,0.5,B,4,0.6,"[23, 0, 21, 15]",,22.427867624908686
tabm,half_29_B,29,0.5,B,8,1.0,"[23, 0, 21, 15, 16, 19, 20, 24]",,22.427867624908686
tabm,half_29_B,29,0.5,B,10,0.8181818181818182,"[23, 0, 21, 15, 16, 19, 20, 24, 25, 22]",,22.427867624908686
tabm,half_29_B,29,0.5,B,12,0.8461538461538461,"[23, 0, 21, 15, 16, 19, 20, 24, 25, 22, 14, 18]",,22.427867624908686
tabm,half_29_B,29,0.5,B,14,0.75,"[23, 0, 21, 15, 16, 19, 20, 24, 25, 22, 14, 18, 4, 2]",,22.427867624908686
tabm,f70_00,0,0.7,,4,0.6,"[23, 0, 16, 19]",,22.96180329215713
tabm,f70_00,0,0.7,,8,1.0,"[23, 0, 16, 19, 21, 15, 20, 24]",,22.96180329215713
tabm,f70_00,0,0.7,,10,0.8181818181818182,"[23, 0, 16, 19, 21, 15, 20, 24, 2, 18]",,22.96180329215713
tabm,f70_00,0,0.7,,12,0.8461538461538461,"[23, 0, 16, 19, 21, 15, 20, 24, 2, 18, 27, 25]",,22.96180329215713
tabm,f70_00,0,0.7,,14,0.75,"[23, 0, 16, 19, 21, 15, 20, 24, 2, 18, 27, 25, 1, 3]",,22.96180329215713
tabm,f70_01,1,0.7,,4,0.6,"[23, 0, 15, 21]",,22.68482662504539
tabm,f70_01,1,0.7,,8,0.7777777777777778,"[23, 0, 15, 21, 19, 16, 20, 2]",,22.68482662504539
tabm,f70_01,1,0.7,,10,0.8181818181818182,"[23, 0, 15, 21, 19, 16, 20, 2, 25, 18]",,22.68482662504539
tabm,f70_01,1,0.7,,12,1.0,"[23, 0, 15, 21, 19, 16, 20, 2, 25, 18, 24, 22]",,22.68482662504539
tabm,f70_01,1,0.7,,14,0.8666666666666667,"[23, 0, 15, 21, 19, 16, 20, 2, 25, 18, 24, 22, 9, 17]",,22.68482662504539
tabm,f70_02,2,0.7,,4,0.6,"[23, 0, 21, 16]",,24.04424220789224
tabm,f70_02,2,0.7,,8,0.7777777777777778,"[23, 0, 21, 16, 19, 15, 20, 25]",,24.04424220789224
tabm,f70_02,2,0.7,,10,1.0,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2]",,24.04424220789224
tabm,f70_02,2,0.7,,12,1.0,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2, 22, 18]",,24.04424220789224
tabm,f70_02,2,0.7,,14,0.75,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2, 22, 18, 9, 8]",,24.04424220789224
tabm,f70_03,3,0.7,,4,1.0,"[23, 0, 16, 15]",,28.805776540888473
tabm,f70_03,3,0.7,,8,0.7777777777777778,"[23, 0, 16, 15, 21, 19, 20, 2]",,28.805776540888473
tabm,f70_03,3,0.7,,10,0.8181818181818182,"[23, 0, 16, 15, 21, 19, 20, 2, 18, 25]",,28.805776540888473
tabm,f70_03,3,0.7,,12,0.8461538461538461,"[23, 0, 16, 15, 21, 19, 20, 2, 18, 25, 3, 24]",,28.805776540888473
tabm,f70_03,3,0.7,,14,0.8666666666666667,"[23, 0, 16, 15, 21, 19, 20, 2, 18, 25, 3, 24, 27, 17]",,28.805776540888473
tabm,f70_04,4,0.7,,4,0.6,"[23, 0, 16, 19]",,23.019652125192806
tabm,f70_04,4,0.7,,8,0.7777777777777778,"[23, 0, 16, 19, 15, 21, 20, 2]",,23.019652125192806
tabm,f70_04,4,0.7,,10,1.0,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25]",,23.019652125192806
tabm,f70_04,4,0.7,,12,1.0,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25, 18, 22]",,23.019652125192806
tabm,f70_04,4,0.7,,14,0.8666666666666667,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25, 18, 22, 17, 3]",,23.019652125192806
tabm,f70_05,5,0.7,,4,0.6,"[23, 0, 16, 21]",,24.182156916940585
tabm,f70_05,5,0.7,,8,1.0,"[23, 0, 16, 21, 15, 19, 20, 24]",,24.182156916940585
tabm,f70_05,5,0.7,,10,1.0,"[23, 0, 16, 21, 15, 19, 20, 24, 25, 2]",,24.182156916940585
tabm,f70_05,5,0.7,,12,0.8461538461538461,"[23, 0, 16, 21, 15, 19, 20, 24, 25, 2, 18, 7]",,24.182156916940585
tabm,f70_05,5,0.7,,14,0.75,"[23, 0, 16, 21, 15, 19, 20, 24, 25, 2, 18, 7, 27, 1]",,24.182156916940585
tabm,f70_06,6,0.7,,4,0.6,"[23, 0, 19, 16]",,26.632342291995883
tabm,f70_06,6,0.7,,8,1.0,"[23, 0, 19, 16, 21, 15, 20, 24]",,26.632342291995883
tabm,f70_06,6,0.7,,10,0.6666666666666666,"[23, 0, 19, 16, 21, 15, 20, 24, 18, 27]",,26.632342291995883
tabm,f70_06,6,0.7,,12,0.8461538461538461,"[23, 0, 19, 16, 21, 15, 20, 24, 18, 27, 25, 2]",,26.632342291995883
tabm,f70_06,6,0.7,,14,0.8666666666666667,"[23, 0, 19, 16, 21, 15, 20, 24, 18, 27, 25, 2, 22, 1]",,26.632342291995883
tabm,f70_07,7,0.7,,4,0.6,"[23, 0, 15, 21]",,27.116307333810255
tabm,f70_07,7,0.7,,8,1.0,"[23, 0, 15, 21, 16, 19, 20, 24]",,27.116307333810255
tabm,f70_07,7,0.7,,10,1.0,"[23, 0, 15, 21, 16, 19, 20, 24, 25, 2]",,27.116307333810255
tabm,f70_07,7,0.7,,12,0.8461538461538461,"[23, 0, 15, 21, 16, 19, 20, 24, 25, 2, 9, 22]",,27.116307333810255
tabm,f70_07,7,0.7,,14,0.6470588235294118,"[23, 0, 15, 21, 16, 19, 20, 24, 25, 2, 9, 22, 7, 26]",,27.116307333810255
tabm,f70_08,8,0.7,,4,0.6,"[23, 0, 19, 15]",,29.899486833019182
tabm,f70_08,8,0.7,,8,0.7777777777777778,"[23, 0, 19, 15, 21, 16, 20, 2]",,29.899486833019182
tabm,f70_08,8,0.7,,10,0.8181818181818182,"[23, 0, 19, 15, 21, 16, 20, 2, 24, 27]",,29.899486833019182
tabm,f70_08,8,0.7,,12,0.8461538461538461,"[23, 0, 19, 15, 21, 16, 20, 2, 24, 27, 18, 22]",,29.899486833019182
tabm,f70_08,8,0.7,,14,0.8666666666666667,"[23, 0, 19, 15, 21, 16, 20, 2, 24, 27, 18, 22, 26, 25]",,29.899486833019182
tabm,f70_09,9,0.7,,4,1.0,"[23, 0, 15, 16]",,32.661615499993786
tabm,f70_09,9,0.7,,8,1.0,"[23, 0, 15, 16, 21, 19, 20, 24]",,32.661615499993786
tabm,f70_09,9,0.7,,10,1.0,"[23, 0, 15, 16, 21, 19, 20, 24, 2, 25]",,32.661615499993786
tabm,f70_09,9,0.7,,12,0.8461538461538461,"[23, 0, 15, 16, 21, 19, 20, 24, 2, 25, 18, 27]",,32.661615499993786
tabm,f70_09,9,0.7,,14,0.8666666666666667,"[23, 0, 15, 16, 21, 19, 20, 24, 2, 25, 18, 27, 22, 9]",,32.661615499993786
tabm,f70_10,10,0.7,,4,1.0,"[23, 0, 15, 16]",,30.56044483394362
tabm,f70_10,10,0.7,,8,0.7777777777777778,"[23, 0, 15, 16, 19, 21, 20, 2]",,30.56044483394362
tabm,f70_10,10,0.7,,10,0.8181818181818182,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 24]",,30.56044483394362
tabm,f70_10,10,0.7,,12,1.0,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 24, 25, 22]",,30.56044483394362
tabm,f70_10,10,0.7,,14,0.75,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 24, 25, 22, 8, 1]",,30.56044483394362
tabm,f70_11,11,0.7,,4,0.6,"[23, 0, 21, 16]",,22.75451095798053
tabm,f70_11,11,0.7,,8,0.7777777777777778,"[23, 0, 21, 16, 19, 15, 20, 2]",,22.75451095798053
tabm,f70_11,11,0.7,,10,0.8181818181818182,"[23, 0, 21, 16, 19, 15, 20, 2, 24, 27]",,22.75451095798053
tabm,f70_11,11,0.7,,12,0.7142857142857143,"[23, 0, 21, 16, 19, 15, 20, 2, 24, 27, 1, 25]",,22.75451095798053
tabm,f70_11,11,0.7,,14,0.75,"[23, 0, 21, 16, 19, 15, 20, 2, 24, 27, 1, 25, 18, 3]",,22.75451095798053
tabm,f70_12,12,0.7,,4,0.6,"[23, 0, 15, 19]",,33.74760812497698
tabm,f70_12,12,0.7,,8,0.7777777777777778,"[23, 0, 15, 19, 16, 21, 20, 2]",,33.74760812497698
tabm,f70_12,12,0.7,,10,1.0,"[23, 0, 15, 19, 16, 21, 20, 2, 24, 25]",,33.74760812497698
tabm,f70_12,12,0.7,,12,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 2, 24, 25, 18, 17]",,33.74760812497698
tabm,f70_12,12,0.7,,14,1.0,"[23, 0, 15, 19, 16, 21, 20, 2, 24, 25, 18, 17, 27, 22]",,33.74760812497698
tabm,f70_13,13,0.7,,4,0.6,"[23, 0, 21, 16]",,28.921359166968614
tabm,f70_13,13,0.7,,8,0.7777777777777778,"[23, 0, 21, 16, 19, 15, 20, 25]",,28.921359166968614
tabm,f70_13,13,0.7,,10,1.0,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2]",,28.921359166968614
tabm,f70_13,13,0.7,,12,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2, 18, 9]",,28.921359166968614
tabm,f70_13,13,0.7,,14,0.8666666666666667,"[23, 0, 21, 16, 19, 15, 20, 25, 24, 2, 18, 9, 17, 27]",,28.921359166968614
tabm,f70_14,14,0.7,,4,0.6,"[23, 0, 21, 16]",,25.18762241699733
tabm,f70_14,14,0.7,,8,0.7777777777777778,"[23, 0, 21, 16, 15, 19, 20, 25]",,25.18762241699733
tabm,f70_14,14,0.7,,10,1.0,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2]",,25.18762241699733
tabm,f70_14,14,0.7,,12,0.8461538461538461,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2, 18, 27]",,25.18762241699733
tabm,f70_14,14,0.7,,14,0.75,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2, 18, 27, 8, 9]",,25.18762241699733
tabm,f70_15,15,0.7,,4,0.6,"[23, 0, 16, 21]",,29.82109579187818
tabm,f70_15,15,0.7,,8,1.0,"[23, 0, 16, 21, 19, 15, 20, 24]",,29.82109579187818
tabm,f70_15,15,0.7,,10,1.0,"[23, 0, 16, 21, 19, 15, 20, 24, 2, 25]",,29.82109579187818
tabm,f70_15,15,0.7,,12,0.8461538461538461,"[23, 0, 16, 21, 19, 15, 20, 24, 2, 25, 9, 18]",,29.82109579187818
tabm,f70_15,15,0.7,,14,0.75,"[23, 0, 16, 21, 19, 15, 20, 24, 2, 25, 9, 18, 27, 1]",,29.82109579187818
tabm,f70_16,16,0.7,,4,0.6,"[23, 0, 21, 16]",,29.99682058300823
tabm,f70_16,16,0.7,,8,0.7777777777777778,"[23, 0, 21, 16, 15, 19, 20, 25]",,29.99682058300823
tabm,f70_16,16,0.7,,10,1.0,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2]",,29.99682058300823
tabm,f70_16,16,0.7,,12,0.8461538461538461,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2, 22, 8]",,29.99682058300823
tabm,f70_16,16,0.7,,14,0.75,"[23, 0, 21, 16, 15, 19, 20, 25, 24, 2, 22, 8, 18, 9]",,29.99682058300823
tabm,f70_17,17,0.7,,4,0.6,"[23, 0, 16, 21]",,28.13859224994667
tabm,f70_17,17,0.7,,8,1.0,"[23, 0, 16, 21, 15, 19, 20, 24]",,28.13859224994667
tabm,f70_17,17,0.7,,10,0.8181818181818182,"[23, 0, 16, 21, 15, 19, 20, 24, 18, 2]",,28.13859224994667
tabm,f70_17,17,0.7,,12,1.0,"[23, 0, 16, 21, 15, 19, 20, 24, 18, 2, 25, 22]",,28.13859224994667
tabm,f70_17,17,0.7,,14,0.8666666666666667,"[23, 0, 16, 21, 15, 19, 20, 24, 18, 2, 25, 22, 17, 9]",,28.13859224994667
tabm,f70_18,18,0.7,,4,0.6,"[23, 0, 16, 19]",,30.355387708172202
tabm,f70_18,18,0.7,,8,0.7777777777777778,"[23, 0, 16, 19, 21, 15, 20, 25]",,30.355387708172202
tabm,f70_18,18,0.7,,10,1.0,"[23, 0, 16, 19, 21, 15, 20, 25, 2, 24]",,30.355387708172202
tabm,f70_18,18,0.7,,12,0.8461538461538461,"[23, 0, 16, 19, 21, 15, 20, 25, 2, 24, 27, 18]",,30.355387708172202
tabm,f70_18,18,0.7,,14,0.8666666666666667,"[23, 0, 16, 19, 21, 15, 20, 25, 2, 24, 27, 18, 26, 17]",,30.355387708172202
tabm,f70_19,19,0.7,,4,0.3333333333333333,"[23, 0, 21, 19]",,29.689987333025783
tabm,f70_19,19,0.7,,8,1.0,"[23, 0, 21, 19, 16, 15, 20, 24]",,29.689987333025783
tabm,f70_19,19,0.7,,10,1.0,"[23, 0, 21, 19, 16, 15, 20, 24, 25, 2]",,29.689987333025783
tabm,f70_19,19,0.7,,12,0.8461538461538461,"[23, 0, 21, 19, 16, 15, 20, 24, 25, 2, 27, 18]",,29.689987333025783
tabm,f70_19,19,0.7,,14,0.8666666666666667,"[23, 0, 21, 19, 16, 15, 20, 24, 25, 2, 27, 18, 22, 3]",,29.689987333025783
tabm,f80_00,0,0.8,,4,0.6,"[23, 0, 16, 19]",,29.590386250056326
tabm,f80_00,0,0.8,,8,1.0,"[23, 0, 16, 19, 15, 21, 20, 24]",,29.590386250056326
tabm,f80_00,0,0.8,,10,1.0,"[23, 0, 16, 19, 15, 21, 20, 24, 25, 2]",,29.590386250056326
tabm,f80_00,0,0.8,,12,0.8461538461538461,"[23, 0, 16, 19, 15, 21, 20, 24, 25, 2, 18, 27]",,29.590386250056326
tabm,f80_00,0,0.8,,14,0.75,"[23, 0, 16, 19, 15, 21, 20, 24, 25, 2, 18, 27, 1, 3]",,29.590386250056326
tabm,f80_01,1,0.8,,4,0.6,"[23, 0, 15, 21]",,35.132239250000566
tabm,f80_01,1,0.8,,8,0.7777777777777778,"[23, 0, 15, 21, 19, 16, 20, 2]",,35.132239250000566
tabm,f80_01,1,0.8,,10,1.0,"[23, 0, 15, 21, 19, 16, 20, 2, 24, 25]",,35.132239250000566
tabm,f80_01,1,0.8,,12,0.8461538461538461,"[23, 0, 15, 21, 19, 16, 20, 2, 24, 25, 18, 9]",,35.132239250000566
tabm,f80_01,1,0.8,,14,0.75,"[23, 0, 15, 21, 19, 16, 20, 2, 24, 25, 18, 9, 22, 8]",,35.132239250000566
tabm,f80_02,2,0.8,,4,0.3333333333333333,"[23, 0, 19, 21]",,33.49945341702551
tabm,f80_02,2,0.8,,8,0.7777777777777778,"[23, 0, 19, 21, 16, 15, 20, 2]",,33.49945341702551
tabm,f80_02,2,0.8,,10,1.0,"[23, 0, 19, 21, 16, 15, 20, 2, 25, 24]",,33.49945341702551
tabm,f80_02,2,0.8,,12,1.0,"[23, 0, 19, 21, 16, 15, 20, 2, 25, 24, 18, 22]",,33.49945341702551
tabm,f80_02,2,0.8,,14,0.8666666666666667,"[23, 0, 19, 21, 16, 15, 20, 2, 25, 24, 18, 22, 17, 8]",,33.49945341702551
tabm,f80_03,3,0.8,,4,0.6,"[23, 0, 21, 15]",,35.701105792075396
tabm,f80_03,3,0.8,,8,0.7777777777777778,"[23, 0, 21, 15, 16, 19, 20, 2]",,35.701105792075396
tabm,f80_03,3,0.8,,10,1.0,"[23, 0, 21, 15, 16, 19, 20, 2, 24, 25]",,35.701105792075396
tabm,f80_03,3,0.8,,12,0.8461538461538461,"[23, 0, 21, 15, 16, 19, 20, 2, 24, 25, 18, 17]",,35.701105792075396
tabm,f80_03,3,0.8,,14,0.8666666666666667,"[23, 0, 21, 15, 16, 19, 20, 2, 24, 25, 18, 17, 22, 3]",,35.701105792075396
tabm,f80_04,4,0.8,,4,0.6,"[23, 0, 16, 19]",,28.164034917019308
tabm,f80_04,4,0.8,,8,0.7777777777777778,"[23, 0, 16, 19, 15, 21, 20, 2]",,28.164034917019308
tabm,f80_04,4,0.8,,10,1.0,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25]",,28.164034917019308
tabm,f80_04,4,0.8,,12,0.8461538461538461,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25, 18, 27]",,28.164034917019308
tabm,f80_04,4,0.8,,14,0.8666666666666667,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 25, 18, 27, 22, 7]",,28.164034917019308
tabm,f80_05,5,0.8,,4,1.0,"[23, 0, 16, 15]",,31.59883875004016
tabm,f80_05,5,0.8,,8,1.0,"[23, 0, 16, 15, 21, 19, 20, 24]",,31.59883875004016
tabm,f80_05,5,0.8,,10,1.0,"[23, 0, 16, 15, 21, 19, 20, 24, 25, 2]",,31.59883875004016
tabm,f80_05,5,0.8,,12,0.8461538461538461,"[23, 0, 16, 15, 21, 19, 20, 24, 25, 2, 18, 17]",,31.59883875004016
tabm,f80_05,5,0.8,,14,1.0,"[23, 0, 16, 15, 21, 19, 20, 24, 25, 2, 18, 17, 27, 22]",,31.59883875004016
tabm,f80_06,6,0.8,,4,0.6,"[23, 0, 21, 16]",,32.29515150003135
tabm,f80_06,6,0.8,,8,1.0,"[23, 0, 21, 16, 15, 19, 20, 24]",,32.29515150003135
tabm,f80_06,6,0.8,,10,1.0,"[23, 0, 21, 16, 15, 19, 20, 24, 25, 2]",,32.29515150003135
tabm,f80_06,6,0.8,,12,0.8461538461538461,"[23, 0, 21, 16, 15, 19, 20, 24, 25, 2, 18, 1]",,32.29515150003135
tabm,f80_06,6,0.8,,14,0.8666666666666667,"[23, 0, 21, 16, 15, 19, 20, 24, 25, 2, 18, 1, 22, 27]",,32.29515150003135
tabm,f80_07,7,0.8,,4,1.0,"[23, 0, 15, 16]",,35.47928487509489
tabm,f80_07,7,0.8,,8,1.0,"[23, 0, 15, 16, 19, 21, 20, 24]",,35.47928487509489
tabm,f80_07,7,0.8,,10,1.0,"[23, 0, 15, 16, 19, 21, 20, 24, 25, 2]",,35.47928487509489
tabm,f80_07,7,0.8,,12,0.7142857142857143,"[23, 0, 15, 16, 19, 21, 20, 24, 25, 2, 9, 27]",,35.47928487509489
tabm,f80_07,7,0.8,,14,0.75,"[23, 0, 15, 16, 19, 21, 20, 24, 25, 2, 9, 27, 22, 7]",,35.47928487509489
tabm,f80_08,8,0.8,,4,0.6,"[23, 0, 15, 19]",,28.2306252499111
tabm,f80_08,8,0.8,,8,0.7777777777777778,"[23, 0, 15, 19, 21, 16, 20, 2]",,28.2306252499111
tabm,f80_08,8,0.8,,10,1.0,"[23, 0, 15, 19, 21, 16, 20, 2, 24, 25]",,28.2306252499111
tabm,f80_08,8,0.8,,12,0.8461538461538461,"[23, 0, 15, 19, 21, 16, 20, 2, 24, 25, 22, 27]",,28.2306252499111
tabm,f80_08,8,0.8,,14,0.8666666666666667,"[23, 0, 15, 19, 21, 16, 20, 2, 24, 25, 22, 27, 18, 9]",,28.2306252499111
tabm,f80_09,9,0.8,,4,0.6,"[23, 0, 16, 19]",,37.34600962488912
tabm,f80_09,9,0.8,,8,0.7777777777777778,"[23, 0, 16, 19, 15, 21, 20, 2]",,37.34600962488912
tabm,f80_09,9,0.8,,10,0.8181818181818182,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 18]",,37.34600962488912
tabm,f80_09,9,0.8,,12,1.0,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 18, 25, 22]",,37.34600962488912
tabm,f80_09,9,0.8,,14,0.75,"[23, 0, 16, 19, 15, 21, 20, 2, 24, 18, 25, 22, 9, 7]",,37.34600962488912
tabm,f80_10,10,0.8,,4,1.0,"[23, 0, 15, 16]",,34.69879970792681
tabm,f80_10,10,0.8,,8,1.0,"[23, 0, 15, 16, 21, 19, 20, 24]",,34.69879970792681
tabm,f80_10,10,0.8,,10,1.0,"[23, 0, 15, 16, 21, 19, 20, 24, 25, 2]",,34.69879970792681
tabm,f80_10,10,0.8,,12,1.0,"[23, 0, 15, 16, 21, 19, 20, 24, 25, 2, 18, 22]",,34.69879970792681
tabm,f80_10,10,0.8,,14,0.75,"[23, 0, 15, 16, 21, 19, 20, 24, 25, 2, 18, 22, 9, 8]",,34.69879970792681
tabm,f80_11,11,0.8,,4,0.6,"[23, 0, 21, 16]",,28.148869416909292
tabm,f80_11,11,0.8,,8,1.0,"[23, 0, 21, 16, 15, 19, 20, 24]",,28.148869416909292
tabm,f80_11,11,0.8,,10,1.0,"[23, 0, 21, 16, 15, 19, 20, 24, 2, 25]",,28.148869416909292
