scene,rule,metric,candidate,comparator,mean,sd,se,ci_low,ci_high,n,p_two_sided,holm_p_within_scene_rule_metric
misspecified_t,top12,rmse,tabm_orbit_student,xgb_orbit_student,-0.005797467226326949,0.043410866820662426,0.004341086682066243,-0.014411125008851371,0.002816190556197473,100,0.18477922109605438,0.18477922109605438
misspecified_t,top12,rmse,tabm_orbit_student,xgb_shap,0.025222790450618503,0.033491995070268885,0.0033491995070268885,0.018577252014791226,0.03186832888644578,100,2.391108266822484e-11,1.4346649600934902e-10
misspecified_t,top12,rmse,xgb_orbit_student,lasso_pair_q20,-0.08496319293416085,0.07057520281118079,0.00705752028111808,-0.09896684431157167,-0.07095954155675004,100,4.241602588184025e-21,3.817442329365622e-20
misspecified_t,top12,rmse,xgb_orbit_student,linear_orbit_student,-0.08499447946133586,0.07373302461300019,0.007373302461300019,-0.09962471119364805,-0.07036424772902367,100,5.299735351166735e-20,3.7098147458167146e-19
misspecified_t,top12,rmse,xgb_orbit_student,xgb_orbit,0.020460961998259978,0.035896856367960056,0.0035896856367960057,0.013338246907142103,0.027583677089377853,100,1.239448846309553e-07,4.957795385238212e-07
misspecified_t,top12,rmse,xgb_orbit_student,xgb_shap,0.031020257676945447,0.04597495353884461,0.004597495353884461,0.02189782946128549,0.040142685892605404,100,1.027452636103042e-09,5.137263180515211e-09
misspecified_t,top8,FDP,tabm_orbit_student,lasso_pair_q20,-0.2775,0.21801735173275927,0.021801735173275927,-0.3207593725031172,-0.23424062749688285,100,1.456612880034203e-22,8.739677280205219e-22
misspecified_t,top8,FDP,tabm_orbit_student,linear_orbit_student,-0.255,0.20636953224345847,0.020636953224345847,-0.2959481924152388,-0.21405180758476122,100,8.92342375817679e-22,4.4617118790883956e-21
misspecified_t,top8,FDP,tabm_orbit_student,tabm_midpoint,0.06,0.1058276662763332,0.010582766627633319,0.03900149506358959,0.0809985049364104,100,1.4168285638919864e-07,4.250485691675959e-07
misspecified_t,top8,FDP,tabm_orbit_student,tabm_orbit,0.06,0.1058276662763332,0.010582766627633319,0.03900149506358959,0.0809985049364104,100,1.4168285638919864e-07,4.250485691675959e-07
misspecified_t,top8,FDP,tabm_orbit_student,xgb_orbit_student,0.0725,0.15198601078634663,0.015198601078634664,0.04234267810055495,0.10265732189944504,100,6.347446182579011e-06,6.347446182579011e-06
misspecified_t,top8,FDP,tabm_orbit_student,xgb_shap,0.3125,0.17271231992693936,0.017271231992693935,0.2782301287066576,0.3467698712933424,100,3.6987783656846595e-33,3.6987783656846596e-32
misspecified_t,top8,FDP,xgb_orbit_student,lasso_pair_q20,-0.35,0.1978418917757666,0.019784189177576662,-0.3892561235380022,-0.31074387646199775,100,2.039721370998668e-32,1.6317770967989343e-31
misspecified_t,top8,FDP,xgb_orbit_student,linear_orbit_student,-0.3275,0.18444908415729433,0.018444908415729433,-0.36409869994751554,-0.2909013000524845,100,1.548419444769798e-32,1.393577500292818e-31
misspecified_t,top8,FDP,xgb_orbit_student,xgb_orbit,0.11,0.12086598304976408,0.012086598304976407,0.0860175667571897,0.1339824332428103,100,9.988560169167538e-15,3.995424067667015e-14
misspecified_t,top8,FDP,xgb_orbit_student,xgb_shap,0.24,0.15250434668420362,0.015250434668420363,0.2097398290130446,0.2702601709869554,100,1.0788907194390054e-28,7.5522350360730385e-28
misspecified_t,top8,power,tabm_orbit_student,lasso_pair_q20,0.22199999999999995,0.17441388138620736,0.017441388138620735,0.1873925019975062,0.25660749800249366,100,1.456612880034203e-22,8.739677280205219e-22
misspecified_t,top8,power,tabm_orbit_student,linear_orbit_student,0.2039999999999999,0.16509562579476675,0.016509562579476673,0.1712414460678089,0.23675855393219092,100,8.923423758176917e-22,4.461711879088458e-21
misspecified_t,top8,power,tabm_orbit_student,tabm_midpoint,-0.04799999999999999,0.08466213302106655,0.008466213302106656,-0.06479880394912832,-0.03120119605087166,100,1.4168285638920022e-07,4.2504856916760067e-07
misspecified_t,top8,power,tabm_orbit_student,tabm_orbit,-0.04799999999999999,0.08466213302106657,0.008466213302106656,-0.06479880394912832,-0.03120119605087166,100,1.4168285638920022e-07,4.2504856916760067e-07
misspecified_t,top8,power,tabm_orbit_student,xgb_orbit_student,-0.05799999999999999,0.12158880862907731,0.012158880862907732,-0.08212585751955603,-0.033874142480443944,100,6.347446182579012e-06,6.347446182579012e-06
misspecified_t,top8,power,tabm_orbit_student,xgb_shap,-0.25000000000000006,0.13816985594155148,0.013816985594155149,-0.27741589703467395,-0.22258410296532613,100,3.6987783656846595e-33,3.6987783656846596e-32
misspecified_t,top8,power,xgb_orbit_student,lasso_pair_q20,0.27999999999999997,0.15827351342061327,0.015827351342061327,0.24859510116959818,0.31140489883040173,100,2.0397213709986386e-32,1.6317770967989109e-31
misspecified_t,top8,power,xgb_orbit_student,linear_orbit_student,0.26199999999999996,0.14755926732583546,0.014755926732583547,0.23272104004198754,0.29127895995801234,100,1.54841944476982e-32,1.393577500292838e-31
misspecified_t,top8,power,xgb_orbit_student,xgb_orbit,-0.088,0.09669278643981127,0.009669278643981127,-0.10718594659424824,-0.06881405340575175,100,9.988560169167647e-15,3.995424067667059e-14
misspecified_t,top8,power,xgb_orbit_student,xgb_shap,-0.19200000000000003,0.12200347734736287,0.012200347734736288,-0.21620813678956433,-0.16779186321043574,100,1.078890719438967e-28,7.552235036072769e-28
mixed_copula,native,FDP,tabm_orbit_student,lasso_pair_q20,0.0328687152201084,0.24131718549594458,0.024131718549594457,-0.015013849795033438,0.08075128023525024,100,0.17627183280528733,0.8813591640264367
mixed_copula,native,FDP,tabm_orbit_student,linear_orbit_student,0.06023358645997965,0.21136493273603987,0.021136493273603986,0.018294198211045373,0.10217297470891393,100,0.0053237211924144524,0.03726604834690117
mixed_copula,native,FDP,tabm_orbit_student,tabm_midpoint,-0.010604466497268351,0.11970354802222538,0.011970354802222537,-0.034356247411411675,0.013147314416874972,100,0.3778214127249925,1.0
mixed_copula,native,FDP,tabm_orbit_student,tabm_orbit,-0.0012815446507396986,0.11014806721719615,0.011014806721719615,-0.02313731086556754,0.020574221564088144,100,0.9076128729400594,1.0
mixed_copula,native,FDP,tabm_orbit_student,xgb_orbit_student,-0.017857278256659063,0.2126129440587627,0.02126129440587627,-0.06004429902781548,0.02432974251449736,100,0.40299039836606776,1.0
mixed_copula,native,FDP,xgb_orbit_student,lasso_pair_q20,0.05072599347676746,0.276727079703696,0.0276727079703696,-0.00418266277218933,0.10563464972572426,100,0.06979739460975369,0.4187843676585221
mixed_copula,native,FDP,xgb_orbit_student,linear_orbit_student,0.07809086471663872,0.2315219886252901,0.023152198862529012,0.032151879268908605,0.12402985016436882,100,0.0010624889332508717,0.008499911466006973
mixed_copula,native,FDP,xgb_orbit_student,xgb_orbit,-0.016442493265248687,0.14281580931073734,0.014281580931073734,-0.04478024824302834,0.011895261712530972,100,0.2523786740090858,1.0
mixed_copula,native,power,tabm_orbit_student,lasso_pair_q20,0.639,0.31459289068363716,0.03145928906836372,0.5765779453481409,0.7014220546518591,100,4.381211626638008e-37,2.6287269759828047e-36
mixed_copula,native,power,tabm_orbit_student,linear_orbit_student,0.6279999999999999,0.3300076521916583,0.033000765219165826,0.562519322239373,0.6934806777606268,100,7.564125846739096e-35,3.7820629233695476e-34
mixed_copula,native,power,tabm_orbit_student,tabm_midpoint,-0.161,0.1979159090894592,0.01979159090894592,-0.20027081017885565,-0.12172918982114436,100,1.2336928275695675e-12,4.93477131027827e-12
mixed_copula,native,power,tabm_orbit_student,tabm_orbit,-0.16000000000000003,0.1969463855669324,0.01969463855669324,-0.19907843567802724,-0.1209215643219728,100,1.3009233235691021e-12,4.93477131027827e-12
mixed_copula,native,power,tabm_orbit_student,xgb_orbit_student,-0.091,0.27637443492991226,0.027637443492991225,-0.14583868387515653,-0.03616131612484347,100,0.0013768795672025296,0.0013768795672025296
mixed_copula,native,power,xgb_orbit_student,lasso_pair_q20,0.7300000000000001,0.30368111930481,0.030368111930481,0.6697430775222266,0.7902569224777736,100,4.087034342289046e-43,2.860924039602332e-42
mixed_copula,native,power,xgb_orbit_student,linear_orbit_student,0.7189999999999999,0.29769993705953735,0.029769993705953735,0.6599298738423397,0.77807012615766,100,2.742516701273889e-43,2.1940133610191114e-42
mixed_copula,native,power,xgb_orbit_student,xgb_orbit,-0.1,0.183126605208947,0.0183126605208947,-0.13633629143278309,-0.06366370856721693,100,3.526796175584947e-07,7.053592351169894e-07
mixed_copula,native,rmse,tabm_orbit_student,lasso_pair_q20,-0.264249252630984,0.1141075430211387,0.011410754302113869,-0.28689066474673897,-0.24160784051522902,100,9.459874103335013e-42,5.675924462001007e-41
mixed_copula,native,rmse,tabm_orbit_student,linear_orbit_student,-0.2590394595118596,0.13007712550480996,0.013007712550480995,-0.2848495832548762,-0.23322933576884294,100,2.119304069886369e-36,1.0596520349431845e-35
mixed_copula,native,rmse,tabm_orbit_student,tabm_midpoint,0.04278647249939011,0.06599807367686668,0.006599807367686668,0.02969102284373433,0.05588192215504589,100,3.543663865603217e-09,1.063099159680965e-08
mixed_copula,native,rmse,tabm_orbit_student,tabm_orbit,0.04266689198877849,0.06519100618329651,0.006519100618329651,0.029731582033298058,0.05560220194425892,100,2.6553754904087264e-09,1.0621501961634906e-08
mixed_copula,native,rmse,tabm_orbit_student,xgb_orbit_student,0.02000641797168405,0.1017853964131475,0.01017853964131475,-0.00019001292621578098,0.04020284886958388,100,0.052152361811054974,0.052152361811054974
mixed_copula,native,rmse,xgb_orbit_student,lasso_pair_q20,-0.28425567060266804,0.11239712820892675,0.011239712820892676,-0.30655769931197274,-0.26195364189336334,100,5.3866771744136316e-45,4.3093417395309053e-44
mixed_copula,native,rmse,xgb_orbit_student,linear_orbit_student,-0.27904587748354365,0.11895418319898567,0.011895418319898567,-0.3026489681591733,-0.255442786807914,100,3.209209284074382e-42,2.2464464988520676e-41
mixed_copula,native,rmse,xgb_orbit_student,xgb_orbit,0.027289516234138042,0.07308860681927777,0.007308860681927777,0.012787150972841638,0.041791881495434446,100,0.00031520661147989043,0.0006304132229597809
mixed_copula,native10,FDP,tabm_orbit_student,lasso_pair_q20,0.05161979686979687,0.12150035099729374,0.012150035099729374,0.027511491263488355,0.07572810247610538,100,4.869360920738447e-05,0.0003895488736590758
mixed_copula,native10,FDP,tabm_orbit_student,linear_orbit_student,0.04141117216117216,0.1324025422583,0.01324025422583,0.015139635283995805,0.06768270903834853,100,0.002314097933497408,0.011570489667487041
mixed_copula,native10,FDP,tabm_orbit_student,tabm_midpoint,-0.00010989010989010894,0.10863432626095466,0.010863432626095466,-0.02166529727816122,0.021445517058381002,100,0.9919494152177231,1.0
mixed_copula,native10,FDP,tabm_orbit_student,tabm_orbit,-0.003977703668880139,0.10701122598099666,0.010701122598099666,-0.025211052528202132,0.017255645190441857,100,0.7109039038155837,1.0
mixed_copula,native10,FDP,tabm_orbit_student,xgb_orbit_student,-0.0022105394605394586,0.139471583382576,0.0139471583382576,-0.029884727460685857,0.02546364853960694,100,0.8743904888073802,1.0
mixed_copula,native10,FDP,xgb_orbit_student,lasso_pair_q20,0.053830336330336334,0.13206086832836342,0.013206086832836342,0.027626594973526854,0.08003407768714582,100,9.253355391352489e-05,0.0006477348773946742
mixed_copula,native10,FDP,xgb_orbit_student,linear_orbit_student,0.04362171162171163,0.13384951960682295,0.013384951960682295,0.01706306304619644,0.07018036019722682,100,0.0015328124000167347,0.009196874400100408
mixed_copula,native10,FDP,xgb_orbit_student,xgb_orbit,-0.01782136001253648,0.10281616559802362,0.010281616559802361,-0.03822231787940871,0.002579597854335751,100,0.08615177697635797,0.34460710790543186
mixed_copula,native10,power,tabm_orbit_student,lasso_pair_q20,0.314,0.46035120541086055,0.04603512054108606,0.22265633345763147,0.40534366654236853,100,7.253588626953874e-10,2.1760765880861623e-09
mixed_copula,native10,power,tabm_orbit_student,linear_orbit_student,0.293,0.4784771719114759,0.04784771719114759,0.19805974845833152,0.38794025154166845,100,1.8535569763688257e-08,3.707113952737651e-08
mixed_copula,native10,power,tabm_orbit_student,tabm_midpoint,-0.391,0.5350530984695053,0.05350530984695053,-0.4971661427940437,-0.28483385720595633,100,7.062611238362712e-11,2.825044495345085e-10
mixed_copula,native10,power,tabm_orbit_student,tabm_orbit,-0.40399999999999997,0.5212494701206036,0.052124947012060364,-0.507427203457822,-0.30057279654217794,100,8.17949440853211e-12,4.0897472042660545e-11
mixed_copula,native10,power,tabm_orbit_student,xgb_orbit_student,-0.099,0.575860357652054,0.0575860357652054,-0.21326318833550584,0.015263188335505828,100,0.08870928151873146,0.08870928151873146
mixed_copula,native10,power,xgb_orbit_student,lasso_pair_q20,0.41300000000000003,0.5042556270124682,0.05042556270124682,0.31294474369882214,0.5130552563011779,100,9.372934940460878e-13,6.561054458322615e-12
mixed_copula,native10,power,xgb_orbit_student,linear_orbit_student,0.39199999999999996,0.4819321382296328,0.04819321382296328,0.29637420818479365,0.48762579181520627,100,1.2388455496915466e-12,7.43307329814928e-12
mixed_copula,native10,power,xgb_orbit_student,xgb_orbit,-0.503,0.48875330994254956,0.04887533099425496,-0.5999792602693984,-0.4060207397306016,100,2.5320199455039e-17,2.02561595640312e-16
mixed_copula,top12,FDP,tabm_orbit_student,lasso_pair_q20,-0.23333333333333336,0.10790838696576516,0.010790838696576516,-0.25474469839607633,-0.21192196827059037,100,2.7660219003235327e-39,2.2128175202588262e-38
mixed_copula,top12,FDP,tabm_orbit_student,linear_orbit_student,-0.18583333333333332,0.09611928499136,0.009611928499135999,-0.20490548479800838,-0.16676118186865826,100,2.1919757320335754e-35,1.5343830124235028e-34
mixed_copula,top12,FDP,tabm_orbit_student,tabm_midpoint,0.04,0.05227699684900678,0.005227699684900678,0.029627109667823476,0.050372890332176526,100,1.328111865477307e-11,5.312447461909228e-11
mixed_copula,top12,FDP,tabm_orbit_student,tabm_orbit,0.04166666666666667,0.05230382620507065,0.0052303826205070654,0.03128845280818015,0.05204488052515319,100,2.8344147539383395e-12,1.4172073769691698e-11
mixed_copula,top12,FDP,tabm_orbit_student,xgb_orbit_student,0.04416666666666668,0.07151459866818212,0.007151459866818212,0.029976618770891958,0.0583567145624414,100,1.4602610705750965e-08,4.3807832117252895e-08
mixed_copula,top12,FDP,tabm_orbit_student,xgb_shap,0.0675,0.06344819462107176,0.006344819462107176,0.054910501669024746,0.08008949833097527,100,4.445275287490613e-18,2.6671651724943676e-17
mixed_copula,top12,FDP,xgb_orbit_student,lasso_pair_q20,-0.2775,0.1039720404011828,0.01039720404011828,-0.2981303085046973,-0.25686969149530275,100,5.11502055206396e-47,5.1150205520639596e-46
mixed_copula,top12,FDP,xgb_orbit_student,linear_orbit_student,-0.23000000000000004,0.0963124824521426,0.00963124824521426,-0.24911048603234243,-0.21088951396765765,100,7.133382799013401e-43,6.42004451911206e-42
mixed_copula,top12,FDP,xgb_orbit_student,xgb_orbit,0.01916666666666667,0.03718300361153947,0.003718300361153947,0.01178875205926415,0.02654458127406919,100,1.301498909247039e-06,1.301498909247039e-06
mixed_copula,top12,FDP,xgb_orbit_student,xgb_shap,0.023333333333333334,0.04283709648210105,0.0042837096482101055,0.014833524034013548,0.03183314263265312,100,3.742221353073511e-07,7.484442706147022e-07
mixed_copula,top12,power,tabm_orbit_student,lasso_pair_q20,0.27999999999999997,0.12949006435891816,0.012949006435891816,0.2543063619247084,0.30569363807529154,100,2.766021900323572e-39,2.2128175202588575e-38
mixed_copula,top12,power,tabm_orbit_student,linear_orbit_student,0.22300000000000003,0.11534314198963197,0.011534314198963197,0.20011341824238996,0.2458865817576101,100,2.191975732033482e-35,1.5343830124234374e-34
mixed_copula,top12,power,tabm_orbit_student,tabm_midpoint,-0.04799999999999998,0.06273239621880813,0.006273239621880813,-0.06044746839861181,-0.03555253160138815,100,1.328111865477317e-11,5.312447461909268e-11
mixed_copula,top12,power,tabm_orbit_student,tabm_orbit,-0.04999999999999999,0.06276459144608477,0.006276459144608478,-0.06245385663018382,-0.03754614336981616,100,2.83441475393836e-12,1.4172073769691801e-11
mixed_copula,top12,power,tabm_orbit_student,xgb_orbit_student,-0.053,0.08581751840181853,0.008581751840181853,-0.07002805747492966,-0.035971942525070334,100,1.4602610705750965e-08,4.3807832117252895e-08
mixed_copula,top12,power,tabm_orbit_student,xgb_shap,-0.08099999999999997,0.07613783354528611,0.007613783354528611,-0.09610739799717029,-0.06589260200282966,100,4.445275287490708e-18,2.6671651724944246e-17
mixed_copula,top12,power,xgb_orbit_student,lasso_pair_q20,0.333,0.12476644848141934,0.012476644848141934,0.3082436297943633,0.3577563702056367,100,5.115020552063814e-47,5.115020552063813e-46
mixed_copula,top12,power,xgb_orbit_student,linear_orbit_student,0.276,0.11557497894257113,0.011557497894257113,0.25306741676118916,0.2989325832388109,100,7.133382799013401e-43,6.42004451911206e-42
mixed_copula,top12,power,xgb_orbit_student,xgb_orbit,-0.022999999999999993,0.04461960433384736,0.004461960433384736,-0.031853497528883015,-0.01414650247111697,100,1.3014989092470462e-06,1.3014989092470462e-06
mixed_copula,top12,power,xgb_orbit_student,xgb_shap,-0.027999999999999994,0.051404515778521266,0.005140451577852126,-0.038199771159183736,-0.01780022884081625,100,3.742221353073552e-07,7.484442706147104e-07
mixed_copula,top12,rmse,tabm_orbit_student,lasso_pair_q20,-0.11722145033980684,0.056708125740967605,0.0056708125740967605,-0.1284735727781582,-0.10596932790145547,100,1.0728776311396367e-37,9.65589868025673e-37
mixed_copula,top12,rmse,tabm_orbit_student,linear_orbit_student,-0.09948176381192418,0.05801136483563326,0.005801136483563326,-0.110992477160626,-0.08797105046322236,100,2.098493042312072e-31,1.4689451296184504e-30
mixed_copula,top12,rmse,tabm_orbit_student,tabm_midpoint,0.008913484474538751,0.015046635588833627,0.0015046635588833626,0.005927905534685,0.011899063414392503,100,4.5721411803726725e-08,1.828856472149069e-07
mixed_copula,top12,rmse,tabm_orbit_student,tabm_orbit,0.008999598194949299,0.013515028221073413,0.0013515028221073413,0.006317923385312089,0.011681273004586509,100,1.5566017005665688e-09,7.783008502832844e-09
mixed_copula,top12,rmse,tabm_orbit_student,xgb_orbit_student,0.00922833236715023,0.01988929191291079,0.001988929191291079,0.005281865350440015,0.013174799383860444,100,1.0694875979192332e-05,3.2084627937576997e-05
mixed_copula,top12,rmse,tabm_orbit_student,xgb_shap,0.014553512961217879,0.016586386754381288,0.0016586386754381289,0.011262413984985635,0.01784461193745012,100,5.122960488901401e-14,3.073776293340841e-13
mixed_copula,top12,rmse,xgb_orbit_student,lasso_pair_q20,-0.1264497827069571,0.05599566313430564,0.005599566313430564,-0.13756053710716298,-0.11533902830675118,100,7.724700651996137e-41,7.724700651996137e-40
mixed_copula,top12,rmse,xgb_orbit_student,linear_orbit_student,-0.10871009617907443,0.058138329846718254,0.0058138329846718255,-0.12024600214050059,-0.09717419021764827,100,2.9593487627082476e-34,2.367479010166598e-33
mixed_copula,top12,rmse,xgb_orbit_student,xgb_orbit,0.0045689840924391665,0.012909998705246917,0.0012909998705246918,0.0020073602649485585,0.0071306079199297745,100,0.0006132980439912487,0.0008967482585336259
mixed_copula,top12,rmse,xgb_orbit_student,xgb_shap,0.005325180594067648,0.0146636542019964,0.0014663654201996401,0.0024155934702013698,0.008234767717933926,100,0.00044837412926681294,0.0008967482585336259
mixed_copula,top8,FDP,tabm_orbit_student,lasso_pair_q20,-0.325,0.15488672954743088,0.015488672954743089,-0.3557328874331753,-0.2942671125668247,100,3.1978779324886995e-38,2.8780901392398295e-37
mixed_copula,top8,FDP,tabm_orbit_student,linear_orbit_student,-0.2425,0.13969212178533508,0.013969212178533507,-0.2702179476038677,-0.21478205239613227,100,8.436505833183977e-32,5.905554083228784e-31
mixed_copula,top8,FDP,tabm_orbit_student,tabm_midpoint,0.05625,0.07189489733372087,0.007189489733372087,0.04198449259834547,0.07051550740165453,100,5.7089241141348355e-12,3.4253544684809014e-11
mixed_copula,top8,FDP,tabm_orbit_student,tabm_orbit,0.0575,0.07415347175781707,0.007415347175781707,0.0427863424324919,0.0722136575675081,100,8.037207818878568e-12,4.018603909439284e-11
mixed_copula,top8,FDP,tabm_orbit_student,xgb_orbit_student,0.03875,0.07884704218045252,0.007884704218045251,0.0231050362329226,0.0543949637670774,100,3.527911497594724e-06,1.0583734492784173e-05
mixed_copula,top8,FDP,tabm_orbit_student,xgb_shap,0.05875,0.07632458266634623,0.007632458266634623,0.043605546925661,0.07389445307433899,100,1.061437927076404e-11,4.245751708305616e-11
mixed_copula,top8,FDP,xgb_orbit_student,lasso_pair_q20,-0.36375,0.1629267899668096,0.016292678996680958,-0.39607820985070386,-0.3314217901492962,100,1.9886355047752787e-40,1.9886355047752786e-39
mixed_copula,top8,FDP,xgb_orbit_student,linear_orbit_student,-0.28125,0.1436525251424352,0.014365252514243521,-0.3097537775514647,-0.2527462224485353,100,8.142755663006081e-36,6.514204530404865e-35
mixed_copula,top8,FDP,xgb_orbit_student,xgb_orbit,0.02,0.04936465017468154,0.004936465017468155,0.010204982431810082,0.02979501756818992,100,0.00010131285617569923,0.00020262571235139847
mixed_copula,top8,FDP,xgb_orbit_student,xgb_shap,0.02,0.04936465017468154,0.004936465017468155,0.010204982431810082,0.02979501756818992,100,0.00010131285617569923,0.00020262571235139847
mixed_copula,top8,power,tabm_orbit_student,lasso_pair_q20,0.26,0.1239093836379447,0.01239093836379447,0.23541369005345977,0.2845863099465403,100,3.1978779324886995e-38,2.8780901392398295e-37
mixed_copula,top8,power,tabm_orbit_student,linear_orbit_student,0.19400000000000006,0.11175369742826807,0.011175369742826808,0.17182564191690589,0.21617435808309424,100,8.436505833183735e-32,5.905554083228614e-31
mixed_copula,top8,power,tabm_orbit_student,tabm_midpoint,-0.04500000000000003,0.05751591786697672,0.005751591786697672,-0.05641240592132367,-0.0335875940786764,100,5.708924114134712e-12,3.425354468480827e-11
mixed_copula,top8,power,tabm_orbit_student,tabm_orbit,-0.046000000000000034,0.0593227774062537,0.00593227774062537,-0.05777092605400652,-0.034229073945993546,100,8.037207818878568e-12,4.018603909439284e-11
mixed_copula,top8,power,tabm_orbit_student,xgb_orbit_student,-0.031000000000000024,0.06307763374436207,0.006307763374436207,-0.043515971013661954,-0.018484028986338094,100,3.527911497594724e-06,1.0583734492784173e-05
mixed_copula,top8,power,tabm_orbit_student,xgb_shap,-0.04700000000000003,0.06105966613307702,0.006105966613307702,-0.059115562459471235,-0.03488443754052882,100,1.061437927076404e-11,4.245751708305616e-11
mixed_copula,top8,power,xgb_orbit_student,lasso_pair_q20,0.29100000000000004,0.1303414319734477,0.013034143197344769,0.26513743211943697,0.3168625678805631,100,1.9886355047752787e-40,1.9886355047752786e-39
mixed_copula,top8,power,xgb_orbit_student,linear_orbit_student,0.22500000000000003,0.11492202011394816,0.011492202011394816,0.20219697795882827,0.2478030220411718,100,8.142755663005851e-36,6.514204530404681e-35
mixed_copula,top8,power,xgb_orbit_student,xgb_orbit,-0.016000000000000014,0.03949172013974527,0.003949172013974527,-0.023836014054551956,-0.008163985945448073,100,0.00010131285617569923,0.00020262571235139847
mixed_copula,top8,power,xgb_orbit_student,xgb_shap,-0.016000000000000014,0.03949172013974527,0.003949172013974527,-0.023836014054551956,-0.008163985945448073,100,0.00010131285617569923,0.00020262571235139847
nonlinear_strong,native,FDP,tabm_orbit_student,lasso_pair_q20,0.06867890279654985,0.24867287537484878,0.024867287537484878,0.019336809326631753,0.11802099626646795,100,0.006852326851200804,0.03426163425600402
nonlinear_strong,native,FDP,tabm_orbit_student,linear_orbit_student,0.09086578454225512,0.21977939455380047,0.021977939455380048,0.047256784515658526,0.1344747845688517,100,7.462512292352986e-05,0.0005970009833882389
nonlinear_strong,native,FDP,tabm_orbit_student,tabm_midpoint,-0.01393410603321089,0.14282966302337588,0.014282966302337588,-0.04227460988813642,0.014406397821714642,100,0.331652893426127,0.9949586802783811
nonlinear_strong,native,FDP,tabm_orbit_student,tabm_orbit,-0.006355057223478277,0.12692799924378692,0.012692799924378693,-0.031540325995538604,0.018830211548582054,100,0.6177062058979919,1.0
nonlinear_strong,native,FDP,tabm_orbit_student,xgb_orbit_student,-0.0032745070546928152,0.18698376106915224,0.018698376106915222,-0.04037614189171893,0.0338271277823333,100,0.8613410171134824,1.0
nonlinear_strong,native,FDP,xgb_orbit_student,lasso_pair_q20,0.07195340985124267,0.24097910139582393,0.024097910139582394,0.024137928056350316,0.11976889164613502,100,0.003563370811969103,0.021380224871814617
nonlinear_strong,native,FDP,xgb_orbit_student,linear_orbit_student,0.09414029159694794,0.22887275016733474,0.022887275016733474,0.048726972534904205,0.13955361065899166,100,8.071923274221248e-05,0.0005970009833882389
nonlinear_strong,native,FDP,xgb_orbit_student,xgb_orbit,-0.017845712594938598,0.11000032542871246,0.011000032542871246,-0.039672163633650885,0.003980738443773689,100,0.10791255605669459,0.43165022422677835
nonlinear_strong,native,power,tabm_orbit_student,lasso_pair_q20,0.676,0.30981258590289457,0.030981258590289457,0.6145264615260737,0.7374735384739264,100,1.3180240499294846e-39,6.590120249647423e-39
nonlinear_strong,native,power,tabm_orbit_student,linear_orbit_student,0.7069999999999999,0.2913760456866693,0.02913760456866693,0.6491846710884941,0.7648153289115056,100,1.8500085981063922e-43,1.1100051588638353e-42
nonlinear_strong,native,power,tabm_orbit_student,tabm_midpoint,-0.16300000000000003,0.20775617021553483,0.020775617021553484,-0.20422333147221877,-0.12177666852778128,100,5.128920017748718e-12,1.5386760053246154e-11
nonlinear_strong,native,power,tabm_orbit_student,tabm_orbit,-0.171,0.2142852813848441,0.02142852813848441,-0.21351884877826158,-0.12848115122173845,100,2.6488291771516604e-12,1.0595316708606642e-11
nonlinear_strong,native,power,tabm_orbit_student,xgb_orbit_student,-0.13,0.2405801069888944,0.02405801069888944,-0.1777363126483137,-0.08226368735168632,100,4.512370929156925e-07,4.512370929156925e-07
nonlinear_strong,native,power,xgb_orbit_student,lasso_pair_q20,0.806,0.2517895545847361,0.025178955458473613,0.7560394897580146,0.8559605102419855,100,5.0058752142440055e-54,3.504112649970804e-53
nonlinear_strong,native,power,xgb_orbit_student,linear_orbit_student,0.8370000000000002,0.22903177848402514,0.022903177848402515,0.7915551262697818,0.8824448737302186,100,2.784738229304188e-59,2.2277905834433505e-58
nonlinear_strong,native,power,xgb_orbit_student,xgb_orbit,-0.075,0.12007993970348219,0.012007993970348218,-0.09882646518957898,-0.051173534810421015,100,1.0601574898046054e-08,2.1203149796092107e-08
nonlinear_strong,native,rmse,tabm_orbit_student,lasso_pair_q20,-0.2722327100669071,0.10847939764320039,0.010847939764320039,-0.293757376036216,-0.25070804409759817,100,1.0461486789051137e-44,5.230743394525568e-44
nonlinear_strong,native,rmse,tabm_orbit_student,linear_orbit_student,-0.2821211051187429,0.1107603066465519,0.011076030664655189,-0.3040983529189817,-0.2601438573185041,100,2.91819786165124e-45,1.7509187169907438e-44
nonlinear_strong,native,rmse,tabm_orbit_student,tabm_midpoint,0.0421715416917018,0.07904979722830752,0.007904979722830751,0.026486346924328615,0.057856736459074985,100,6.062227345262952e-07,2.2758124432524038e-06
nonlinear_strong,native,rmse,tabm_orbit_student,tabm_orbit,0.043181388593921344,0.080718484314776,0.0080718484314776,0.027165090106174718,0.05919768708166797,100,5.689531108131009e-07,2.2758124432524038e-06
nonlinear_strong,native,rmse,tabm_orbit_student,xgb_orbit_student,0.032792069245520444,0.08507068576573931,0.00850706857657393,0.01591219956823561,0.049671938922805275,100,0.00020606231996098248,0.00020606231996098248
nonlinear_strong,native,rmse,xgb_orbit_student,lasso_pair_q20,-0.3050247793124275,0.08407295201745732,0.008407295201745732,-0.321706676968069,-0.288342881656786,100,5.435797842124212e-59,3.8050584894869484e-58
