method,scene,rep,rule,FDP,power,size,false_count,rmse,theory_regime,nominal_invalid_control
xgb_shap,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5099539827379649,True,False
xgb_pfi,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,70,top12,0.25,0.9,12,3,1.5213822395109688,True,False
tabm_pfi,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
deep_lasso,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5116537432447543,True,False
deep_lasso,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
xgb_naive,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5094688452226688,True,True
xgb_naive,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,70,native,0.0909090909090909,1.0,11,1,1.5133619524600992,True,True
xgb_naive,nonlinear_weak,70,native10,0.0,1.0,10,0,,True,True
xgb_midpoint,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5160524550903538,True,False
xgb_midpoint,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,70,native,0.0,1.0,10,0,1.5191754751977946,True,False
xgb_midpoint,nonlinear_weak,70,native10,0.0,1.0,10,0,,True,False
xgb_orbit,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5094688452226688,True,False
xgb_orbit,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,70,native,0.0909090909090909,1.0,11,1,1.5133619524600992,True,False
xgb_orbit,nonlinear_weak,70,native10,0.0,1.0,10,0,,True,False
xgb_orbit_student,nonlinear_weak,70,top12,0.25,0.9,12,3,1.5182727233913198,True,False
xgb_orbit_student,nonlinear_weak,70,top8,0.125,0.7,8,1,,True,False
xgb_orbit_student,nonlinear_weak,70,native,0.125,0.7,8,1,1.6140451275880856,True,False
xgb_orbit_student,nonlinear_weak,70,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5114125821271227,True,True
tabm_naive,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,True
tabm_naive,nonlinear_weak,70,native,0.0,1.0,10,0,1.5191754751977946,True,True
tabm_naive,nonlinear_weak,70,native10,0.0,0.0,0,0,,True,True
tabm_midpoint,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5103972916428752,True,False
tabm_midpoint,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
tabm_midpoint,nonlinear_weak,70,native,0.1666666666666666,1.0,12,2,1.5103972916428752,True,False
tabm_midpoint,nonlinear_weak,70,native10,0.1,0.9,10,1,,True,False
tabm_orbit,nonlinear_weak,70,top12,0.1666666666666666,1.0,12,2,1.5103972916428752,True,False
tabm_orbit,nonlinear_weak,70,top8,0.0,0.8,8,0,,True,False
tabm_orbit,nonlinear_weak,70,native,0.1666666666666666,1.0,12,2,1.5103972916428752,True,False
tabm_orbit,nonlinear_weak,70,native10,0.1,0.9,10,1,,True,False
tabm_orbit_student,nonlinear_weak,70,top12,0.3333333333333333,0.8,12,4,1.580579688633161,True,False
tabm_orbit_student,nonlinear_weak,70,top8,0.375,0.5,8,3,,True,False
tabm_orbit_student,nonlinear_weak,70,native,0.0,0.0,0,0,1.7107854269294622,True,False
tabm_orbit_student,nonlinear_weak,70,native10,0.0,0.0,0,0,,True,False
lasso_pair_q20,nonlinear_weak,71,top12,0.6666666666666666,0.4,12,8,1.724708657431226,True,False
lasso_pair_q20,nonlinear_weak,71,top8,0.625,0.3,8,5,,True,False
lasso_pair_q20,nonlinear_weak,71,native,0.0,0.0,0,0,1.8480822974093851,True,False
lasso_pair_q20,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,71,top12,0.4166666666666667,0.7,12,5,1.6864409434135257,True,False
linear_orbit_student,nonlinear_weak,71,top8,0.5,0.4,8,4,,True,False
linear_orbit_student,nonlinear_weak,71,native,0.0,0.0,0,0,1.8480822974093851,True,False
linear_orbit_student,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,71,top12,0.1666666666666666,1.0,12,2,1.5682256840628577,True,False
xgb_shap,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,71,top12,0.1666666666666666,1.0,12,2,1.566309872641412,True,False
xgb_pfi,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,71,top12,0.1666666666666666,1.0,12,2,1.5682256840628577,True,False
tabm_pfi,nonlinear_weak,71,top8,0.125,0.7,8,1,,True,False
deep_lasso,nonlinear_weak,71,top12,0.25,0.9,12,3,1.58154220885713,True,False
deep_lasso,nonlinear_weak,71,top8,0.125,0.7,8,1,,True,False
xgb_naive,nonlinear_weak,71,top12,0.25,0.9,12,3,1.5802466250636564,True,True
xgb_naive,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,71,native,0.1,0.9,10,1,1.5754283681540826,True,True
xgb_naive,nonlinear_weak,71,native10,0.1,0.9,10,1,,True,True
xgb_midpoint,nonlinear_weak,71,top12,0.25,0.9,12,3,1.576936959928908,True,False
xgb_midpoint,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,71,native,0.3571428571428571,0.9,14,5,1.5734373337357104,True,False
xgb_midpoint,nonlinear_weak,71,native10,0.3571428571428571,0.9,14,5,,True,False
xgb_orbit,nonlinear_weak,71,top12,0.25,0.9,12,3,1.576936959928908,True,False
xgb_orbit,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,71,native,0.3076923076923077,0.9,13,4,1.579919744729157,True,False
xgb_orbit,nonlinear_weak,71,native10,0.3076923076923077,0.9,13,4,,True,False
xgb_orbit_student,nonlinear_weak,71,top12,0.3333333333333333,0.8,12,4,1.5847555141449712,True,False
xgb_orbit_student,nonlinear_weak,71,top8,0.25,0.6,8,2,,True,False
xgb_orbit_student,nonlinear_weak,71,native,0.25,0.6,8,2,1.6149808870369815,True,False
xgb_orbit_student,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,71,top12,0.25,0.9,12,3,1.5791394559370575,True,True
tabm_naive,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,True
tabm_naive,nonlinear_weak,71,native,0.2,0.8,10,2,1.586152837783647,True,True
tabm_naive,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,True
tabm_midpoint,nonlinear_weak,71,top12,0.25,0.9,12,3,1.5791394559370575,True,False
tabm_midpoint,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
tabm_midpoint,nonlinear_weak,71,native,0.0,0.8,8,0,1.57825024668766,True,False
tabm_midpoint,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
tabm_orbit,nonlinear_weak,71,top12,0.25,0.9,12,3,1.5791394559370575,True,False
tabm_orbit,nonlinear_weak,71,top8,0.0,0.8,8,0,,True,False
tabm_orbit,nonlinear_weak,71,native,0.0,0.8,8,0,1.57825024668766,True,False
tabm_orbit,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
tabm_orbit_student,nonlinear_weak,71,top12,0.25,0.9,12,3,1.573024108920906,True,False
tabm_orbit_student,nonlinear_weak,71,top8,0.125,0.7,8,1,,True,False
tabm_orbit_student,nonlinear_weak,71,native,0.0,0.6,6,0,1.594413538141191,True,False
tabm_orbit_student,nonlinear_weak,71,native10,0.0,0.0,0,0,,True,False
lasso_pair_q20,nonlinear_weak,72,top12,0.6666666666666666,0.4,12,8,1.6443081608430374,True,False
lasso_pair_q20,nonlinear_weak,72,top8,0.5,0.4,8,4,,True,False
lasso_pair_q20,nonlinear_weak,72,native,0.0,0.0,0,0,1.758445703282841,True,False
lasso_pair_q20,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,72,top12,0.4166666666666667,0.7,12,5,1.655034210701564,True,False
linear_orbit_student,nonlinear_weak,72,top8,0.375,0.5,8,3,,True,False
linear_orbit_student,nonlinear_weak,72,native,0.2,0.4,5,1,1.692019675202929,True,False
linear_orbit_student,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.5351215209036475,True,False
xgb_shap,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.5300072196145382,True,False
xgb_pfi,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.5180324084377472,True,False
tabm_pfi,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
deep_lasso,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.53296084669266,True,False
deep_lasso,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
xgb_naive,nonlinear_weak,72,top12,0.25,0.9,12,3,1.554147157139404,True,True
xgb_naive,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,72,native,0.0,0.9,9,0,1.5554247205735845,True,True
xgb_naive,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,True
xgb_midpoint,nonlinear_weak,72,top12,0.25,0.9,12,3,1.5536893084567862,True,False
xgb_midpoint,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,72,native,0.0,0.9,9,0,1.5554247205735845,True,False
xgb_midpoint,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,False
xgb_orbit,nonlinear_weak,72,top12,0.25,0.9,12,3,1.554269673198171,True,False
xgb_orbit,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,72,native,0.0,0.9,9,0,1.5554247205735845,True,False
xgb_orbit,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,False
xgb_orbit_student,nonlinear_weak,72,top12,0.25,0.9,12,3,1.5512019673090685,True,False
xgb_orbit_student,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
xgb_orbit_student,nonlinear_weak,72,native,0.1818181818181818,0.9,11,2,1.543578987294529,True,False
xgb_orbit_student,nonlinear_weak,72,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.529172975761844,True,True
tabm_naive,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,True
tabm_naive,nonlinear_weak,72,native,0.4117647058823529,1.0,17,7,1.5456796623605769,True,True
tabm_naive,nonlinear_weak,72,native10,0.0909090909090909,1.0,11,1,,True,True
tabm_midpoint,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.538209491413534,True,False
tabm_midpoint,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
tabm_midpoint,nonlinear_weak,72,native,0.1666666666666666,1.0,12,2,1.538209491413534,True,False
tabm_midpoint,nonlinear_weak,72,native10,0.0,1.0,10,0,,True,False
tabm_orbit,nonlinear_weak,72,top12,0.1666666666666666,1.0,12,2,1.538209491413534,True,False
tabm_orbit,nonlinear_weak,72,top8,0.0,0.8,8,0,,True,False
tabm_orbit,nonlinear_weak,72,native,0.0909090909090909,1.0,11,1,1.536539318924343,True,False
tabm_orbit,nonlinear_weak,72,native10,0.0909090909090909,1.0,11,1,,True,False
tabm_orbit_student,nonlinear_weak,72,top12,0.25,0.9,12,3,1.5540008345282297,True,False
tabm_orbit_student,nonlinear_weak,72,top8,0.125,0.7,8,1,,True,False
tabm_orbit_student,nonlinear_weak,72,native,0.3076923076923077,0.9,13,4,1.5562924194688383,True,False
tabm_orbit_student,nonlinear_weak,72,native10,0.1,0.9,10,1,,True,False
lasso_pair_q20,nonlinear_weak,73,top12,0.5,0.6,12,6,1.64523454609315,True,False
lasso_pair_q20,nonlinear_weak,73,top8,0.375,0.5,8,3,,True,False
lasso_pair_q20,nonlinear_weak,73,native,0.0,0.0,0,0,1.7787010272063075,True,False
lasso_pair_q20,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,73,top12,0.4166666666666667,0.7,12,5,1.6165636394211391,True,False
linear_orbit_student,nonlinear_weak,73,top8,0.5,0.4,8,4,,True,False
linear_orbit_student,nonlinear_weak,73,native,0.0,0.0,0,0,1.7787010272063075,True,False
linear_orbit_student,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,73,top12,0.1666666666666666,1.0,12,2,1.5567346403559583,True,False
xgb_shap,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,73,top12,0.1666666666666666,1.0,12,2,1.5602765047620446,True,False
xgb_pfi,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,73,top12,0.3333333333333333,0.8,12,4,1.5915546357711856,True,False
tabm_pfi,nonlinear_weak,73,top8,0.25,0.6,8,2,,True,False
deep_lasso,nonlinear_weak,73,top12,0.3333333333333333,0.8,12,4,1.5883328950856173,True,False
deep_lasso,nonlinear_weak,73,top8,0.375,0.5,8,3,,True,False
xgb_naive,nonlinear_weak,73,top12,0.1666666666666666,1.0,12,2,1.566786551438284,True,True
xgb_naive,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,73,native,0.0,1.0,10,0,1.5549770375466916,True,True
xgb_naive,nonlinear_weak,73,native10,0.0,1.0,10,0,,True,True
xgb_midpoint,nonlinear_weak,73,top12,0.1666666666666666,1.0,12,2,1.5520709264716783,True,False
xgb_midpoint,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,73,native,0.1666666666666666,1.0,12,2,1.5520709264716783,True,False
xgb_midpoint,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
xgb_orbit,nonlinear_weak,73,top12,0.1666666666666666,1.0,12,2,1.5595312714725649,True,False
xgb_orbit,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,73,native,0.1666666666666666,1.0,12,2,1.5595312714725649,True,False
xgb_orbit,nonlinear_weak,73,native10,0.0909090909090909,1.0,11,1,,True,False
xgb_orbit_student,nonlinear_weak,73,top12,0.3333333333333333,0.8,12,4,1.58745328671271,True,False
xgb_orbit_student,nonlinear_weak,73,top8,0.5,0.4,8,4,,True,False
xgb_orbit_student,nonlinear_weak,73,native,0.5,0.4,8,4,1.7176183074092533,True,False
xgb_orbit_student,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,73,top12,0.25,0.9,12,3,1.56022449924732,True,True
tabm_naive,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,True
tabm_naive,nonlinear_weak,73,native,0.1,0.9,10,1,1.5558829518185642,True,True
tabm_naive,nonlinear_weak,73,native10,0.1,0.9,10,1,,True,True
tabm_midpoint,nonlinear_weak,73,top12,0.25,0.9,12,3,1.56198572840201,True,False
tabm_midpoint,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
tabm_midpoint,nonlinear_weak,73,native,0.1,0.9,10,1,1.561469291626039,True,False
tabm_midpoint,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
tabm_orbit,nonlinear_weak,73,top12,0.25,0.9,12,3,1.56198572840201,True,False
tabm_orbit,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
tabm_orbit,nonlinear_weak,73,native,0.1,0.9,10,1,1.561469291626039,True,False
tabm_orbit,nonlinear_weak,73,native10,0.1,0.9,10,1,,True,False
tabm_orbit_student,nonlinear_weak,73,top12,0.25,0.9,12,3,1.56022449924732,True,False
tabm_orbit_student,nonlinear_weak,73,top8,0.0,0.8,8,0,,True,False
tabm_orbit_student,nonlinear_weak,73,native,0.1,0.9,10,1,1.561469291626039,True,False
tabm_orbit_student,nonlinear_weak,73,native10,0.0,0.0,0,0,,True,False
lasso_pair_q20,nonlinear_weak,74,top12,0.6666666666666666,0.4,12,8,1.7685154018007827,True,False
lasso_pair_q20,nonlinear_weak,74,top8,0.5,0.4,8,4,,True,False
lasso_pair_q20,nonlinear_weak,74,native,0.0,0.0,0,0,1.8668670569752384,True,False
lasso_pair_q20,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,74,top12,0.5,0.6,12,6,1.7354186840188288,True,False
linear_orbit_student,nonlinear_weak,74,top8,0.375,0.5,8,3,,True,False
linear_orbit_student,nonlinear_weak,74,native,0.0,0.0,0,0,1.8668670569752384,True,False
linear_orbit_student,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,74,top12,0.1666666666666666,1.0,12,2,1.6410208788888905,True,False
xgb_shap,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,74,top12,0.1666666666666666,1.0,12,2,1.6451030498000394,True,False
xgb_pfi,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,74,top12,0.3333333333333333,0.8,12,4,1.6583846109554543,True,False
tabm_pfi,nonlinear_weak,74,top8,0.125,0.7,8,1,,True,False
deep_lasso,nonlinear_weak,74,top12,0.3333333333333333,0.8,12,4,1.676505187525078,True,False
deep_lasso,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,False
xgb_naive,nonlinear_weak,74,top12,0.1666666666666666,1.0,12,2,1.6398176498856791,True,True
xgb_naive,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,74,native,0.3333333333333333,1.0,15,5,1.648327672870301,True,True
xgb_naive,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,True
xgb_midpoint,nonlinear_weak,74,top12,0.1666666666666666,1.0,12,2,1.6398176498856791,True,False
xgb_midpoint,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,74,native,0.5238095238095238,1.0,21,11,1.6537905622376936,True,False
xgb_midpoint,nonlinear_weak,74,native10,0.1,0.9,10,1,,True,False
xgb_orbit,nonlinear_weak,74,top12,0.1666666666666666,1.0,12,2,1.6398176498856791,True,False
xgb_orbit,nonlinear_weak,74,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,74,native,0.5238095238095238,1.0,21,11,1.6537905622376936,True,False
xgb_orbit,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
xgb_orbit_student,nonlinear_weak,74,top12,0.4166666666666667,0.7,12,5,1.6962476108207678,True,False
xgb_orbit_student,nonlinear_weak,74,top8,0.375,0.5,8,3,,True,False
xgb_orbit_student,nonlinear_weak,74,native,0.5454545454545454,1.0,22,12,1.652476097604751,True,False
xgb_orbit_student,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,74,top12,0.4166666666666667,0.7,12,5,1.6741425357959143,True,True
tabm_naive,nonlinear_weak,74,top8,0.125,0.7,8,1,,True,True
tabm_naive,nonlinear_weak,74,native,0.4615384615384615,0.7,13,6,1.6661669201918827,True,True
tabm_naive,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,True
tabm_midpoint,nonlinear_weak,74,top12,0.3333333333333333,0.8,12,4,1.671890779418537,True,False
tabm_midpoint,nonlinear_weak,74,top8,0.125,0.7,8,1,,True,False
tabm_midpoint,nonlinear_weak,74,native,0.5238095238095238,1.0,21,11,1.6603443229907626,True,False
tabm_midpoint,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
tabm_orbit,nonlinear_weak,74,top12,0.25,0.9,12,3,1.6486738221565074,True,False
tabm_orbit,nonlinear_weak,74,top8,0.125,0.7,8,1,,True,False
tabm_orbit,nonlinear_weak,74,native,0.5,1.0,20,10,1.651164767479019,True,False
tabm_orbit,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
tabm_orbit_student,nonlinear_weak,74,top12,0.3333333333333333,0.8,12,4,1.6631013528702805,True,False
tabm_orbit_student,nonlinear_weak,74,top8,0.125,0.7,8,1,,True,False
tabm_orbit_student,nonlinear_weak,74,native,0.55,0.9,20,11,1.669531401045857,True,False
tabm_orbit_student,nonlinear_weak,74,native10,0.0,0.0,0,0,,True,False
lasso_pair_q20,nonlinear_weak,75,top12,0.5833333333333334,0.5,12,7,1.6594435791824929,True,False
lasso_pair_q20,nonlinear_weak,75,top8,0.5,0.4,8,4,,True,False
lasso_pair_q20,nonlinear_weak,75,native,0.0,0.0,0,0,1.7311062924083296,True,False
lasso_pair_q20,nonlinear_weak,75,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,75,top12,0.5,0.6,12,6,1.6406583318782528,True,False
linear_orbit_student,nonlinear_weak,75,top8,0.375,0.5,8,3,,True,False
linear_orbit_student,nonlinear_weak,75,native,0.4285714285714285,0.4,7,3,1.6711443277225564,True,False
linear_orbit_student,nonlinear_weak,75,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.4998759085747453,True,False
xgb_shap,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.516051221649631,True,False
xgb_pfi,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.516762420729263,True,False
tabm_pfi,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
deep_lasso,nonlinear_weak,75,top12,0.25,0.9,12,3,1.5038527465383174,True,False
deep_lasso,nonlinear_weak,75,top8,0.25,0.6,8,2,,True,False
xgb_naive,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.5253613835548632,True,True
xgb_naive,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,75,native,0.3333333333333333,1.0,15,5,1.5150584991400902,True,True
xgb_naive,nonlinear_weak,75,native10,0.0909090909090909,1.0,11,1,,True,True
xgb_midpoint,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.5100107122412023,True,False
xgb_midpoint,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,75,native,0.1666666666666666,1.0,12,2,1.5100107122412023,True,False
xgb_midpoint,nonlinear_weak,75,native10,0.0,1.0,10,0,,True,False
xgb_orbit,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.5253613835548632,True,False
xgb_orbit,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,75,native,0.1666666666666666,1.0,12,2,1.5253613835548632,True,False
xgb_orbit,nonlinear_weak,75,native10,0.0909090909090909,1.0,11,1,,True,False
xgb_orbit_student,nonlinear_weak,75,top12,0.1666666666666666,1.0,12,2,1.5253613835548632,True,False
xgb_orbit_student,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
xgb_orbit_student,nonlinear_weak,75,native,0.0,0.5,5,0,1.5583854267961843,True,False
xgb_orbit_student,nonlinear_weak,75,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,75,top12,0.25,0.9,12,3,1.5184421629668892,True,True
tabm_naive,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,True
tabm_naive,nonlinear_weak,75,native,0.3571428571428571,0.9,14,5,1.516121671412938,True,True
tabm_naive,nonlinear_weak,75,native10,0.3571428571428571,0.9,14,5,,True,True
tabm_midpoint,nonlinear_weak,75,top12,0.25,0.9,12,3,1.5184421629668892,True,False
tabm_midpoint,nonlinear_weak,75,top8,0.125,0.7,8,1,,True,False
tabm_midpoint,nonlinear_weak,75,native,0.1818181818181818,0.9,11,2,1.5105426179844446,True,False
tabm_midpoint,nonlinear_weak,75,native10,0.1818181818181818,0.9,11,2,,True,False
tabm_orbit,nonlinear_weak,75,top12,0.25,0.9,12,3,1.5232216029958263,True,False
tabm_orbit,nonlinear_weak,75,top8,0.0,0.8,8,0,,True,False
tabm_orbit,nonlinear_weak,75,native,0.1818181818181818,0.9,11,2,1.5105426179844446,True,False
tabm_orbit,nonlinear_weak,75,native10,0.1818181818181818,0.9,11,2,,True,False
tabm_orbit_student,nonlinear_weak,75,top12,0.25,0.9,12,3,1.5263123976262758,True,False
tabm_orbit_student,nonlinear_weak,75,top8,0.25,0.6,8,2,,True,False
tabm_orbit_student,nonlinear_weak,75,native,0.2,0.8,10,2,1.526458780623568,True,False
tabm_orbit_student,nonlinear_weak,75,native10,0.0,0.0,0,0,,True,False
lasso_pair_q20,nonlinear_weak,76,top12,0.5,0.6,12,6,1.5209574424960577,True,False
lasso_pair_q20,nonlinear_weak,76,top8,0.375,0.5,8,3,,True,False
lasso_pair_q20,nonlinear_weak,76,native,0.0,0.0,0,0,1.6469280950746836,True,False
lasso_pair_q20,nonlinear_weak,76,native10,0.0,0.0,0,0,,True,False
linear_orbit_student,nonlinear_weak,76,top12,0.5833333333333334,0.5,12,7,1.545695571413606,True,False
linear_orbit_student,nonlinear_weak,76,top8,0.375,0.5,8,3,,True,False
linear_orbit_student,nonlinear_weak,76,native,0.0,0.0,0,0,1.6469280950746836,True,False
linear_orbit_student,nonlinear_weak,76,native10,0.0,0.0,0,0,,True,False
xgb_shap,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.4453491912610488,True,False
xgb_shap,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
xgb_pfi,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.4339611117394384,True,False
xgb_pfi,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
tabm_pfi,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.437455016472878,True,False
tabm_pfi,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
deep_lasso,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.454978614688683,True,False
deep_lasso,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
xgb_naive,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.4339611117394384,True,True
xgb_naive,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,True
xgb_naive,nonlinear_weak,76,native,0.0,1.0,10,0,1.4508448431526668,True,True
xgb_naive,nonlinear_weak,76,native10,0.0,1.0,10,0,,True,True
xgb_midpoint,nonlinear_weak,76,top12,0.25,0.9,12,3,1.467683287467436,True,False
xgb_midpoint,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
xgb_midpoint,nonlinear_weak,76,native,0.3571428571428571,0.9,14,5,1.4664585734802018,True,False
xgb_midpoint,nonlinear_weak,76,native10,0.0,0.0,0,0,,True,False
xgb_orbit,nonlinear_weak,76,top12,0.25,0.9,12,3,1.458116995731185,True,False
xgb_orbit,nonlinear_weak,76,top8,0.0,0.8,8,0,,True,False
xgb_orbit,nonlinear_weak,76,native,0.2307692307692307,1.0,13,3,1.446499180562444,True,False
xgb_orbit,nonlinear_weak,76,native10,0.0,0.0,0,0,,True,False
xgb_orbit_student,nonlinear_weak,76,top12,0.3333333333333333,0.8,12,4,1.4743496414327657,True,False
xgb_orbit_student,nonlinear_weak,76,top8,0.25,0.6,8,2,,True,False
xgb_orbit_student,nonlinear_weak,76,native,0.3,0.7,10,3,1.4853863907238876,True,False
xgb_orbit_student,nonlinear_weak,76,native10,0.0,0.0,0,0,,True,False
tabm_naive,nonlinear_weak,76,top12,0.1666666666666666,1.0,12,2,1.4562922876246465,True,True
