scene,rule,metric,candidate,comparator,mean,sd,se,ci_low,ci_high,n,p_two_sided,holm_p
misspecified_t,top8,power,tabm_sko_quad_scale,tabm_sko_ridge,0.13699999999999998,0.13154482279451518,0.013154482279451518,0.1108986532727917,0.16310134672720827,100,1.3648347085450054e-17,8.189008251270032e-17
misspecified_t,top8,power,tabm_sko_quad_scale,tabm_sko_quad,0.001999999999999999,0.08759410523960658,0.008759410523960658,-0.015380570846866292,0.01938057084686629,100,0.8198638652626455,0.8198638652626455
misspecified_t,top8,power,tabm_sko_quad_scale,tabm_sko_scale,0.136,0.12911509234286697,0.012911509234286698,0.11038076450776746,0.16161923549223256,100,7.53462248098043e-18,5.274235736686301e-17
misspecified_t,top8,power,tabm_sko_quad_scale,tabm_orbit,-0.07599999999999998,0.13113336568531897,0.013113336568531897,-0.10201970471011967,-0.049980295289880294,100,8.111088159418236e-08,3.2444352637672944e-07
misspecified_t,top8,power,tabm_sko_quad_scale,tabm_orbit_student,-0.027999999999999994,0.13263453242620937,0.013263453242620937,-0.054317568759551266,-0.001682431240448725,100,0.037285673257702295,0.07457134651540459
misspecified_t,top8,power,tabm_sko_quad_scale,xgb_shap,-0.278,0.1367590227481547,0.013675902274815471,-0.30513595712086505,-0.250864042879135,100,4.117482499069179e-37,3.705734249162262e-36
mixed_copula,native,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.11984282465900113,0.142134482647183,0.014213448264718301,0.09164025967275541,0.14804538964524686,100,2.8291479855277825e-13,1.9804035898694475e-12
mixed_copula,native,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.036578837828837835,0.1346193685732589,0.01346193685732589,0.009867434516392281,0.06329024114128338,100,0.007772322189059619,0.031089288756238478
mixed_copula,native,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.09366804110921757,0.15267636716473465,0.015267636716473465,0.06337373752691455,0.12396234469152059,100,1.7591668762556098e-08,8.79583438127805e-08
mixed_copula,native,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.15177438084791026,0.14653238335075044,0.014653238335075045,0.12269917694895749,0.18084958474686302,100,1.8161093583167227e-17,1.4528874866533781e-16
mixed_copula,native,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.03461301443654385,0.13214635142731193,0.013214635142731194,0.008392311378334252,0.06083371749475344,100,0.010196791188840103,0.031089288756238478
mixed_copula,native,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.12192012399365341,0.1571539938850141,0.01571539938850141,0.09073736212725973,0.1531028858600471,100,7.888335535924627e-12,4.7330013215547765e-11
mixed_copula,native,FDP,tabm_sko_quad_scale,tabm_orbit,0.012479376832318024,0.16799721442056334,0.016799721442056333,-0.02085491523363404,0.045813668898270085,100,0.4593422131454893,0.8771546596404831
mixed_copula,native,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.013760921483057716,0.17693486396211738,0.01769348639621174,-0.021346794155593887,0.048868637121709316,100,0.43857732982024156,0.8771546596404831
mixed_copula,native,power,xgb_sko_quad_scale,xgb_sko_ridge,0.8250000000000002,0.21385117075275328,0.02138511707527533,0.782567288189241,0.8674327118107593,100,1.8548848513505442e-61,1.4839078810804354e-60
mixed_copula,native,power,xgb_sko_quad_scale,xgb_sko_quad,0.151,0.24432756618105866,0.024432756618105865,0.10252011014626838,0.1994798898537316,100,1.4316429553670569e-08,5.7265718214682275e-08
mixed_copula,native,power,xgb_sko_quad_scale,xgb_sko_scale,0.623,0.34226075475056184,0.034226075475056184,0.5550880408587779,0.690911959141222,100,2.3401263702741086e-33,1.4040758221644652e-32
mixed_copula,native,power,tabm_sko_quad_scale,tabm_sko_ridge,0.811,0.2940126431693616,0.02940126431693616,0.7526615129465479,0.8693384870534522,100,2.874626657247615e-48,2.0122386600733304e-47
mixed_copula,native,power,tabm_sko_quad_scale,tabm_sko_quad,0.036000000000000004,0.14391355429948602,0.014391355429948603,0.007444428600709461,0.06455557139929055,100,0.014006710651167233,0.014006710651167233
mixed_copula,native,power,tabm_sko_quad_scale,tabm_sko_scale,0.5430000000000001,0.3731533657136625,0.03731533657136625,0.4689582766238434,0.6170417233761569,100,2.4766865987868954e-26,1.2383432993934477e-25
mixed_copula,native,power,tabm_sko_quad_scale,tabm_orbit,-0.077,0.17687237880414902,0.017687237880414902,-0.11209531722768576,-0.041904682772314246,100,3.268730337031808e-05,9.806191011095423e-05
mixed_copula,native,power,tabm_sko_quad_scale,tabm_orbit_student,0.08300000000000002,0.2745262218161436,0.027452622181614362,0.02852804170387753,0.13747195829612252,100,0.003183023288092455,0.00636604657618491
mixed_copula,native,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-0.32165906247064074,0.09169208251771543,0.009169208251771543,-0.33985276091571914,-0.30346536402556235,100,1.1987553080905444e-57,9.590042464724356e-57
mixed_copula,native,rmse,xgb_sko_quad_scale,xgb_sko_quad,-0.05209125422308496,0.0967934901838114,0.00967934901838114,-0.07129718262492574,-0.03288532582124417,100,4.95836901708563e-07,1.983347606834252e-06
mixed_copula,native,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.24337653958237948,0.13831310138585648,0.013831310138585648,-0.27082085962093505,-0.21593221954382394,100,3.0581636938465557e-32,1.8348982163079335e-31
mixed_copula,native,rmse,tabm_sko_quad_scale,tabm_sko_ridge,-0.31381088080214786,0.11623538490232878,0.011623538490232878,-0.3368745029109816,-0.29074725869331414,100,1.8815421568803493e-47,1.3170795098162446e-46
mixed_copula,native,rmse,tabm_sko_quad_scale,tabm_sko_quad,-0.009543207006608623,0.049076560121158914,0.0049076560121158914,-0.019281061258022474,0.0001946472448052291,100,0.05466638122738555,0.09412171489033115
mixed_copula,native,rmse,tabm_sko_quad_scale,tabm_sko_scale,-0.21091365316382255,0.15162697753954646,0.015162697753954646,-0.240999735077822,-0.1808275712498231,100,5.036095011654597e-25,2.5180475058272986e-24
mixed_copula,native,rmse,tabm_sko_quad_scale,tabm_orbit,0.023751139277309662,0.06268241150893293,0.0062682411508932934,0.011313588929562895,0.03618868962505643,100,0.0002597452161832604,0.0007792356485497812
mixed_copula,native,rmse,tabm_sko_quad_scale,tabm_orbit_student,-0.018915752711468826,0.09406861212844933,0.009406861212844933,-0.03758100619048527,-0.0002504992324523815,100,0.047060857445165576,0.09412171489033115
mixed_copula,native10,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.052504995004995,0.08376095774269918,0.008376095774269917,0.03588500378222839,0.06912498622776161,100,9.556956119383059e-09,5.7341736716298355e-08
mixed_copula,native10,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.02123376623376623,0.07042488505358387,0.007042488505358387,0.007259941160629073,0.03520759130690339,100,0.0032637539765771424,0.01305501590630857
mixed_copula,native10,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.044444388944388936,0.08499975998873663,0.008499975998873662,0.027578592480006867,0.061310185408771006,100,9.520747687044788e-07,4.760373843522394e-06
mixed_copula,native10,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.06671794871794871,0.09444641419540341,0.00944464141954034,0.04797773111237574,0.08545816632352168,100,2.2787015043380043e-10,1.8229612034704034e-09
mixed_copula,native10,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.012284382284382285,0.09618259944547797,0.009618259944547796,-0.006800332141606417,0.03136909671037098,100,0.20452110533987278,0.6135633160196183
mixed_copula,native10,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.061263403263403265,0.09003294443689643,0.009003294443689643,0.04339891380881034,0.0791278927179962,100,7.836215481186717e-10,5.485350836830702e-09
mixed_copula,native10,FDP,tabm_sko_quad_scale,tabm_orbit,0.002559842118665656,0.1267908106239316,0.01267908106239316,-0.02259820545488757,0.027717889692218882,100,0.8404131540862977,1.0
mixed_copula,native10,FDP,tabm_sko_quad_scale,tabm_orbit_student,0.006537545787545792,0.13590761062611237,0.013590761062611237,-0.020429472696791583,0.03350456427188317,100,0.6315575508542561,1.0
mixed_copula,native10,power,xgb_sko_quad_scale,xgb_sko_ridge,0.431,0.48004524197562287,0.048004524197562286,0.33574860933808814,0.5262513906619118,100,1.846788160294624e-14,1.1080728961767744e-13
mixed_copula,native10,power,xgb_sko_quad_scale,xgb_sko_quad,0.18299999999999997,0.46145466087190407,0.046145466087190404,0.09143738395452772,0.2745626160454722,100,0.00013842655041090493,0.0004152796512327148
mixed_copula,native10,power,xgb_sko_quad_scale,xgb_sko_scale,0.39399999999999996,0.47456944867549317,0.04745694486754932,0.29983512552699565,0.4881648744730043,100,5.380469037089221e-13,2.6902345185446103e-12
mixed_copula,native10,power,tabm_sko_quad_scale,tabm_sko_ridge,0.47600000000000003,0.4801346612454604,0.04801346612454604,0.3807308666149879,0.5712691333850122,100,1.686052348732997e-16,1.3488418789863977e-15
mixed_copula,native10,power,tabm_sko_quad_scale,tabm_sko_quad,0.09,0.4821039747028046,0.048210397470280456,-0.005659887899501795,0.18565988789950177,100,0.06488635494897813,0.06488635494897813
mixed_copula,native10,power,tabm_sko_quad_scale,tabm_sko_scale,0.449,0.4793714318740424,0.04793714318740424,0.35388230788065356,0.5441176921193465,100,2.637367351696848e-15,1.8461571461877936e-14
mixed_copula,native10,power,tabm_sko_quad_scale,tabm_orbit,-0.25500000000000006,0.5798597879982484,0.057985978799824846,-0.3700567620844356,-0.1399432379155645,100,2.7586617318124996e-05,0.00011034646927249999
mixed_copula,native10,power,tabm_sko_quad_scale,tabm_orbit_student,0.149,0.6501740248781572,0.06501740248781572,0.019991367840613228,0.27800863215938676,100,0.024041594929184642,0.048083189858369284
mixed_copula,top12,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.27666666666666667,0.1195530396641143,0.01195530396641143,-0.3003885834572592,-0.2529447498760741,100,1.0029234644509969e-41,9.026311180058972e-41
mixed_copula,top12,FDP,xgb_sko_quad_scale,xgb_sko_quad,-0.04083333333333333,0.07056668964880684,0.007056668964880684,-0.05483529551463481,-0.026831371152031852,100,8.447392728274326e-08,3.37895709130973e-07
mixed_copula,top12,FDP,xgb_sko_quad_scale,xgb_sko_scale,-0.155,0.11300159410096954,0.011300159410096954,-0.17742196785626474,-0.13257803214373526,100,1.2603004090683307e-24,7.561802454409985e-24
mixed_copula,top12,FDP,tabm_sko_quad_scale,tabm_sko_ridge,-0.2458333333333334,0.11134760185991933,0.011134760185991934,-0.26792711324536256,-0.22373955342130425,100,5.003094333988352e-40,4.002475467190682e-39
mixed_copula,top12,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.0175,0.058381413566786104,0.00583814135667861,-0.029084139045225596,-0.005915860954774406,100,0.0034409597700909324,0.006881919540181865
mixed_copula,top12,FDP,tabm_sko_quad_scale,tabm_sko_scale,-0.16333333333333336,0.10252152055704619,0.010252152055704618,-0.18367582723170706,-0.14299083943495966,100,4.4994642766697947e-29,3.1496249936688562e-28
mixed_copula,top12,FDP,tabm_sko_quad_scale,tabm_orbit,0.039166666666666704,0.07345012890790664,0.007345012890790664,0.024592567579710074,0.05374076575362333,100,6.124541366440665e-07,1.8373624099321994e-06
mixed_copula,top12,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.0024999999999999775,0.07897260460652762,0.007897260460652762,-0.018169878076506458,0.013169878076506502,100,0.7522398748985354,0.7522398748985354
mixed_copula,top12,FDP,tabm_sko_quad_scale,xgb_shap,0.06500000000000004,0.0676070045979488,0.00676070045979488,0.051585303543602495,0.07841469645639759,100,7.591823455207696e-16,3.795911727603848e-15
mixed_copula,top12,power,xgb_sko_quad_scale,xgb_sko_ridge,0.33199999999999996,0.1434636475969372,0.01434636475969372,0.3035336998512889,0.360466300148711,100,1.0029234644510254e-41,9.026311180059229e-41
mixed_copula,top12,power,xgb_sko_quad_scale,xgb_sko_quad,0.048999999999999995,0.0846800275785682,0.00846800275785682,0.03219764538243822,0.06580235461756177,100,8.447392728274232e-08,3.3789570913096927e-07
mixed_copula,top12,power,xgb_sko_quad_scale,xgb_sko_scale,0.18600000000000008,0.13560191292116344,0.013560191292116344,0.1590936385724824,0.21290636142751776,100,1.2603004090683036e-24,7.561802454409822e-24
mixed_copula,top12,power,tabm_sko_quad_scale,tabm_sko_ridge,0.295,0.13361712223190317,0.013361712223190316,0.268487464105565,0.32151253589443496,100,5.003094333988352e-40,4.002475467190682e-39
mixed_copula,top12,power,tabm_sko_quad_scale,tabm_sko_quad,0.021,0.07005769628014333,0.007005769628014333,0.007099033145729284,0.034900966854270715,100,0.003440959770090932,0.006881919540181864
mixed_copula,top12,power,tabm_sko_quad_scale,tabm_sko_scale,0.19600000000000006,0.12302582466845545,0.012302582466845544,0.17158900732195162,0.2204109926780485,100,4.4994642766697947e-29,3.1496249936688562e-28
mixed_copula,top12,power,tabm_sko_quad_scale,tabm_orbit,-0.046999999999999986,0.08814015468948797,0.008814015468948796,-0.06448891890434794,-0.029511081095652033,100,6.124541366440832e-07,1.8373624099322498e-06
mixed_copula,top12,power,tabm_sko_quad_scale,tabm_orbit_student,0.0029999999999999983,0.0947671255278331,0.00947671255278331,-0.015803853691807767,0.021803853691807765,100,0.7522398748985333,0.7522398748985333
mixed_copula,top12,power,tabm_sko_quad_scale,xgb_shap,-0.07799999999999999,0.08112840551753857,0.008112840551753858,-0.09409763574767704,-0.06190236425232293,100,7.591823455208185e-16,3.7959117276040924e-15
mixed_copula,top12,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-0.13627982275928427,0.06513413657773852,0.006513413657773852,-0.1492038485512273,-0.12335579696734122,100,4.034244504743156e-38,3.2273956037945246e-37
mixed_copula,top12,rmse,xgb_sko_quad_scale,xgb_sko_quad,-0.01828052223141292,0.03269996439823809,0.003269996439823809,-0.024768904598684364,-0.011792139864141477,100,2.00598448415208e-07,8.02393793660832e-07
mixed_copula,top12,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.07901157193709767,0.060042697767256056,0.006004269776725605,-0.09092534580950787,-0.06709779806468746,100,1.8134387715490243e-23,1.0880632629294147e-22
mixed_copula,top12,rmse,tabm_sko_quad_scale,tabm_sko_ridge,-0.12576336055589463,0.056870327772254474,0.005687032777225447,-0.13704766739625085,-0.11447905371553839,100,4.373261757286058e-40,3.935935581557452e-39
mixed_copula,top12,rmse,tabm_sko_quad_scale,tabm_sko_quad,-0.007162741615937578,0.02708506131419723,0.002708506131419723,-0.012537005395165796,-0.00178847783670936,100,0.009513732983838863,0.019027465967677726
mixed_copula,top12,rmse,tabm_sko_quad_scale,tabm_sko_scale,-0.08208766802678522,0.057571826144665314,0.005757182614466531,-0.09351116736334078,-0.07066416869022965,100,9.759152996246777e-26,6.831407097372744e-25
mixed_copula,top12,rmse,tabm_sko_quad_scale,tabm_orbit,0.011583812441626208,0.02496284839520134,0.002496284839520134,0.006630641747256227,0.01653698313599619,100,1.0670634167313092e-05,3.201190250193927e-05
mixed_copula,top12,rmse,tabm_sko_quad_scale,tabm_orbit_student,0.0025842142466769038,0.027011658863494336,0.0027011658863494337,-0.0027754848938546183,0.007943913387208425,100,0.34104748154967257,0.34104748154967257
mixed_copula,top12,rmse,tabm_sko_quad_scale,xgb_shap,0.017137727207894783,0.024195869079443526,0.0024195869079443526,0.012336741849503119,0.021938712566286447,100,2.082478005123452e-10,1.041239002561726e-09
mixed_copula,top8,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.29125,0.1732187485478545,0.01732187485478545,-0.3256203577187773,-0.25687964228122273,100,9.012130977258128e-31,7.209704781806502e-30
mixed_copula,top8,FDP,xgb_sko_quad_scale,xgb_sko_quad,-0.0275,0.07012794944192574,0.007012794944192574,-0.041414906605721294,-0.013585093394278708,100,0.00016238686029206237,0.0006495474411682495
mixed_copula,top8,FDP,xgb_sko_quad_scale,xgb_sko_scale,-0.13875,0.14639502220107256,0.014639502220107256,-0.16779794846678583,-0.1097020515332142,100,1.507825543390149e-15,9.046953260340895e-15
mixed_copula,top8,FDP,tabm_sko_quad_scale,tabm_sko_ridge,-0.2525,0.1329302619626342,0.013293026196263418,-0.2788762479154749,-0.22612375208452515,100,8.728738937695201e-35,7.85586504392568e-34
mixed_copula,top8,FDP,tabm_sko_quad_scale,tabm_sko_quad,-0.0125,0.04529644220871742,0.004529644220871742,-0.02148779684735705,-0.0035122031526429506,100,0.006895621868115741,0.006895621868115741
mixed_copula,top8,FDP,tabm_sko_quad_scale,tabm_sko_scale,-0.15125,0.12848058258355657,0.012848058258355657,-0.17674333499020042,-0.12575666500979957,100,1.5775050410882898e-20,1.104253528761803e-19
mixed_copula,top8,FDP,tabm_sko_quad_scale,tabm_orbit,0.0175,0.056239477130204434,0.005623947713020444,0.00634086761342635,0.028659132386573652,100,0.002431109281885533,0.004862218563771066
mixed_copula,top8,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.04,0.08498365855987976,0.008498365855987976,-0.05686260159157394,-0.023137398408426064,100,8.189207550237658e-06,4.094603775118829e-05
mixed_copula,top8,FDP,tabm_sko_quad_scale,xgb_shap,0.01875,0.054399267486155575,0.005439926748615558,0.007956005130431498,0.0295439948695685,100,0.0008341994770978713,0.0025025984312936136
mixed_copula,top8,power,xgb_sko_quad_scale,xgb_sko_ridge,0.23300000000000007,0.1385749988382836,0.013857499883828358,0.20550371382497823,0.2604962861750219,100,9.012130977257996e-31,7.209704781806397e-30
mixed_copula,top8,power,xgb_sko_quad_scale,xgb_sko_quad,0.02200000000000001,0.05610235955354061,0.0056102359553540605,0.010868074715422973,0.03313192528457705,100,0.00016238686029206189,0.0006495474411682475
mixed_copula,top8,power,xgb_sko_quad_scale,xgb_sko_scale,0.11100000000000003,0.11711601776085806,0.011711601776085805,0.08776164122657137,0.13423835877342868,100,1.5078255433901166e-15,9.046953260340699e-15
mixed_copula,top8,power,tabm_sko_quad_scale,tabm_sko_ridge,0.20200000000000007,0.10634420957010732,0.010634420957010731,0.18089900166762019,0.22310099833237995,100,8.728738937694829e-35,7.855865043925345e-34
mixed_copula,top8,power,tabm_sko_quad_scale,tabm_sko_quad,0.010000000000000004,0.036237153766973944,0.003623715376697394,0.0028097625221143625,0.017190237477885645,100,0.006895621868115734,0.006895621868115734
mixed_copula,top8,power,tabm_sko_quad_scale,tabm_sko_scale,0.12100000000000005,0.10278446606684527,0.010278446606684527,0.10060533200783972,0.14139466799216038,100,1.5775050410882558e-20,1.1042535287617791e-19
mixed_copula,top8,power,tabm_sko_quad_scale,tabm_orbit,-0.014000000000000007,0.04499158170416358,0.004499158170416358,-0.022927305909258934,-0.005072694090741079,100,0.0024311092818855395,0.004862218563771079
mixed_copula,top8,power,tabm_sko_quad_scale,tabm_orbit_student,0.03200000000000003,0.06798692684790383,0.0067986926847903835,0.018509918726740873,0.04549008127325918,100,8.189207550237614e-06,4.094603775118807e-05
mixed_copula,top8,power,tabm_sko_quad_scale,xgb_shap,-0.015000000000000008,0.043519413988924484,0.004351941398892448,-0.023635195895654812,-0.0063648041043452026,100,0.0008341994770978698,0.0025025984312936093
nonlinear_strong,native,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.1255695562607327,0.15222969558058042,0.015222969558058042,0.0953638820113333,0.15577523051013212,100,7.018048865982947e-13,5.614439092786357e-12
nonlinear_strong,native,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.025359015984015985,0.14072103120120638,0.014072103120120638,-0.0025630895703056093,0.053281121538337584,100,0.07457658468911989,0.22372975406735968
nonlinear_strong,native,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.07981012125129774,0.16096087574966608,0.016096087574966608,0.047871991432080714,0.11174825107051478,100,2.9469706619740812e-06,1.4734853309870407e-05
nonlinear_strong,native,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.11302282521400167,0.14683694050477686,0.014683694050477685,0.08388719056827666,0.1421584598597267,100,1.0625983651218881e-11,7.438188555853216e-11
nonlinear_strong,native,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.018752871311694844,0.12801955592646436,0.012801955592646436,-0.0066489859876955985,0.044154728611085284,100,0.14613195470657095,0.22578624252508064
nonlinear_strong,native,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.09622966004583652,0.14654776058582883,0.014654776058582883,0.06715140496983277,0.12530791512184028,100,2.4012817973196858e-09,1.4407690783918115e-08
nonlinear_strong,native,FDP,tabm_sko_quad_scale,tabm_orbit,-0.04189781675153191,0.21451445966748206,0.021451445966748205,-0.08446213947312625,0.0006665059700624379,100,0.053625409312427985,0.21450163724971194
nonlinear_strong,native,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.03554275952805364,0.222209758496248,0.022220975849624798,-0.07963399648794423,0.008548477431836933,100,0.11289312126254032,0.22578624252508064
nonlinear_strong,native,power,xgb_sko_quad_scale,xgb_sko_ridge,0.7780000000000001,0.2776452208968645,0.02776452208968645,0.722909164619107,0.8330908353808932,100,7.211545309800277e-49,5.769236247840222e-48
nonlinear_strong,native,power,xgb_sko_quad_scale,xgb_sko_quad,0.094,0.14342139648496305,0.014342139648496306,0.06554208338854885,0.12245791661145115,100,2.5436154461390883e-09,1.0174461784556353e-08
nonlinear_strong,native,power,xgb_sko_quad_scale,xgb_sko_scale,0.513,0.3844594788909371,0.03844594788909371,0.4367148984816408,0.5892851015183592,100,7.486111417218946e-24,3.743055708609473e-23
nonlinear_strong,native,power,tabm_sko_quad_scale,tabm_sko_ridge,0.7370000000000002,0.31515748828838325,0.03151574882883833,0.6744659169343293,0.7995340830656711,100,4.171809142676538e-42,2.920266399873576e-41
nonlinear_strong,native,power,tabm_sko_quad_scale,tabm_sko_quad,0.01,0.1714466079977653,0.01714466079977653,-0.024018726586782994,0.044018726586783,100,0.5610366225996918,0.5610366225996918
nonlinear_strong,native,power,tabm_sko_quad_scale,tabm_sko_scale,0.546,0.3841348668886957,0.03841348668886957,0.4697793085453919,0.6222206914546082,100,1.2029084757323859e-25,7.217450854394315e-25
nonlinear_strong,native,power,tabm_sko_quad_scale,tabm_orbit,-0.099,0.20913240694919485,0.020913240694919486,-0.14049640669784047,-0.05750359330215954,100,7.347129505689264e-06,2.2041388517067792e-05
nonlinear_strong,native,power,tabm_sko_quad_scale,tabm_orbit_student,0.07200000000000001,0.29952150392439486,0.029952150392439487,0.012568435457184134,0.13143156454281588,100,0.01808485225962795,0.0361697045192559
nonlinear_strong,native,rmse,xgb_sko_quad_scale,xgb_sko_ridge,-0.29124799143447233,0.10337240749775353,0.010337240749775354,-0.3117593197620029,-0.2707366631069418,100,4.4604583831537386e-49,3.568366706522991e-48
nonlinear_strong,native,rmse,xgb_sko_quad_scale,xgb_sko_quad,-0.029542869530849645,0.05283846394786491,0.005283846394786491,-0.04002716711655304,-0.01905857194514625,100,1.9990845197573422e-07,7.996338079029369e-07
nonlinear_strong,native,rmse,xgb_sko_quad_scale,xgb_sko_scale,-0.193859887991563,0.14391398755091264,0.014391398755091264,-0.22241554535733604,-0.16530423062578997,100,4.073244524547778e-24,2.0366222622738888e-23
nonlinear_strong,native,rmse,tabm_sko_quad_scale,tabm_sko_ridge,-0.2773488367067331,0.11714928784672542,0.011714928784672542,-0.3005937969869974,-0.2541038764264688,100,1.4807864020342806e-42,1.0365504814239964e-41
nonlinear_strong,native,rmse,tabm_sko_quad_scale,tabm_sko_quad,-0.001588013598893846,0.06498755124923974,0.006498755124923974,-0.014482953681471924,0.01130692648368423,100,0.8074603839255006,0.8074603839255006
nonlinear_strong,native,rmse,tabm_sko_quad_scale,tabm_sko_scale,-0.20168386850916145,0.14476200476408455,0.014476200476408454,-0.23040779088788918,-0.17295994613043372,100,4.5369342881535585e-25,2.722160572892135e-24
nonlinear_strong,native,rmse,tabm_sko_quad_scale,tabm_orbit,0.03012682054554734,0.07955272716117914,0.007955272716117914,0.014341833568351652,0.04591180752274303,100,0.00026166570121454613,0.0007849971036436383
nonlinear_strong,native,rmse,tabm_sko_quad_scale,tabm_orbit_student,-0.013054568048374007,0.11407280892668265,0.011407280892668265,-0.03568908816622748,0.009579952069479461,100,0.255214396870273,0.510428793740546
nonlinear_strong,native10,FDP,xgb_sko_quad_scale,xgb_sko_ridge,0.07032456432456433,0.10773653623253146,0.010773653623253146,0.04894729817562249,0.09170183047350616,100,2.8806104172627074e-09,2.304488333810166e-08
nonlinear_strong,native10,FDP,xgb_sko_quad_scale,xgb_sko_quad,0.030030427089250616,0.1046734842921514,0.01046734842921514,0.009260936898654152,0.050799917279847076,100,0.00503431315373269,0.02013725261493076
nonlinear_strong,native10,FDP,xgb_sko_quad_scale,xgb_sko_scale,0.05905183705183705,0.10657988400062961,0.01065798840006296,0.037904075799449224,0.08019959830422488,100,2.4927877301963747e-07,1.7449514111374623e-06
nonlinear_strong,native10,FDP,tabm_sko_quad_scale,tabm_sko_ridge,0.04607831057831057,0.0978851151870711,0.00978851151870711,0.026655780092853923,0.06550084106376722,100,8.16956868469046e-06,4.901741210814276e-05
nonlinear_strong,native10,FDP,tabm_sko_quad_scale,tabm_sko_quad,0.008207348207348206,0.062333072276830305,0.006233307227683031,-0.004160885657782056,0.02057558207247847,100,0.19098171358266552,0.38196342716533105
nonlinear_strong,native10,FDP,tabm_sko_quad_scale,tabm_sko_scale,0.041229825729825725,0.09255483978197816,0.009255483978197816,0.0228649375258686,0.05959471393378285,100,2.212998705932637e-05,0.00011064993529663185
nonlinear_strong,native10,FDP,tabm_sko_quad_scale,tabm_orbit,-0.03451401376401375,0.12587777340062994,0.012587777340062995,-0.05949089494398362,-0.00953713258404388,100,0.007250712167064289,0.021752136501192867
nonlinear_strong,native10,FDP,tabm_sko_quad_scale,tabm_orbit_student,-0.012838272838272838,0.14486821109761452,0.014486821109761452,-0.041583268857735334,0.01590672318118966,100,0.37765545854537397,0.38196342716533105
nonlinear_strong,native10,power,xgb_sko_quad_scale,xgb_sko_ridge,0.57,0.4793724854411022,0.047937248544110224,0.4748820988300915,0.6651179011699084,100,8.79708791243796e-21,7.037670329950369e-20
nonlinear_strong,native10,power,xgb_sko_quad_scale,xgb_sko_quad,0.27,0.47279525540698225,0.047279525540698225,0.17618716396285888,0.36381283603714115,100,1.1817946728232318e-07,4.727178691292927e-07
nonlinear_strong,native10,power,xgb_sko_quad_scale,xgb_sko_scale,0.467,0.5342898619341907,0.05342898619341907,0.3609852998930945,0.5730147001069055,100,6.065382459725813e-14,3.514826098373313e-13
nonlinear_strong,native10,power,tabm_sko_quad_scale,tabm_sko_ridge,0.445,0.4843771383139507,0.04843771383139507,0.3488890671234193,0.5411109328765806,100,6.487600388215854e-15,4.5413202717510977e-14
nonlinear_strong,native10,power,tabm_sko_quad_scale,tabm_sko_quad,0.092,0.43500377334947665,0.04350037733494767,0.005685813894972747,0.17831418610502725,100,0.03694715579857503,0.03694715579857503
nonlinear_strong,native10,power,tabm_sko_quad_scale,tabm_sko_scale,0.419,0.47899199714956964,0.047899199714956965,0.3239575959618825,0.5140424040381175,100,5.858043497288855e-14,3.514826098373313e-13
nonlinear_strong,native10,power,tabm_sko_quad_scale,tabm_orbit,-0.24799999999999997,0.5696853641628984,0.056968536416289836,-0.361037935659842,-0.13496206434015798,100,3.270497754466448e-05,9.811493263399345e-05
nonlinear_strong,native10,power,tabm_sko_quad_scale,tabm_orbit_student,0.18,0.5342794638150951,0.05342794638150951,0.07398736310551184,0.28601263689448814,100,0.0010760940848412118,0.0021521881696824237
nonlinear_strong,top12,FDP,xgb_sko_quad_scale,xgb_sko_ridge,-0.26583333333333337,0.1206132618021705,0.01206132618021705,-0.28976562119779553,-0.24190104546887123,100,5.7635672931784e-40,4.61085383454272e-39
nonlinear_strong,top12,FDP,xgb_sko_quad_scale,xgb_sko_quad,-0.04083333333333333,0.06432656407923698,0.006432656407923698,-0.053597119221166487,-0.02806954744550018,100,6.630319774370973e-09,2.6521279097483893e-08
