method,run,group,fraction,half,J,set
deep_lasso,half_21_B,21,0.5,B,0.8461538461538461,"[23, 21, 16, 25, 0, 19, 15, 20, 26, 18, 24, 27]"
xgb_naive,half_21_B,21,0.5,B,0.4117647058823529,"[18, 23, 0, 19, 21, 25, 24, 8, 15, 9, 4, 12]"
xgb_midpoint,half_21_B,21,0.5,B,0.4117647058823529,"[18, 23, 0, 21, 19, 25, 8, 24, 9, 4, 15, 2]"
xgb_orbit,half_21_B,21,0.5,B,0.4117647058823529,"[18, 23, 0, 21, 19, 25, 8, 4, 9, 24, 15, 2]"
xgb_orbit_student,half_21_B,21,0.5,B,0.3333333333333333,"[14, 21, 23, 18, 10, 12, 13, 0, 9, 4, 8, 19]"
tabm_naive,half_21_B,21,0.5,B,0.5,"[0, 23, 21, 20, 18, 27, 24, 25, 3, 9, 4, 6]"
tabm_midpoint,half_21_B,21,0.5,B,0.6,"[23, 0, 21, 20, 18, 27, 25, 24, 3, 9, 19, 4]"
tabm_orbit,half_21_B,21,0.5,B,0.6,"[23, 0, 21, 20, 18, 27, 25, 24, 3, 9, 19, 4]"
tabm_orbit_student,half_21_B,21,0.5,B,0.3333333333333333,"[21, 3, 23, 20, 18, 27, 0, 9, 12, 14, 6, 17]"
lasso_pair_q20,half_22_A,22,0.5,A,0.4117647058823529,"[0, 23, 16, 25, 26, 27, 9, 2, 5, 3, 1, 4]"
linear_orbit_student,half_22_A,22,0.5,A,0.2631578947368421,"[26, 15, 25, 6, 27, 21, 10, 20, 2, 7, 16, 0]"
xgb_shap,half_22_A,22,0.5,A,0.7142857142857143,"[21, 23, 0, 24, 19, 16, 25, 20, 15, 18, 17, 7]"
xgb_pfi,half_22_A,22,0.5,A,0.7142857142857143,"[21, 0, 23, 19, 16, 20, 18, 15, 24, 2, 25, 22]"
tabm_pfi,half_22_A,22,0.5,A,0.6,"[0, 23, 21, 16, 20, 15, 19, 2, 27, 24, 17, 12]"
deep_lasso,half_22_A,22,0.5,A,1.0,"[0, 21, 23, 20, 25, 16, 15, 24, 19, 27, 7, 18]"
xgb_naive,half_22_A,22,0.5,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 27, 6, 1, 2, 3, 20]"
xgb_midpoint,half_22_A,22,0.5,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 6, 24, 27, 2, 3, 8]"
xgb_orbit,half_22_A,22,0.5,A,0.3333333333333333,"[19, 18, 23, 17, 7, 15, 6, 3, 27, 1, 24, 8]"
xgb_orbit_student,half_22_A,22,0.5,A,0.2631578947368421,"[23, 18, 13, 19, 3, 6, 24, 7, 17, 15, 1, 8]"
tabm_naive,half_22_A,22,0.5,A,0.3333333333333333,"[23, 15, 0, 2, 20, 25, 7, 24, 6, 18, 26, 9]"
tabm_midpoint,half_22_A,22,0.5,A,0.3333333333333333,"[23, 15, 0, 25, 2, 20, 24, 6, 7, 18, 26, 9]"
tabm_orbit,half_22_A,22,0.5,A,0.3333333333333333,"[23, 15, 0, 25, 2, 20, 24, 6, 7, 18, 26, 9]"
tabm_orbit_student,half_22_A,22,0.5,A,0.2,"[23, 6, 26, 14, 15, 24, 2, 9, 12, 18, 7, 0]"
lasso_pair_q20,half_22_B,22,0.5,B,0.2631578947368421,"[20, 25, 16, 26, 27, 7, 9, 21, 22, 2, 28, 8]"
linear_orbit_student,half_22_B,22,0.5,B,0.3333333333333333,"[23, 20, 27, 15, 22, 16, 25, 17, 8, 26, 7, 2]"
xgb_shap,half_22_B,22,0.5,B,1.0,"[23, 21, 0, 16, 24, 19, 15, 18, 1, 20, 7, 2]"
xgb_pfi,half_22_B,22,0.5,B,0.8461538461538461,"[23, 21, 0, 16, 19, 20, 24, 15, 18, 2, 1, 7]"
tabm_pfi,half_22_B,22,0.5,B,0.8461538461538461,"[23, 0, 19, 16, 21, 15, 20, 27, 25, 2, 18, 24]"
deep_lasso,half_22_B,22,0.5,B,0.8461538461538461,"[23, 21, 19, 0, 16, 15, 25, 20, 27, 18, 26, 24]"
xgb_naive,half_22_B,22,0.5,B,0.3333333333333333,"[23, 19, 18, 27, 8, 0, 15, 21, 5, 9, 3, 28]"
xgb_midpoint,half_22_B,22,0.5,B,0.3333333333333333,"[23, 19, 18, 27, 0, 15, 21, 8, 5, 9, 3, 28]"
xgb_orbit,half_22_B,22,0.5,B,0.3333333333333333,"[23, 19, 18, 27, 0, 8, 15, 5, 21, 3, 9, 28]"
xgb_orbit_student,half_22_B,22,0.5,B,0.2631578947368421,"[23, 8, 27, 26, 19, 5, 3, 22, 15, 12, 10, 14]"
tabm_naive,half_22_B,22,0.5,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 20, 5, 9, 17, 3, 8]"
tabm_midpoint,half_22_B,22,0.5,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 20, 5, 9, 17, 3, 8]"
tabm_orbit,half_22_B,22,0.5,B,0.3333333333333333,"[23, 16, 21, 27, 18, 2, 5, 20, 9, 17, 3, 8]"
tabm_orbit_student,half_22_B,22,0.5,B,0.2631578947368421,"[23, 28, 16, 22, 5, 2, 17, 27, 21, 9, 3, 18]"
lasso_pair_q20,half_23_A,23,0.5,A,0.5,"[20, 0, 23, 16, 25, 22, 4, 2, 26, 15, 14, 6]"
linear_orbit_student,half_23_A,23,0.5,A,0.5,"[0, 16, 20, 23, 25, 5, 2, 1, 3, 4, 6, 9]"
xgb_shap,half_23_A,23,0.5,A,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 20, 25, 27, 18, 7]"
xgb_pfi,half_23_A,23,0.5,A,0.8461538461538461,"[23, 0, 21, 19, 24, 16, 15, 20, 17, 2, 18, 1]"
tabm_pfi,half_23_A,23,0.5,A,0.8461538461538461,"[0, 23, 21, 20, 16, 19, 27, 15, 24, 2, 25, 18]"
deep_lasso,half_23_A,23,0.5,A,0.7142857142857143,"[0, 23, 21, 20, 25, 24, 27, 15, 19, 16, 26, 8]"
xgb_naive,half_23_A,23,0.5,A,0.4117647058823529,"[1, 0, 2, 23, 5, 25, 20, 21, 17, 28, 12, 24]"
xgb_midpoint,half_23_A,23,0.5,A,0.4117647058823529,"[0, 23, 1, 2, 5, 21, 20, 25, 28, 17, 24, 12]"
xgb_orbit,half_23_A,23,0.5,A,0.4117647058823529,"[0, 1, 23, 2, 5, 20, 21, 25, 17, 28, 12, 24]"
xgb_orbit_student,half_23_A,23,0.5,A,0.3333333333333333,"[12, 1, 25, 2, 14, 5, 20, 21, 28, 0, 23, 17]"
tabm_naive,half_23_A,23,0.5,A,0.2631578947368421,"[0, 20, 23, 16, 21, 17, 24, 13, 25, 9, 11, 14]"
tabm_midpoint,half_23_A,23,0.5,A,0.2631578947368421,"[0, 23, 20, 16, 21, 24, 17, 13, 25, 9, 11, 14]"
tabm_orbit,half_23_A,23,0.5,A,0.2631578947368421,"[0, 23, 20, 16, 21, 17, 24, 13, 25, 9, 11, 14]"
tabm_orbit_student,half_23_A,23,0.5,A,0.2631578947368421,"[0, 14, 17, 11, 20, 13, 24, 23, 21, 9, 16, 25]"
lasso_pair_q20,half_23_B,23,0.5,B,0.2631578947368421,"[20, 0, 21, 25, 26, 19, 27, 4, 18, 7, 2, 22]"
linear_orbit_student,half_23_B,23,0.5,B,0.4117647058823529,"[21, 14, 2, 22, 26, 15, 27, 20, 18, 25, 0, 1]"
xgb_shap,half_23_B,23,0.5,B,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 20, 2, 18, 4, 7]"
xgb_pfi,half_23_B,23,0.5,B,0.8461538461538461,"[21, 0, 23, 16, 19, 18, 20, 2, 15, 24, 27, 9]"
tabm_pfi,half_23_B,23,0.5,B,0.6,"[23, 0, 16, 19, 15, 21, 20, 2, 9, 18, 3, 1]"
deep_lasso,half_23_B,23,0.5,B,0.8461538461538461,"[21, 23, 0, 20, 16, 15, 25, 19, 22, 27, 18, 7]"
xgb_naive,half_23_B,23,0.5,B,0.4117647058823529,"[18, 21, 23, 4, 8, 2, 17, 15, 7, 19, 26, 24]"
xgb_midpoint,half_23_B,23,0.5,B,0.4117647058823529,"[18, 21, 23, 4, 8, 2, 17, 26, 24, 15, 7, 16]"
xgb_orbit,half_23_B,23,0.5,B,0.3333333333333333,"[18, 21, 23, 4, 2, 8, 15, 17, 7, 26, 24, 3]"
xgb_orbit_student,half_23_B,23,0.5,B,0.2631578947368421,"[18, 23, 21, 4, 14, 15, 26, 2, 8, 24, 11, 22]"
tabm_naive,half_23_B,23,0.5,B,0.5,"[23, 21, 0, 2, 4, 20, 25, 15, 26, 17, 18, 16]"
tabm_midpoint,half_23_B,23,0.5,B,0.5,"[23, 21, 0, 2, 4, 25, 15, 20, 17, 26, 18, 6]"
tabm_orbit,half_23_B,23,0.5,B,0.5,"[23, 21, 0, 2, 4, 25, 15, 20, 26, 17, 18, 6]"
tabm_orbit_student,half_23_B,23,0.5,B,0.4117647058823529,"[21, 23, 28, 14, 4, 2, 22, 26, 10, 6, 25, 0]"
lasso_pair_q20,half_24_A,24,0.5,A,0.4117647058823529,"[0, 25, 20, 26, 1, 5, 6, 22, 13, 21, 9, 14]"
linear_orbit_student,half_24_A,24,0.5,A,0.4117647058823529,"[10, 25, 9, 26, 15, 0, 17, 20, 22, 23, 19, 4]"
xgb_shap,half_24_A,24,0.5,A,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 25, 20, 24, 18, 2, 7]"
xgb_pfi,half_24_A,24,0.5,A,0.8461538461538461,"[23, 0, 16, 21, 19, 18, 2, 20, 24, 25, 1, 27]"
tabm_pfi,half_24_A,24,0.5,A,0.8461538461538461,"[23, 0, 16, 15, 21, 19, 2, 20, 27, 24, 18, 25]"
deep_lasso,half_24_A,24,0.5,A,1.0,"[23, 0, 21, 19, 20, 25, 16, 15, 27, 24, 18, 7]"
xgb_naive,half_24_A,24,0.5,A,0.2631578947368421,"[17, 8, 2, 1, 15, 21, 25, 18, 24, 11, 10, 7]"
xgb_midpoint,half_24_A,24,0.5,A,0.3333333333333333,"[17, 8, 15, 21, 2, 25, 1, 11, 18, 24, 23, 10]"
xgb_orbit,half_24_A,24,0.5,A,0.3333333333333333,"[17, 8, 2, 15, 1, 21, 18, 25, 11, 24, 23, 10]"
xgb_orbit_student,half_24_A,24,0.5,A,0.2631578947368421,"[10, 17, 11, 25, 8, 15, 24, 22, 2, 13, 1, 21]"
tabm_naive,half_24_A,24,0.5,A,0.3333333333333333,"[0, 23, 20, 10, 25, 24, 9, 19, 12, 26, 28, 11]"
tabm_midpoint,half_24_A,24,0.5,A,0.3333333333333333,"[0, 23, 20, 10, 25, 24, 9, 26, 19, 12, 28, 11]"
tabm_orbit,half_24_A,24,0.5,A,0.3333333333333333,"[0, 23, 20, 10, 25, 24, 9, 26, 12, 19, 28, 11]"
tabm_orbit_student,half_24_A,24,0.5,A,0.2631578947368421,"[10, 12, 28, 25, 0, 20, 24, 26, 9, 23, 19, 11]"
lasso_pair_q20,half_24_B,24,0.5,B,0.4117647058823529,"[0, 20, 25, 23, 2, 1, 17, 26, 22, 7, 19, 9]"
linear_orbit_student,half_24_B,24,0.5,B,0.5,"[21, 22, 7, 2, 0, 25, 26, 20, 27, 9, 28, 1]"
xgb_shap,half_24_B,24,0.5,B,0.8461538461538461,"[21, 0, 24, 16, 19, 20, 15, 23, 18, 1, 28, 7]"
xgb_pfi,half_24_B,24,0.5,B,0.8461538461538461,"[21, 0, 16, 19, 20, 24, 23, 15, 18, 1, 28, 2]"
tabm_pfi,half_24_B,24,0.5,B,0.8461538461538461,"[0, 23, 16, 15, 19, 21, 20, 24, 18, 28, 2, 25]"
deep_lasso,half_24_B,24,0.5,B,0.8461538461538461,"[21, 20, 0, 23, 16, 15, 25, 19, 27, 18, 24, 26]"
xgb_naive,half_24_B,24,0.5,B,0.5,"[21, 16, 0, 9, 4, 1, 24, 25, 27, 20, 18, 3]"
xgb_midpoint,half_24_B,24,0.5,B,0.4117647058823529,"[21, 16, 0, 1, 9, 4, 25, 27, 20, 24, 3, 2]"
xgb_orbit,half_24_B,24,0.5,B,0.4117647058823529,"[0, 21, 16, 4, 9, 1, 25, 27, 24, 20, 3, 8]"
xgb_orbit_student,half_24_B,24,0.5,B,0.4117647058823529,"[25, 9, 4, 1, 10, 0, 3, 21, 16, 23, 27, 24]"
tabm_naive,half_24_B,24,0.5,B,0.2631578947368421,"[0, 21, 19, 27, 25, 7, 23, 2, 13, 24, 8, 9]"
tabm_midpoint,half_24_B,24,0.5,B,0.3333333333333333,"[0, 21, 19, 23, 27, 7, 25, 13, 2, 24, 9, 8]"
tabm_orbit,half_24_B,24,0.5,B,0.3333333333333333,"[0, 21, 19, 23, 27, 7, 25, 13, 2, 24, 8, 9]"
tabm_orbit_student,half_24_B,24,0.5,B,0.2,"[7, 8, 2, 25, 9, 27, 13, 21, 19, 0, 26, 3]"
lasso_pair_q20,half_25_A,25,0.5,A,0.2631578947368421,"[0, 21, 20, 25, 16, 23, 5, 8, 22, 28, 18, 6]"
linear_orbit_student,half_25_A,25,0.5,A,0.5,"[21, 25, 15, 22, 0, 27, 20, 16, 8, 9, 1, 3]"
xgb_shap,half_25_A,25,0.5,A,0.7142857142857143,"[21, 0, 24, 23, 16, 19, 15, 25, 20, 18, 7, 17]"
xgb_pfi,half_25_A,25,0.5,A,0.8461538461538461,"[21, 0, 23, 16, 19, 24, 20, 18, 15, 2, 1, 25]"
tabm_pfi,half_25_A,25,0.5,A,0.7142857142857143,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 25, 27, 9]"
deep_lasso,half_25_A,25,0.5,A,0.8461538461538461,"[21, 23, 0, 20, 16, 25, 19, 15, 24, 27, 18, 26]"
xgb_naive,half_25_A,25,0.5,A,0.3333333333333333,"[19, 21, 18, 23, 28, 0, 25, 15, 1, 9, 3, 17]"
xgb_midpoint,half_25_A,25,0.5,A,0.3333333333333333,"[19, 21, 18, 23, 28, 25, 0, 1, 15, 9, 17, 12]"
xgb_orbit,half_25_A,25,0.5,A,0.3333333333333333,"[19, 21, 18, 23, 28, 25, 15, 0, 1, 9, 17, 12]"
xgb_orbit_student,half_25_A,25,0.5,A,0.3333333333333333,"[13, 12, 19, 23, 10, 21, 25, 18, 15, 28, 1, 11]"
tabm_naive,half_25_A,25,0.5,A,0.3333333333333333,"[23, 0, 21, 15, 25, 20, 19, 3, 28, 10, 13, 1]"
tabm_midpoint,half_25_A,25,0.5,A,0.3333333333333333,"[23, 0, 21, 15, 25, 20, 19, 3, 16, 10, 28, 13]"
tabm_orbit,half_25_A,25,0.5,A,0.3333333333333333,"[23, 0, 21, 15, 25, 20, 19, 3, 16, 10, 28, 13]"
tabm_orbit_student,half_25_A,25,0.5,A,0.2,"[23, 0, 21, 3, 10, 28, 25, 19, 15, 13, 20, 16]"
lasso_pair_q20,half_25_B,25,0.5,B,0.3333333333333333,"[20, 0, 16, 19, 18, 26, 23, 22, 1, 3, 5, 8]"
linear_orbit_student,half_25_B,25,0.5,B,0.2631578947368421,"[23, 10, 0, 20, 22, 14, 16, 15, 25, 26, 19, 8]"
xgb_shap,half_25_B,25,0.5,B,0.8461538461538461,"[23, 21, 0, 16, 19, 15, 24, 18, 20, 2, 1, 28]"
xgb_pfi,half_25_B,25,0.5,B,0.8461538461538461,"[23, 21, 0, 16, 19, 15, 20, 18, 24, 2, 17, 1]"
tabm_pfi,half_25_B,25,0.5,B,0.6,"[23, 0, 21, 16, 15, 20, 19, 2, 17, 3, 25, 27]"
deep_lasso,half_25_B,25,0.5,B,0.8461538461538461,"[0, 23, 21, 16, 20, 25, 15, 19, 27, 18, 24, 2]"
xgb_naive,half_25_B,25,0.5,B,0.5,"[16, 19, 0, 4, 23, 21, 9, 27, 24, 13, 17, 3]"
xgb_midpoint,half_25_B,25,0.5,B,0.6,"[16, 19, 0, 4, 23, 21, 24, 13, 9, 27, 5, 17]"
xgb_orbit,half_25_B,25,0.5,B,0.5,"[16, 19, 0, 4, 23, 21, 24, 9, 13, 27, 17, 3]"
xgb_orbit_student,half_25_B,25,0.5,B,0.2631578947368421,"[24, 4, 10, 21, 14, 13, 16, 9, 11, 19, 22, 26]"
tabm_naive,half_25_B,25,0.5,B,0.3333333333333333,"[0, 23, 16, 21, 20, 15, 22, 24, 19, 1, 2, 25]"
tabm_midpoint,half_25_B,25,0.5,B,0.4117647058823529,"[0, 23, 16, 21, 20, 15, 22, 24, 19, 1, 2, 25]"
tabm_orbit,half_25_B,25,0.5,B,0.3333333333333333,"[0, 23, 16, 21, 20, 15, 22, 24, 19, 1, 2, 10]"
tabm_orbit_student,half_25_B,25,0.5,B,0.2631578947368421,"[24, 0, 23, 21, 10, 16, 14, 15, 22, 11, 1, 3]"
lasso_pair_q20,half_26_A,26,0.5,A,0.3333333333333333,"[20, 0, 23, 25, 27, 16, 19, 4, 8, 17, 10, 1]"
linear_orbit_student,half_26_A,26,0.5,A,0.4117647058823529,"[0, 20, 25, 9, 21, 8, 2, 23, 16, 15, 27, 1]"
xgb_shap,half_26_A,26,0.5,A,0.8461538461538461,"[21, 23, 0, 19, 24, 16, 15, 2, 18, 25, 20, 7]"
xgb_pfi,half_26_A,26,0.5,A,0.7142857142857143,"[21, 0, 19, 23, 16, 24, 2, 18, 20, 15, 7, 28]"
tabm_pfi,half_26_A,26,0.5,A,0.8461538461538461,"[23, 16, 0, 19, 15, 21, 2, 20, 22, 27, 18, 24]"
deep_lasso,half_26_A,26,0.5,A,0.8461538461538461,"[23, 16, 21, 0, 25, 20, 19, 15, 24, 18, 2, 7]"
xgb_naive,half_26_A,26,0.5,A,0.4117647058823529,"[18, 19, 1, 21, 25, 15, 24, 8, 2, 4, 20, 9]"
xgb_midpoint,half_26_A,26,0.5,A,0.4117647058823529,"[18, 19, 1, 21, 25, 24, 15, 8, 4, 2, 9, 5]"
xgb_orbit,half_26_A,26,0.5,A,0.4117647058823529,"[18, 19, 1, 21, 25, 15, 24, 2, 8, 9, 20, 4]"
xgb_orbit_student,half_26_A,26,0.5,A,0.3333333333333333,"[21, 13, 14, 18, 25, 19, 9, 1, 15, 4, 11, 24]"
tabm_naive,half_26_A,26,0.5,A,0.4117647058823529,"[0, 20, 1, 21, 18, 25, 9, 19, 6, 2, 5, 8]"
tabm_midpoint,half_26_A,26,0.5,A,0.6,"[0, 20, 21, 1, 18, 25, 9, 19, 6, 5, 27, 8]"
tabm_orbit,half_26_A,26,0.5,A,0.5,"[0, 20, 21, 1, 18, 25, 9, 19, 6, 8, 5, 2]"
tabm_orbit_student,half_26_A,26,0.5,A,0.2631578947368421,"[12, 20, 9, 6, 1, 0, 25, 18, 21, 8, 13, 19]"
lasso_pair_q20,half_26_B,26,0.5,B,0.2631578947368421,"[20, 0, 21, 16, 26, 22, 27, 18, 7, 14, 15, 1]"
linear_orbit_student,half_26_B,26,0.5,B,0.3333333333333333,"[21, 8, 0, 20, 27, 17, 26, 10, 28, 16, 9, 4]"
xgb_shap,half_26_B,26,0.5,B,0.7142857142857143,"[23, 21, 0, 16, 19, 24, 15, 20, 1, 25, 18, 17]"
xgb_pfi,half_26_B,26,0.5,B,0.7142857142857143,"[23, 0, 21, 19, 16, 20, 24, 15, 2, 18, 25, 3]"
tabm_pfi,half_26_B,26,0.5,B,0.7142857142857143,"[0, 23, 15, 21, 19, 16, 20, 24, 2, 25, 1, 9]"
deep_lasso,half_26_B,26,0.5,B,0.8461538461538461,"[23, 0, 21, 20, 15, 25, 19, 16, 27, 26, 18, 24]"
xgb_naive,half_26_B,26,0.5,B,0.2631578947368421,"[21, 9, 18, 2, 17, 7, 23, 6, 26, 20, 1, 28]"
xgb_midpoint,half_26_B,26,0.5,B,0.2631578947368421,"[21, 9, 2, 18, 23, 7, 17, 6, 20, 26, 10, 1]"
xgb_orbit,half_26_B,26,0.5,B,0.2631578947368421,"[21, 9, 2, 18, 17, 23, 7, 6, 26, 20, 1, 28]"
xgb_orbit_student,half_26_B,26,0.5,B,0.3333333333333333,"[9, 21, 2, 10, 26, 14, 6, 17, 7, 20, 23, 18]"
tabm_naive,half_26_B,26,0.5,B,0.3333333333333333,"[0, 21, 20, 23, 17, 9, 10, 6, 26, 28, 27, 24]"
tabm_midpoint,half_26_B,26,0.5,B,0.3333333333333333,"[0, 21, 23, 20, 17, 9, 10, 6, 26, 28, 27, 12]"
tabm_orbit,half_26_B,26,0.5,B,0.3333333333333333,"[0, 21, 23, 20, 17, 9, 10, 6, 26, 28, 27, 12]"
tabm_orbit_student,half_26_B,26,0.5,B,0.3333333333333333,"[21, 6, 9, 28, 17, 0, 12, 10, 23, 20, 26, 5]"
lasso_pair_q20,half_27_A,27,0.5,A,0.3333333333333333,"[0, 20, 16, 25, 14, 1, 7, 8, 9, 10, 12, 15]"
linear_orbit_student,half_27_A,27,0.5,A,0.5,"[15, 20, 25, 26, 0, 23, 1, 3, 4, 5, 6, 7]"
xgb_shap,half_27_A,27,0.5,A,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 18, 25, 20, 2, 1]"
xgb_pfi,half_27_A,27,0.5,A,0.7142857142857143,"[23, 21, 0, 16, 19, 24, 18, 2, 20, 15, 28, 25]"
tabm_pfi,half_27_A,27,0.5,A,1.0,"[23, 0, 16, 21, 19, 15, 20, 2, 25, 24, 22, 18]"
deep_lasso,half_27_A,27,0.5,A,0.8461538461538461,"[23, 21, 0, 16, 19, 25, 20, 15, 27, 18, 26, 24]"
xgb_naive,half_27_A,27,0.5,A,0.2631578947368421,"[15, 5, 24, 20, 25, 28, 2, 9, 18, 3, 26, 13]"
xgb_midpoint,half_27_A,27,0.5,A,0.2631578947368421,"[15, 5, 24, 18, 25, 28, 20, 2, 3, 26, 9, 13]"
xgb_orbit,half_27_A,27,0.5,A,0.2631578947368421,"[15, 5, 24, 25, 28, 20, 2, 18, 3, 9, 26, 13]"
xgb_orbit_student,half_27_A,27,0.5,A,0.2,"[15, 20, 5, 24, 25, 28, 2, 13, 3, 26, 6, 9]"
tabm_naive,half_27_A,27,0.5,A,0.4117647058823529,"[20, 0, 24, 25, 1, 18, 26, 4, 28, 13, 17, 6]"
tabm_midpoint,half_27_A,27,0.5,A,0.5,"[20, 0, 24, 25, 18, 1, 4, 26, 13, 28, 17, 19]"
tabm_orbit,half_27_A,27,0.5,A,0.5,"[20, 0, 24, 25, 18, 1, 4, 26, 28, 19, 13, 17]"
tabm_orbit_student,half_27_A,27,0.5,A,0.2631578947368421,"[20, 4, 24, 28, 1, 25, 13, 18, 0, 26, 6, 17]"
lasso_pair_q20,half_27_B,27,0.5,B,0.4117647058823529,"[20, 25, 3, 23, 26, 0, 4, 7, 12, 28, 1, 2]"
linear_orbit_student,half_27_B,27,0.5,B,0.2631578947368421,"[20, 9, 21, 14, 26, 12, 17, 25, 15, 7, 6, 19]"
xgb_shap,half_27_B,27,0.5,B,0.8461538461538461,"[21, 23, 0, 24, 16, 15, 19, 20, 7, 18, 1, 17]"
xgb_pfi,half_27_B,27,0.5,B,1.0,"[21, 0, 23, 16, 19, 20, 15, 18, 24, 2, 1, 27]"
tabm_pfi,half_27_B,27,0.5,B,0.6,"[23, 0, 16, 15, 19, 21, 20, 27, 2, 10, 25, 1]"
deep_lasso,half_27_B,27,0.5,B,1.0,"[21, 23, 0, 20, 25, 15, 19, 16, 24, 27, 7, 18]"
xgb_naive,half_27_B,27,0.5,B,0.6,"[18, 7, 19, 23, 16, 24, 21, 8, 17, 20, 27, 15]"
xgb_midpoint,half_27_B,27,0.5,B,0.6,"[18, 7, 19, 23, 16, 24, 21, 17, 8, 20, 25, 15]"
xgb_orbit,half_27_B,27,0.5,B,0.6,"[18, 7, 19, 23, 16, 24, 21, 17, 8, 20, 15, 25]"
xgb_orbit_student,half_27_B,27,0.5,B,0.3333333333333333,"[18, 24, 23, 25, 7, 20, 26, 15, 8, 19, 13, 14]"
tabm_naive,half_27_B,27,0.5,B,0.4117647058823529,"[23, 0, 20, 24, 27, 25, 15, 7, 26, 9, 17, 12]"
tabm_midpoint,half_27_B,27,0.5,B,0.3333333333333333,"[23, 0, 20, 24, 27, 15, 25, 7, 26, 9, 17, 12]"
tabm_orbit,half_27_B,27,0.5,B,0.3333333333333333,"[23, 0, 20, 24, 27, 25, 15, 7, 26, 9, 17, 12]"
tabm_orbit_student,half_27_B,27,0.5,B,0.3333333333333333,"[23, 24, 25, 26, 20, 15, 0, 27, 12, 7, 9, 17]"
lasso_pair_q20,half_28_A,28,0.5,A,0.4117647058823529,"[20, 0, 25, 26, 16, 23, 10, 19, 5, 27, 4, 1]"
linear_orbit_student,half_28_A,28,0.5,A,0.4117647058823529,"[20, 25, 16, 26, 0, 27, 21, 8, 15, 13, 1, 4]"
xgb_shap,half_28_A,28,0.5,A,0.7142857142857143,"[21, 0, 23, 16, 19, 15, 20, 24, 25, 27, 18, 7]"
xgb_pfi,half_28_A,28,0.5,A,0.8461538461538461,"[21, 0, 16, 19, 23, 20, 15, 18, 2, 27, 28, 1]"
tabm_pfi,half_28_A,28,0.5,A,0.6,"[0, 23, 16, 15, 20, 19, 21, 2, 22, 27, 9, 1]"
deep_lasso,half_28_A,28,0.5,A,0.7142857142857143,"[20, 21, 23, 0, 16, 15, 25, 27, 19, 18, 17, 2]"
xgb_naive,half_28_A,28,0.5,A,0.4117647058823529,"[18, 16, 27, 25, 20, 11, 10, 23, 7, 26, 19, 22]"
xgb_midpoint,half_28_A,28,0.5,A,0.4117647058823529,"[18, 16, 27, 25, 20, 7, 11, 23, 10, 26, 22, 24]"
xgb_orbit,half_28_A,28,0.5,A,0.5,"[18, 16, 27, 20, 25, 11, 7, 10, 23, 26, 19, 24]"
xgb_orbit_student,half_28_A,28,0.5,A,0.3333333333333333,"[25, 11, 10, 27, 18, 20, 14, 16, 26, 22, 23, 7]"
tabm_naive,half_28_A,28,0.5,A,0.4117647058823529,"[20, 0, 25, 27, 23, 8, 15, 18, 13, 16, 26, 24]"
tabm_midpoint,half_28_A,28,0.5,A,0.4117647058823529,"[20, 0, 27, 25, 23, 8, 15, 18, 16, 13, 24, 26]"
tabm_orbit,half_28_A,28,0.5,A,0.4117647058823529,"[20, 0, 27, 25, 23, 8, 15, 18, 16, 13, 26, 24]"
tabm_orbit_student,half_28_A,28,0.5,A,0.2631578947368421,"[20, 25, 8, 10, 0, 13, 27, 26, 23, 18, 24, 9]"
lasso_pair_q20,half_28_B,28,0.5,B,0.2631578947368421,"[20, 0, 21, 25, 10, 2, 6, 18, 28, 13, 26, 5]"
linear_orbit_student,half_28_B,28,0.5,B,0.4117647058823529,"[23, 0, 9, 13, 2, 15, 7, 25, 22, 26, 1, 3]"
xgb_shap,half_28_B,28,0.5,B,0.7142857142857143,"[23, 0, 24, 21, 16, 19, 18, 25, 15, 20, 8, 2]"
xgb_pfi,half_28_B,28,0.5,B,0.7142857142857143,"[23, 0, 21, 16, 24, 19, 20, 15, 2, 17, 18, 28]"
tabm_pfi,half_28_B,28,0.5,B,0.6,"[23, 0, 21, 20, 24, 16, 19, 25, 2, 27, 9, 8]"
deep_lasso,half_28_B,28,0.5,B,0.6,"[0, 23, 21, 25, 24, 20, 15, 19, 2, 22, 27, 9]"
xgb_naive,half_28_B,28,0.5,B,0.3333333333333333,"[19, 16, 18, 1, 8, 7, 0, 27, 21, 2, 24, 9]"
xgb_midpoint,half_28_B,28,0.5,B,0.3333333333333333,"[19, 16, 18, 1, 8, 27, 7, 21, 2, 0, 24, 9]"
xgb_orbit,half_28_B,28,0.5,B,0.3333333333333333,"[19, 16, 18, 1, 27, 8, 7, 21, 0, 2, 9, 5]"
xgb_orbit_student,half_28_B,28,0.5,B,0.2,"[1, 19, 22, 21, 27, 7, 16, 14, 8, 18, 15, 11]"
