method,scenario,rule,repetitions,FDP_mean,FDP_sd,FDP_se,FDP_ci_low,FDP_ci_high,power_mean,power_sd,power_se,power_ci_low,power_ci_high,discoveries_mean,discoveries_sd,discoveries_se,discoveries_ci_low,discoveries_ci_high,FDP_gt_0.2_mean,FDP_gt_0.2_sd,FDP_gt_0.2_se,FDP_gt_0.2_ci_low,FDP_gt_0.2_ci_high,rmse_at_12_mean,rmse_at_12_sd,rmse_at_12_se,rmse_at_12_ci_low,rmse_at_12_ci_high
deep_lasso,nonlinear_panel,top4,100,0.005,0.03517632353407242,0.003517632353407242,-0.001979745744806031,0.011979745744806031,0.39799999999999996,0.014070529413628973,0.0014070529413628974,0.39520810170207754,0.4007918982979224,4.0,0.0,0.0,4.0,4.0,0.02,0.14070529413628968,0.014070529413628968,-0.007918982979224123,0.047918982979224124,1.1459138591511664,0.09823182240665368,0.009823182240665368,1.126422534431479,1.1654051838708537
deep_lasso,nonlinear_panel,top8,100,0.11,0.09448157321281055,0.009448157321281054,0.09125280608259326,0.12874719391740674,0.7120000000000001,0.07558525857024845,0.007558525857024845,0.6970022448660746,0.7269977551339255,8.0,0.0,0.0,8.0,8.0,0.17,0.3775251680686369,0.03775251680686369,0.09509081618970464,0.2449091838102954,1.1459138591511664,0.09823182240665368,0.009823182240665368,1.126422534431479,1.1654051838708537
elastic_net,linear_dense,native,100,0.5022433656443668,0.01447815991915282,0.001447815991915282,0.4993705846105431,0.5051161466781905,1.0,0.0,0.0,1.0,1.0,30.16,0.8612886750783282,0.08612886750783282,29.98910164107671,30.33089835892329,1.0,0.0,0.0,1.0,1.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_dense,top10,100,0.0,0.0,0.0,0.0,0.0,0.6666666666666669,2.2316322462394835e-16,2.2316322462394835e-17,0.6666666666666669,0.6666666666666669,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_dense,top12,100,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,2.2316322462394835e-16,2.2316322462394835e-17,0.7999999999999998,0.7999999999999998,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_dense,top14,100,0.0014285714285714286,0.01005037815259212,0.001005037815259212,-0.0005656416413731518,0.0034227844985160088,0.9320000000000002,0.009380352942419313,0.0009380352942419312,0.9301387344680518,0.9338612655319485,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_dense,top4,100,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,5.579080615598709e-17,5.579080615598709e-18,0.2666666666666666,0.2666666666666666,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_dense,top8,100,0.0,0.0,0.0,0.0,0.0,0.5333333333333332,1.1158161231197418e-16,1.1158161231197418e-17,0.5333333333333332,0.5333333333333332,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.1016208193612207,0.0491628310308415,0.00491628310308415,1.0918658470896654,1.111375791632776
elastic_net,linear_medium,native,100,0.6677655360747685,0.010884205488829684,0.0010884205488829685,0.6656058735713045,0.6699251985782325,1.0,0.0,0.0,1.0,1.0,30.13,0.9498006170356029,0.0949800617035603,29.941538951512452,30.318461048487546,1.0,0.0,0.0,1.0,1.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_medium,top10,100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_medium,top12,100,0.1666666666666667,5.579080615598709e-17,5.579080615598709e-18,0.1666666666666667,0.1666666666666667,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_medium,top14,100,0.2857142857142856,1.1158161231197418e-16,1.1158161231197418e-17,0.2857142857142856,0.2857142857142856,1.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_medium,top4,100,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,1.1158161231197418e-16,1.1158161231197418e-17,0.3999999999999999,0.3999999999999999,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_medium,top8,100,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,2.2316322462394835e-16,2.2316322462394835e-17,0.7999999999999998,0.7999999999999998,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0722219392474832,0.03878091851932201,0.0038780918519322007,1.0645269636553716,1.0799169148395948
elastic_net,linear_sparse,native,100,0.828873853868292,0.008065445987994904,0.0008065445987994904,0.8272734944032063,0.8304742133333778,1.0,0.0,0.0,1.0,1.0,29.28,1.326345324262094,0.1326345324262094,29.016824312404488,29.543175687595514,1.0,0.0,0.0,1.0,1.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_sparse,top10,100,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_sparse,top12,100,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_sparse,top14,100,0.642857142857143,1.1158161231197418e-16,1.1158161231197418e-17,0.642857142857143,0.642857142857143,1.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_sparse,top4,100,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,2.2316322462394835e-16,2.2316322462394835e-17,0.7999999999999998,0.7999999999999998,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_sparse,top8,100,0.375,0.0,0.0,0.375,0.375,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.6361901957945519,0.03295475276267835,0.003295475276267835,0.6296512578881035,0.6427291337010004
elastic_net,linear_weak,native,100,0.6685759309285452,0.010125523201626505,0.0010125523201626504,0.6665668074505889,0.6705850544065014,1.0,0.0,0.0,1.0,1.0,30.2,0.8989331499509896,0.08989331499509896,30.021632160559413,30.378367839440585,1.0,0.0,0.0,1.0,1.0,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,linear_weak,top10,100,0.055,0.06723244767373876,0.006723244767373876,0.041659623763434704,0.06834037623656529,0.9450000000000002,0.06723244767373875,0.006723244767373874,0.9316596237634349,0.9583403762365654,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,linear_weak,top12,100,0.1841666666666667,0.03611111111111112,0.0036111111111111122,0.17700143878621868,0.19133189454711472,0.9790000000000001,0.04333333333333333,0.004333333333333333,0.9704017265434625,0.9875982734565377,12.0,0.0,0.0,12.0,12.0,0.2,0.40201512610368484,0.04020151261036849,0.12023147720221679,0.27976852279778325,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,linear_weak,top14,100,0.29214285714285704,0.022916139590273107,0.0022916139590273108,0.2875957978790411,0.29668991640667297,0.991,0.03208259542638234,0.0032082595426382336,0.9846341170306577,0.9973658829693423,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,linear_weak,top4,100,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,1.1158161231197418e-16,1.1158161231197418e-17,0.3999999999999999,0.3999999999999999,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,linear_weak,top8,100,0.01,0.03408249054303634,0.003408249054303634,0.003237294451487293,0.016762705548512707,0.7919999999999999,0.0272659924344291,0.00272659924344291,0.7865898355611898,0.7974101644388101,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.8825513091883253,0.06926620870285059,0.006926620870285059,1.8688073906408318,1.8962952277358187
elastic_net,nonlinear,native,100,0.672391996398114,0.010621850435548879,0.0010621850435548878,0.6702843908290533,0.6744996019671746,0.9890000000000001,0.034509550720186,0.0034509550720186,0.9821525564472059,0.9958474435527943,30.2,0.9534625892455924,0.09534625892455924,30.010812336778955,30.389187663221044,1.0,0.0,0.0,1.0,1.0,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear,top10,100,0.484,0.11867960433388917,0.011867960433388917,0.46045139172823535,0.5075486082717646,0.516,0.11867960433388916,0.011867960433388915,0.4924513917282354,0.5395486082717647,10.0,0.0,0.0,10.0,10.0,0.99,0.09999999999999999,0.009999999999999998,0.9701578304849132,1.0098421695150868,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear,top12,100,0.5108333333333333,0.08836255154913676,0.008836255154913677,0.4933002860670975,0.528366380599569,0.5870000000000001,0.10603506185896412,0.010603506185896412,0.5659603432805173,0.6080396567194829,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear,top14,100,0.5457142857142858,0.07564741526858107,0.007564741526858107,0.5307041973429123,0.5607243740856593,0.6359999999999999,0.10590638137601349,0.01059063813760135,0.614985876280077,0.6570141237199228,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear,top4,100,0.24,0.21590776182472365,0.021590776182472366,0.1971592159025084,0.2828407840974916,0.30399999999999994,0.08636310472988949,0.00863631047298895,0.2868636863610033,0.3211363136389966,4.0,0.0,0.0,4.0,4.0,0.66,0.47609522856952335,0.04760952285695234,0.5655323776939951,0.754467622306005,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear,top8,100,0.43875,0.14378430640260007,0.014378430640260006,0.4102200741875042,0.4672799258124957,0.449,0.11502744512208002,0.011502744512208002,0.4261760593500034,0.4718239406499966,8.0,0.0,0.0,8.0,8.0,0.96,0.19694638556693236,0.019694638556693237,0.9209215643219727,0.9990784356780272,1.2328753025060248,0.10354303343407406,0.010354303343407405,1.212330118290973,1.2534204867210768
elastic_net,nonlinear_panel,native,100,0.67267788385141,0.011487820041673735,0.0011487820041673736,0.6703984511251531,0.674957316577667,0.99,0.03333333333333333,0.003333333333333333,0.9833859434949711,0.9966140565050289,30.26,0.9279062996930785,0.09279062996930784,30.07588325907373,30.444116740926273,1.0,0.0,0.0,1.0,1.0,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
elastic_net,nonlinear_panel,top10,100,0.46399999999999997,0.13220736696110347,0.013220736696110347,0.4377671901361449,0.49023280986385503,0.536,0.1322073669611035,0.01322073669611035,0.509767190136145,0.562232809863855,10.0,0.0,0.0,10.0,10.0,0.93,0.25643239997624284,0.025643239997624283,0.8791182485051084,0.9808817514948917,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
elastic_net,nonlinear_panel,top12,100,0.5058333333333334,0.11314737665538477,0.011314737665538477,0.48338243905549816,0.5282842276111686,0.5930000000000001,0.13577685198646172,0.013577685198646171,0.5660589268665979,0.6199410731334023,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
elastic_net,nonlinear_panel,top14,100,0.5485714285714285,0.0957131011535323,0.00957131011535323,0.529579872792398,0.5675629843504589,0.632,0.1339983416149452,0.01339983416149452,0.6054118219093575,0.6585881780906425,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
elastic_net,nonlinear_panel,top4,100,0.235,0.20664467136130127,0.020664467136130127,0.19399721401459652,0.27600278598540345,0.30599999999999994,0.08265786854452052,0.008265786854452051,0.2895988856058386,0.3224011143941613,4.0,0.0,0.0,4.0,4.0,0.66,0.47609522856952335,0.04760952285695234,0.5655323776939951,0.754467622306005,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
elastic_net,nonlinear_panel,top8,100,0.42125,0.1503940531142146,0.01503940531142146,0.39140855704046784,0.4510914429595322,0.46299999999999997,0.1203152424913717,0.01203152424913717,0.4391268456323742,0.48687315436762574,8.0,0.0,0.0,8.0,8.0,0.92,0.2726599243442907,0.027265992434429072,0.8658983556118984,0.9741016443881017,1.2088733243291148,0.10487220289598471,0.010487220289598472,1.1880644040562878,1.2296822446019418
shadow_trees,linear_dense,native,100,0.3295986016731508,0.08758043194514636,0.008758043194514637,0.3122207439045496,0.346976459441752,0.7886666666666666,0.08635530705891249,0.008635530705891249,0.7715319002547635,0.8058014330785698,17.91,2.8465644719432044,0.2846564471943204,17.345179852120793,18.474820147879207,0.89,0.3144660377352201,0.03144660377352201,0.8276031157252007,0.9523968842747993,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_dense,top10,100,0.151,0.0937382989330865,0.00937382989330865,0.13240028782513816,0.16959971217486183,0.566,0.06249219928872433,0.006249219928872432,0.5536001918834254,0.5783998081165745,10.0,0.0,0.0,10.0,10.0,0.15,0.3588702812826367,0.03588702812826367,0.07879235044863031,0.22120764955136968,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_dense,top12,100,0.20333333333333337,0.08318168018976245,0.008318168018976245,0.1868282833445833,0.21983838332208344,0.6373333333333333,0.06654534415180996,0.006654534415180996,0.6241292933423332,0.6505373733243334,12.0,0.0,0.0,12.0,12.0,0.5,0.502518907629606,0.050251890762960605,0.400289346502771,0.599710653497229,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_dense,top14,100,0.25571428571428567,0.07676998228047513,0.007676998228047513,0.24048145569349166,0.2709471157350797,0.6946666666666667,0.07165198346177679,0.007165198346177679,0.680449358647259,0.7088839746860743,14.0,0.0,0.0,14.0,14.0,0.86,0.348735088019777,0.0348735088019777,0.7908033926765285,0.9291966073234714,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_dense,top4,100,0.0225,0.07190587281616535,0.007190587281616536,0.00823231482451373,0.036767685175486266,0.2606666666666666,0.019174899417644088,0.0019174899417644087,0.25686195061987027,0.26447138271346293,4.0,0.0,0.0,4.0,4.0,0.09,0.2876234912646614,0.028762349126466143,0.03292925929805492,0.14707074070194506,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_dense,top8,100,0.1175,0.10022071601815624,0.010022071601815624,0.09761403563844365,0.13738596436155634,0.4706666666666666,0.053451048543016653,0.005345104854301666,0.4600608190071699,0.48127251432616336,8.0,0.0,0.0,8.0,8.0,0.25,0.4351941398892446,0.04351941398892446,0.16364804104345199,0.336351958956548,1.1176295968557033,0.04820888147320951,0.004820888147320951,1.1080639088724618,1.1271952848389448
shadow_trees,linear_medium,native,100,0.47711542991826683,0.08988482428623326,0.008988482428623327,0.4592803307150545,0.4949505291214792,0.8850000000000001,0.07833494518006401,0.007833494518006402,0.8694566473878215,0.9005433526121788,17.4,3.244264558455818,0.3244264558455818,16.756267526793312,18.043732473206685,0.99,0.09999999999999999,0.009999999999999998,0.9701578304849132,1.0098421695150868,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_medium,top10,100,0.25699999999999995,0.0807227453457922,0.00807227453457922,0.240982856031256,0.2730171439687439,0.743,0.08072274534579224,0.008072274534579224,0.726982856031256,0.759017143968744,10.0,0.0,0.0,10.0,10.0,0.55,0.5,0.05,0.4507891524245659,0.6492108475754341,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_medium,top12,100,0.3291666666666667,0.06309342297297468,0.006309342297297469,0.31664756272749833,0.3416857706058351,0.8050000000000002,0.07571210756756964,0.0075712107567569645,0.7899770752729981,0.8200229247270022,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_medium,top14,100,0.395,0.05122192731605822,0.005122192731605822,0.3848364583530532,0.40516354164694685,0.847,0.07171069824248152,0.007171069824248153,0.8327710416942744,0.8612289583057255,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_medium,top4,100,0.0275,0.07861650943380503,0.007861650943380503,0.011900778931300178,0.043099221068699824,0.3889999999999999,0.03144660377352202,0.003144660377352202,0.38276031157252,0.3952396884274798,4.0,0.0,0.0,4.0,4.0,0.11,0.31446603773522014,0.031446603773522014,0.04760311572520071,0.1723968842747993,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_medium,top8,100,0.17375,0.09383623979566688,0.009383623979566689,0.1551308542331604,0.19236914576683958,0.6609999999999999,0.07506899183653351,0.007506899183653351,0.6461046833865283,0.6758953166134716,8.0,0.0,0.0,8.0,8.0,0.45,0.5000000000000001,0.05000000000000001,0.3507891524245659,0.5492108475754341,1.0969121876182215,0.04158975383081254,0.004158975383081254,1.0886598781622043,1.1051644970742387
shadow_trees,linear_sparse,native,100,0.6852197801768234,0.04930068683030333,0.004930068683030333,0.6754374543238525,0.6950021060297943,0.998,0.019999999999999993,0.001999999999999999,0.9940315660969826,1.0019684339030173,16.24,2.5863667429993233,0.2586366742999323,15.726808726572242,16.753191273427753,1.0,0.0,0.0,1.0,1.0,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_sparse,top10,100,0.51,0.033333333333333326,0.0033333333333333327,0.5033859434949711,0.5166140565050289,0.98,0.06666666666666667,0.006666666666666666,0.9667718869899421,0.9932281130100579,10.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_sparse,top12,100,0.5875,0.01825357612979918,0.0018253576129799178,0.5838780944817599,0.5911219055182402,0.99,0.04380858271151806,0.0043808582711518055,0.9813074267562235,0.9986925732437765,12.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_sparse,top14,100,0.6442857142857146,0.010050378152592118,0.0010050378152592118,0.6422915012157699,0.6462799273556592,0.996,0.028141058827257936,0.0028141058827257934,0.9904162034041551,1.0015837965958447,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_sparse,top4,100,0.05,0.10050378152592121,0.010050378152592122,0.030057869300554197,0.06994213069944581,0.76,0.08040302522073701,0.008040302522073701,0.7440462954404433,0.7759537045595567,4.0,0.0,0.0,4.0,4.0,0.2,0.40201512610368484,0.04020151261036849,0.12023147720221679,0.27976852279778325,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_sparse,top8,100,0.39625,0.05042433575530407,0.005042433575530407,0.386244717822576,0.40625528217742396,0.9660000000000001,0.08067893720848651,0.008067893720848651,0.9499915485161218,0.9820084514838784,8.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.6396197314770002,0.03568669674467156,0.0035686696744671557,0.6325387166145875,0.646700746339413
shadow_trees,linear_weak,native,100,0.35725460190823966,0.10936206083581243,0.010936206083581243,0.33555479641200536,0.37895440740447395,0.7610000000000001,0.11000000000000003,0.011000000000000003,0.7391736135334046,0.7828263864665956,12.1,2.3719744151787614,0.23719744151787614,11.62934881568574,12.57065118431426,0.9,0.30151134457776363,0.03015113445777636,0.8401736079016626,0.9598263920983374,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,linear_weak,top10,100,0.284,0.08375047112787734,0.008375047112787734,0.2673820895491227,0.30061791045087727,0.716,0.08375047112787735,0.008375047112787736,0.6993820895491227,0.7326179104508772,10.0,0.0,0.0,10.0,10.0,0.67,0.47258156262526074,0.04725815626252607,0.5762295652468497,0.7637704347531504,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,linear_weak,top12,100,0.35833333333333334,0.07721659015869017,0.0077216590158690175,0.34301188662027615,0.3736547800463905,0.7700000000000001,0.09265990819042824,0.009265990819042825,0.7516142639443315,0.7883857360556688,12.0,0.0,0.0,12.0,12.0,0.97,0.1714466079977653,0.01714466079977653,0.935981273413217,1.004018726586783,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,linear_weak,top14,100,0.41857142857142854,0.06341806654817148,0.006341806654817148,0.40598790830374976,0.4311549488391073,0.8140000000000001,0.08878529316744009,0.008878529316744009,0.7963830716252498,0.8316169283747503,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,linear_weak,top4,100,0.055,0.10408329997330663,0.010408329997330663,0.034347615182400176,0.07565238481759982,0.3779999999999999,0.04163331998932267,0.004163331998932267,0.36973904607295993,0.38626095392703985,4.0,0.0,0.0,4.0,4.0,0.22,0.41633319989322654,0.041633319989322654,0.1373904607296007,0.3026095392703993,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,linear_weak,top8,100,0.22375,0.0993905036823047,0.00993905036823047,0.2040287677774585,0.24347123222254152,0.621,0.07951240294584375,0.007951240294584374,0.6052230142219668,0.6367769857780332,8.0,0.0,0.0,8.0,8.0,0.61,0.4902071300001973,0.04902071300001973,0.5127322702903188,0.7072677297096812,1.9025900396152595,0.06833614419577445,0.006833614419577446,1.8890306660438598,1.9161494131866592
shadow_trees,nonlinear,native,100,0.24796553691406634,0.10981635687190754,0.010981635687190754,0.22617558922824973,0.2697554845998829,0.8590000000000001,0.11984417492154663,0.011984417492154663,0.8352203156581096,0.8827796843418906,11.68,2.415773084534141,0.24157730845341413,11.200658209466894,12.159341790533105,0.63,0.4852365870939097,0.048523658709390974,0.5337185338396045,0.7262814661603955,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear,top10,100,0.18100000000000002,0.08250497383231331,0.008250497383231331,0.16462922323381438,0.19737077676618567,0.8190000000000001,0.08250497383231335,0.008250497383231335,0.8026292232338145,0.8353707767661857,10.0,0.0,0.0,10.0,10.0,0.19,0.3942772444036625,0.039427724440366255,0.11176684080601208,0.26823315919398794,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear,top12,100,0.26416666666666666,0.06809805928961811,0.006809805928961811,0.2506545343059363,0.277678799027397,0.8830000000000002,0.08171767114754175,0.008171767114754175,0.8667854411671237,0.8992145588328767,12.0,0.0,0.0,12.0,12.0,0.78,0.4163331998932266,0.04163331998932266,0.6973904607296008,0.8626095392703993,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear,top14,100,0.3407142857142855,0.05358224998928896,0.005358224998928896,0.3300824048414132,0.35134616658715784,0.9230000000000003,0.07501514998500454,0.007501514998500454,0.908115366777979,0.9378846332220215,14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear,top4,100,0.01,0.04923659639173309,0.004923659639173309,0.00023039108049319537,0.019769608919506805,0.39599999999999996,0.019694638556693244,0.0019694638556693243,0.39209215643219725,0.3999078435678027,4.0,0.0,0.0,4.0,4.0,0.04,0.19694638556693236,0.019694638556693237,0.0009215643219727815,0.07907843567802722,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear,top8,100,0.105,0.09521374147493923,0.009521374147493922,0.08610752801488603,0.12389247198511397,0.7159999999999997,0.07617099317995142,0.007617099317995142,0.7008860224119086,0.7311139775880909,8.0,0.0,0.0,8.0,8.0,0.18,0.3861229196653691,0.03861229196653691,0.10338483574339492,0.2566151642566051,1.17236677068337,0.10463936586364686,0.010463936586364686,1.1516040503291933,1.1931294910375467
shadow_trees,nonlinear_panel,native,100,0.26813833388833386,0.09581049725755088,0.009581049725755087,0.249127452609243,0.2871492151674247,0.8540000000000002,0.12746162028808772,0.012746162028808771,0.8287088492357615,0.8792911507642389,11.81,2.092289838353369,0.2092289838353369,11.39484430352699,12.225155696473012,0.75,0.4351941398892446,0.04351941398892446,0.663648041043452,0.836351958956548,1.1429732619127952,0.0972807134651079,0.00972807134651079,1.1236706578415627,1.1622758659840278
shadow_trees,nonlinear_panel,top10,100,0.199,0.09586922911398157,0.009586922911398158,0.1799774650463968,0.21802253495360321,0.801,0.09586922911398159,0.00958692291139816,0.7819774650463969,0.8200225349536032,10.0,0.0,0.0,10.0,10.0,0.3,0.4605661864718382,0.04605661864718382,0.20861367655108695,0.391386323448913,1.1429732619127952,0.0972807134651079,0.00972807134651079,1.1236706578415627,1.1622758659840278
